,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSE00000196464,20.6555457009289,-1.98167581830653,0.529545410476787,-3.74222074084692,0.00018240118148389,0.0143516565976642
ENSMUSE00000203272,4.23732152520252,-5.5497117292512,1.5375740388817,-3.60939479264855,0.000306912216139174,0.0210819462752742
ENSMUSE00000219801,42.0638978319389,-5.58160654797615,0.671444763945867,-8.31283055239693,9.3445905216721e-17,1.3479571827512e-13
ENSMUSE00000222185,17.7896044250604,-2.09263168365844,0.556420278817527,-3.76088320883197,0.000169314474447985,0.0135686738550677
ENSMUSE00000265878,13.3382808855028,-3.49275925331647,0.948169756400281,-3.68368557395956,0.000229885782894352,0.0164434830657076
ENSMUSE00000330981,498.925722241515,-3.35163512843068,0.489597589899157,-6.84569368309394,7.61061724479086e-12,4.11686826585406e-09
ENSMUSE00000386788,19.9672893444909,-5.31607543778676,0.745241150110246,-7.13336272024208,9.794599410177e-13,7.06435482459016e-10
ENSMUSE00000407514,202.44937523337,-4.733713518005,0.523794556504152,-9.03734767615416,1.60519179596706e-19,5.28160057425626e-16
ENSMUSE00000466893,112.878072054231,-2.01222115333336,0.487327962433204,-4.12909028098128,3.64201385766284e-05,0.00425967972136107
ENSMUSE00000473008,20.5719779404386,-2.20691796352445,0.616592933359373,-3.57921384453846,0.000344629382656591,0.0228257027567888
ENSMUSE00000501854,10.1065377383423,-4.04003617418833,0.858261332379214,-4.70723312558987,2.51101690946846e-06,0.000500791461241121
ENSMUSE00000573827,69.4091353239365,-1.53208934258606,0.411610812477763,-3.72217953499175,0.000197510501938096,0.0149952052129317
ENSMUSE00000616126,91.1044839710295,-1.38608417223486,0.328574630484546,-4.2184759370826,2.45959214333111e-05,0.00304111000007582
ENSMUSE00000629321,28.1960592834748,-2.39327400731322,0.556748015712875,-4.29866643395004,1.71828846186853e-05,0.0022533010056776
ENSMUSE00000676969,20.1490738135884,-3.12165976614087,0.611427169132327,-5.10553001851521,3.29868615463138e-07,7.71625099144179e-05
ENSMUSE00000730529,400.629815614051,-0.892051389440455,0.183633331499761,-4.85778579604768,1.18705726290886e-06,0.000256849515261905
ENSMUSE00000754825,16.0172705210015,-3.13575977361678,0.81602062958785,-3.84274570999579,0.000121665509284662,0.0103236763025368
ENSMUSE00000777731,96.2040441338632,-2.18202194183355,0.418656446159357,-5.21196308297851,1.86852738461011e-07,4.75650132758837e-05
ENSMUSE00000780393,383.376755402594,-0.942472292435003,0.23391325615524,-4.0291529771597,5.59781835557355e-05,0.00583724311656495
ENSMUSE00000812945,89.1618215787339,-1.56184325399196,0.39651662879421,-3.93890984784537,8.18526768644627e-05,0.00737953039856171
ENSMUSE00000817088,4.93676924583109,-4.79632202124503,1.39619424116725,-3.43528277070903,0.000591935820242277,0.037124670465195
ENSMUSE00000839818,225.573784302288,-2.39845861533621,0.336170926716042,-7.13464022235971,9.70406441585461e-13,7.06435482459016e-10
ENSMUSE00000852891,75.5145218164723,-1.19119923320787,0.297199199200067,-4.00808358977435,6.12134556195224e-05,0.00608968342973525
ENSMUSE00000854760,22.1849453477433,-2.26991390590683,0.502517357705269,-4.51708557147624,6.26965735783698e-06,0.0010640638003385
ENSMUSE00000864664,182.346940621225,-1.30020507275748,0.317080407073189,-4.10055318384074,4.12163695250054e-05,0.00463282699011587
ENSMUSE00000891235,46.6718702926215,-3.16594904038356,0.545776578170016,-5.80081514490592,6.59933200303883e-09,2.71986754696672e-06
ENSMUSE00000944823,30.463786499346,-2.12482961719169,0.613544541839609,-3.463203520352,0.000533784484979774,0.0342215164259255
ENSMUSE00000946433,26.4480144130375,-3.36694222557456,0.874120644922879,-3.85180494835655,0.000117250400638435,0.0100475467081748
ENSMUSE00000961996,56.8488888278659,-1.64550133318447,0.443317136818472,-3.71179274727262,0.000205796467075633,0.0154510720621062
ENSMUSE00001170214,850.624547446192,-1.60021727062125,0.246120845105462,-6.5017543310302,7.93886751329146e-11,4.04181754867868e-08
ENSMUSE00001314341,400.910524396635,-0.740474918715897,0.201988673291757,-3.66592297799955,0.00024644809838878,0.0173415308256495
ENSMUSE00001316305,40.6119407591164,-2.51352135025446,0.697552581937398,-3.60334319639868,0.000314150293867504,0.0214092188458524
ENSMUSE00001323739,6.98899228097973,-3.02638038344162,0.842425471332153,-3.59246068219651,0.00032757009060276,0.02197766770672
ENSMUSE00001335071,14.0198192919694,-2.02963488620733,0.567164268455356,-3.5785662092835,0.000345484351373695,0.0228257027567888
ENSMUSE00001343419,14.6567426758736,-1.94389520635175,0.519174410601495,-3.74420458069117,0.000180966159986143,0.0143516565976642
ENSMUSE00001344411,168.471413631958,-0.892386688414937,0.24159181582518,-3.69377863801762,0.000220946158073385,0.0160313335518544
ENSMUSE00001363998,134.059006101033,-1.01809312725419,0.293431779234052,-3.46960758617123,0.000521219272343221,0.0336653194188849
ENSMUSE00001372427,115.286186350671,-1.24135298082982,0.301530229805342,-4.11684421038381,3.84095514514518e-05,0.00437414036595152
ENSMUSE00001383754,279.882314812783,-1.13085702560085,0.258625434080843,-4.37256695042361,1.22794142915821e-05,0.00180132763887531
ENSMUSE00001393947,84.2135048477477,-7.29913559646076,0.808951161817834,-9.02296200435452,1.83071077097271e-19,5.28160057425626e-16
ENSMUSE00001399527,12.5573159521558,-2.4484151723797,0.619717712366848,-3.95085556459024,7.78723119269621e-05,0.00719862630261334
