,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSE00000102087,12.9909327201253,2.1394526792413,0.666808075193302,3.20849845530303,0.00133430025953782,0.0116663279287168
ENSMUSE00000123611,11.675101666649,2.28612366401162,0.750274533153463,3.04704953052699,0.00231099626012995,0.0183034055939968
ENSMUSE00000134156,258.948567420878,0.764971356467452,0.251405207983413,3.04278245706796,0.00234401719388781,0.0184851190099098
ENSMUSE00000136286,38.5957690154698,2.06471212144843,0.453904002674276,4.54878588706803,5.39563060808536e-06,0.000107304377438614
ENSMUSE00000138681,70.3665464739789,1.97762644734279,0.378923861005537,5.2190602146163,1.79833294390385e-07,5.12243899490112e-06
ENSMUSE00000147002,8.26805778257972,2.00826817845772,0.734481578120293,2.73426623387525,0.00625194709580073,0.0408505360417374
ENSMUSE00000182569,2.77881101174213,4.86732563430792,1.65554098880525,2.94002121797087,0.00328189771998442,0.0243537294852033
ENSMUSE00000219302,34.9100990800372,3.32851996713082,0.508904746610175,6.54055594745807,6.12905629681479e-11,3.47355532510675e-09
ENSMUSE00000219801,42.0638978319389,3.73579842616576,0.59941487743603,6.23240858175804,4.59317591337022e-10,2.2132228255702e-08
ENSMUSE00000222185,17.7896044250604,2.93335382667898,0.6024717587155,4.86886527749124,1.1224089310294e-06,2.65160019170618e-05
ENSMUSE00000226239,2550.61237570721,1.21575246062544,0.192084199061701,6.32926844875415,2.46326235820619e-10,1.26494468089385e-08
ENSMUSE00000240815,16.490178626389,2.63504184810725,0.592604221171444,4.44654586310299,8.72620435570475e-06,0.000160685561014644
ENSMUSE00000260569,13.1405001598248,2.08333958044449,0.672727383441598,3.09685562342707,0.0019558510651581,0.0160368058101194
ENSMUSE00000288933,14.5694519006507,1.64950244216942,0.534567901384757,3.08567431358395,0.00203091142314649,0.0165529874414131
ENSMUSE00000293112,3.14698400385936,3.67167703134172,1.22669952165243,2.99313480321226,0.00276127755634819,0.0211949852009379
ENSMUSE00000294713,42.6195966913155,1.6404049386123,0.576574663993903,2.84508675294419,0.0044399328908324,0.0309545157896269
