#Position (bp)	mapping quality
3406923.0	39.69268050703999
1.0220768E7	40.33184298578065
1.7034613E7	40.91490046698436
2.3848458E7	37.56431454326452
3.0662303E7	40.47449634302491
3.7476148E7	41.110466099898886
4.4289993E7	40.599813491613425
5.1103838E7	39.02835273697634
5.7917683E7	40.5617929057486
6.4731528E7	40.9655046938866
7.1545373E7	36.51078391114761
7.8359218E7	39.875107844457574
8.5173063E7	38.91681915982969
9.1986908E7	40.11905953190721
9.8800753E7	39.80266377545366
1.05614598E8	39.356285621013704
1.12428443E8	40.47810381056923
1.19242288E8	37.13423782118385
1.26056133E8	40.61072479572818
1.300790245E8	34.7998507579923
1.33485947E8	38.10196058398635
1.39683823E8	40.10007537023547
1.46497668E8	35.46336735533789
1.53311513E8	41.01214619580499
1.60125358E8	40.51273097354079
1.66939203E8	40.52247969961845
1.73753048E8	40.36521499889629
1.80566893E8	40.17992216413689
1.87380738E8	40.95666737115499
1.94194583E8	40.36918201664069
2.01008428E8	40.895480759934856
2.07822273E8	40.81544753534653
2.14636118E8	37.67612202183695
2.21449963E8	19.982228342779
2.28263808E8	41.137630761430046
2.35077653E8	31.3593831628659
2.41891498E8	40.63072640822752
2.48705343E8	40.897465247609496
2.52444901E8	40.89009380401027
2.558518235E8	40.10250081896423
2.62333033E8	40.181700370694074
2.69146878E8	38.301854277283226
2.75960723E8	37.013195064937406
2.82774568E8	40.61828203129404
2.89588413E8	38.571911767478056
2.96402258E8	40.10998632443941
3.03216103E8	38.987087024860635
3.10029948E8	27.92293819139508
3.16843793E8	39.44490720236653
3.23657638E8	36.75220001790047
3.30471483E8	38.96744861373506
3.37285328E8	41.110156772779575
3.44099173E8	29.402581182348044
3.50913018E8	38.588202586448695
3.57726863E8	40.7966198697328
3.64540708E8	40.725383045818965
3.704270945E8	39.941866721701764
3.73834017E8	0.0
3.78168398E8	37.81842175904122
3.84982243E8	39.162922806946476
3.91796088E8	39.95439131951499
3.98609933E8	39.47910885146347
4.05423778E8	40.630463296096494
4.12237623E8	40.73959917987624
4.19051468E8	40.95528681974218
4.25865313E8	39.94222709198919
4.32679158E8	31.23166267419079
4.39493003E8	38.487307426491505
4.46306848E8	39.80165737254522
4.53120693E8	38.971880448986944
4.59934538E8	36.75411497039573
4.66748383E8	40.705228082525565
4.73562228E8	32.93996642672205
4.80376073E8	40.264051474743354
4.87189918E8	40.48929047786191
4.91962519E8	38.008143147658735
4.953694415E8	1.0985258525852586
5.00817608E8	35.22050759441013
5.07631453E8	39.88920960597568
5.14445298E8	34.744621336215225
5.21259143E8	41.00525917918044
5.28072988E8	39.78977982205194
5.34886833E8	8.651608125264493
5.41700678E8	39.16362795559905
5.48514523E8	39.64237933429905
5.55328368E8	40.71216998870135
5.62142213E8	33.62505458089345
5.68956058E8	40.734716067741594
5.75769903E8	40.076666214749096
5.82583748E8	34.316150242159445
5.89397593E8	38.96606159923765
5.96211438E8	38.0375829124323
6.03025283E8	5.56905059543391
6.09839128E8	36.20788236520327
6.15738246E8	40.46651559776123
6.191451685E8	0.0
6.23466818E8	39.87162514734194
6.30280663E8	40.221365444711026
6.37094508E8	7.466037950880392
6.43908353E8	38.9067182961447
6.50722198E8	39.446652768521844
6.57536043E8	38.23421579778907
6.64349888E8	33.461023375004935
6.71163733E8	38.16265762864783
6.77977578E8	40.60188417335211
6.84791423E8	40.481277438237065
6.91605268E8	39.0992727753537
6.98419113E8	40.21715402842402
7.05232958E8	39.943375664579
