ID,count
ENSMUSE00001343744,0
ENSMUSE00000522066,0
ENSMUSE00001339323,0
ENSMUSE00000869502,8
ENSMUSE00001343235,0
ENSMUSE00001341983,0
ENSMUSE00001342074,0
ENSMUSE00001345089,2
ENSMUSE00001336948,1
ENSMUSE00001341225,17
ENSMUSE00001004195,0
ENSMUSE00001345236,0
ENSMUSE00001345397,21
ENSMUSE00000837314,623
ENSMUSE00001255376,606
ENSMUSE00000730558,1396
ENSMUSE00001230529,490
ENSMUSE00000777602,128
ENSMUSE00000703287,1196
ENSMUSE00001206040,1192
ENSMUSE00000747600,1
ENSMUSE00000912814,0
ENSMUSE00001338479,1676
ENSMUSE00000385288,1672
ENSMUSE00001342184,1399
ENSMUSE00000230808,316
ENSMUSE00001341886,68
ENSMUSE00001345433,371
ENSMUSE00001341804,3
ENSMUSE00001342914,0
ENSMUSE00001343112,0
ENSMUSE00000154063,0
ENSMUSE00000554252,0
ENSMUSE00000863532,0
ENSMUSE00000863721,556
ENSMUSE00000230531,2178
ENSMUSE00000997941,801
ENSMUSE00000154068,1619
ENSMUSE00000848395,321
ENSMUSE00001276978,982
ENSMUSE00000858689,95
ENSMUSE00000850861,647
ENSMUSE00000854166,84
ENSMUSE00001254227,61
ENSMUSE00001243306,329
ENSMUSE00001310124,204
ENSMUSE00001246930,141
ENSMUSE00001054859,8
ENSMUSE00001344827,0
ENSMUSE00000824119,347
ENSMUSE00000794948,347
ENSMUSE00000630855,41
ENSMUSE00000630853,41
ENSMUSE00000796004,2
ENSMUSE00000746001,6
ENSMUSE00000775067,7
ENSMUSE00000730905,0
ENSMUSE00001339893,1
ENSMUSE00001339810,7
ENSMUSE00001337469,0
ENSMUSE00001337169,0
ENSMUSE00001341158,0
ENSMUSE00001343950,1
ENSMUSE00000630850,2140
ENSMUSE00001298878,2020
ENSMUSE00001253077,1824
ENSMUSE00001289349,2102
ENSMUSE00001273110,667
ENSMUSE00001339503,110
ENSMUSE00001237796,292
ENSMUSE00001304350,324
ENSMUSE00000501172,24
ENSMUSE00000664209,0
ENSMUSE00001344861,0
ENSMUSE00001345188,1
ENSMUSE00001344143,4
ENSMUSE00001346220,0
ENSMUSE00001338294,7
ENSMUSE00001339509,0
ENSMUSE00001341492,6
ENSMUSE00000660495,2
ENSMUSE00001337974,0
ENSMUSE00001340748,0
ENSMUSE00001344273,5
ENSMUSE00000522850,0
ENSMUSE00000463933,41
ENSMUSE00000754750,117
ENSMUSE00001146417,117
ENSMUSE00001238822,37
ENSMUSE00000713089,50
ENSMUSE00000553798,4
ENSMUSE00001104564,30
ENSMUSE00001144804,30
ENSMUSE00001175967,5
ENSMUSE00001320401,592
ENSMUSE00000553717,592
ENSMUSE00001332231,26
ENSMUSE00001317996,154
ENSMUSE00001323164,89
ENSMUSE00001328436,53
ENSMUSE00000441750,29
ENSMUSE00000403774,29
ENSMUSE00001272844,9
ENSMUSE00001338319,0
ENSMUSE00000793282,3
ENSMUSE00001330861,8
ENSMUSE00001328527,90
ENSMUSE00001308033,2684
ENSMUSE00000813321,399
ENSMUSE00001290187,291
ENSMUSE00001291361,222
ENSMUSE00001255443,2594
ENSMUSE00001375985,396
ENSMUSE00001329916,321
ENSMUSE00001335581,432
ENSMUSE00001296903,327
ENSMUSE00001264927,525
ENSMUSE00001232269,56
ENSMUSE00001319119,303
ENSMUSE00001320539,100
ENSMUSE00000437961,520
ENSMUSE00000842702,58
ENSMUSE00000785480,33
ENSMUSE00001214644,56
ENSMUSE00000757737,21
ENSMUSE00000846663,0
ENSMUSE00000714198,0
ENSMUSE00001328030,1
ENSMUSE00001332127,0
ENSMUSE00000847095,0
ENSMUSE00000604640,79
ENSMUSE00001323408,0
ENSMUSE00001327265,8
ENSMUSE00001329717,5
ENSMUSE00001322541,24
ENSMUSE00000317484,24
ENSMUSE00001319596,1
ENSMUSE00001323222,1
ENSMUSE00000728032,159
ENSMUSE00001265206,25
ENSMUSE00001321665,159
ENSMUSE00001338877,0
ENSMUSE00001324278,17
ENSMUSE00001318393,3
ENSMUSE00001339941,2
ENSMUSE00001323765,0
ENSMUSE00001002979,0
ENSMUSE00001315176,0
ENSMUSE00001117731,1
ENSMUSE00001310078,0
ENSMUSE00001114091,2
ENSMUSE00001332287,30
ENSMUSE00000360632,30
ENSMUSE00000412216,30
ENSMUSE00001331115,1
ENSMUSE00000630782,5
ENSMUSE00000576165,0
ENSMUSE00001331416,3
ENSMUSE00001317776,0
ENSMUSE00001331848,15
ENSMUSE00000553058,7
ENSMUSE00000847868,1
ENSMUSE00000966774,0
ENSMUSE00001325743,1
ENSMUSE00000458133,1
ENSMUSE00001343997,0
ENSMUSE00000712472,60
ENSMUSE00000959346,78
ENSMUSE00000901644,74
ENSMUSE00001338186,0
ENSMUSE00001338750,1
ENSMUSE00000664342,0
ENSMUSE00001323159,0
ENSMUSE00001335144,2163
ENSMUSE00001328383,1013
ENSMUSE00000323790,2136
ENSMUSE00001332309,951
ENSMUSE00001339118,49
ENSMUSE00000847453,0
ENSMUSE00001333874,1
ENSMUSE00000333451,260
ENSMUSE00000752331,12
ENSMUSE00001330863,2
ENSMUSE00000851730,6
ENSMUSE00000856646,1
ENSMUSE00001344677,1
ENSMUSE00001129360,3
ENSMUSE00000955715,196
ENSMUSE00000949710,171
ENSMUSE00000962983,198
ENSMUSE00000956845,10
ENSMUSE00001323570,6
ENSMUSE00000153123,51
ENSMUSE00000153122,51
ENSMUSE00001321406,60
ENSMUSE00001342986,0
ENSMUSE00001335933,3
ENSMUSE00000744355,4
ENSMUSE00000153118,2
ENSMUSE00001320519,3
ENSMUSE00001333532,2
ENSMUSE00001322417,0
ENSMUSE00001326895,2
ENSMUSE00000848044,0
ENSMUSE00000552637,3
ENSMUSE00000853181,9
ENSMUSE00000343325,9
ENSMUSE00001319771,15
ENSMUSE00001331993,7
ENSMUSE00001335677,0
ENSMUSE00001322495,0
ENSMUSE00001320153,0
ENSMUSE00000320302,17
ENSMUSE00000739065,11
ENSMUSE00000335163,2
ENSMUSE00000456367,2
ENSMUSE00001328637,1
ENSMUSE00001335930,0
ENSMUSE00001329976,0
ENSMUSE00001330333,47
ENSMUSE00001345365,0
ENSMUSE00001332535,6
ENSMUSE00001431675,4
ENSMUSE00000522784,1
ENSMUSE00001333839,3
ENSMUSE00000522705,1
ENSMUSE00000154269,0
ENSMUSE00001327913,1
ENSMUSE00001322052,0
ENSMUSE00000702429,279
ENSMUSE00000359134,95
ENSMUSE00001324966,1
ENSMUSE00000866389,0
ENSMUSE00000307757,22
ENSMUSE00001322050,0
ENSMUSE00001335804,4
ENSMUSE00000869172,34
ENSMUSE00000154283,34
ENSMUSE00001337510,2
ENSMUSE00000783693,20
ENSMUSE00001250100,20
ENSMUSE00001323225,20
ENSMUSE00001335002,1
ENSMUSE00001057894,1
ENSMUSE00000552033,0
ENSMUSE00000801083,1
ENSMUSE00001043125,0
ENSMUSE00000604341,1
ENSMUSE00000777650,1
ENSMUSE00001080066,0
ENSMUSE00000812190,0
ENSMUSE00000746613,0
ENSMUSE00001159547,0
ENSMUSE00001335324,0
ENSMUSE00001166640,0
ENSMUSE00000848063,0
ENSMUSE00000522630,0
ENSMUSE00001299960,2
ENSMUSE00000522792,1
ENSMUSE00001325996,1
ENSMUSE00001141295,0
ENSMUSE00001329771,3
ENSMUSE00000843988,17
ENSMUSE00000828983,22
ENSMUSE00000415509,17
ENSMUSE00001341802,0
ENSMUSE00001339614,0
ENSMUSE00001341604,0
ENSMUSE00001106756,0
ENSMUSE00000779838,15
ENSMUSE00000630577,11
ENSMUSE00000771935,6
ENSMUSE00000824430,0
ENSMUSE00000438739,1851
ENSMUSE00001332512,1037
ENSMUSE00000604180,1860
ENSMUSE00001328337,389
ENSMUSE00000604170,428
ENSMUSE00001325958,1
ENSMUSE00000718074,1
ENSMUSE00000722672,0
ENSMUSE00001343258,0
ENSMUSE00001327480,0
ENSMUSE00000846621,0
ENSMUSE00001335968,0
ENSMUSE00001318485,25
ENSMUSE00001346211,0
ENSMUSE00000515713,0
ENSMUSE00001322232,0
ENSMUSE00000707877,1
ENSMUSE00001317458,0
ENSMUSE00001328586,1
ENSMUSE00001073847,0
ENSMUSE00001331888,10
ENSMUSE00001334083,0
ENSMUSE00001324309,0
ENSMUSE00001335396,0
ENSMUSE00000357611,10
ENSMUSE00001319148,5
ENSMUSE00000155452,0
ENSMUSE00001335421,0
ENSMUSE00001320447,0
ENSMUSE00000974500,5
ENSMUSE00001324636,1
ENSMUSE00000604018,9
ENSMUSE00000710475,1
ENSMUSE00001330080,101
ENSMUSE00001327350,10
ENSMUSE00000314986,31
ENSMUSE00001321831,15
ENSMUSE00001343665,0
ENSMUSE00001345284,8
ENSMUSE00001340606,0
ENSMUSE00001339568,0
ENSMUSE00001340659,0
ENSMUSE00000847905,0
ENSMUSE00001337817,5
ENSMUSE00001336080,17
ENSMUSE00000847260,0
ENSMUSE00001324065,0
ENSMUSE00000522448,0
ENSMUSE00001321351,11
ENSMUSE00000522485,0
ENSMUSE00001331817,0
ENSMUSE00001331516,1
ENSMUSE00001341333,2
ENSMUSE00001344311,2
ENSMUSE00000838203,60
ENSMUSE00000314015,191
ENSMUSE00001291302,43
ENSMUSE00001259247,18
ENSMUSE00000797594,29
ENSMUSE00001341229,0
ENSMUSE00001209361,231
ENSMUSE00001339858,0
ENSMUSE00001370886,126
ENSMUSE00001372034,207
ENSMUSE00001254967,116
ENSMUSE00001343440,0
ENSMUSE00001337074,10
ENSMUSE00001355270,0
ENSMUSE00001240522,13
ENSMUSE00001373845,98
ENSMUSE00001229339,7
ENSMUSE00001321242,5
ENSMUSE00001371641,24
ENSMUSE00001374678,23
ENSMUSE00001318670,2
ENSMUSE00001375945,4
ENSMUSE00001375622,2
ENSMUSE00001337147,2
ENSMUSE00001326203,0
ENSMUSE00000701649,200
ENSMUSE00001329092,55
ENSMUSE00001341456,115
