#Coverage (X)	Coverage
1.0	6.733625115052476
2.0	3.846102924655625
3.0	2.507289691030863
4.0	1.6771115849875997
5.0	1.1444769358643612
6.0	0.7965706086889526
7.0	0.5652487278098164
8.0	0.4086420131586834
9.0	0.30064897261193835
10.0	0.22469049206891611
11.0	0.17014283283420184
12.0	0.13035824235382165
13.0	0.10094980639212281
14.0	0.07904117504969577
15.0	0.06242709537102087
16.0	0.049886193666097256
17.0	0.04034473683877593
18.0	0.03292906240878324
19.0	0.027145102722840875
20.0	0.022550669799599632
21.0	0.01887939417798634
22.0	0.0159138141781483
23.0	0.013488971522264137
24.0	0.011483532352528414
25.0	0.00982026420123816
26.0	0.008439692564749635
27.0	0.0072725467071848016
28.0	0.006302059294711171
29.0	0.005486477097747411
30.0	0.0047823591463327375
31.0	0.004182404128798112
32.0	0.0036694411212039313
33.0	0.0032399845727582033
34.0	0.0028752125091386915
35.0	0.0025629071575394846
36.0	0.002304976398406211
37.0	0.0020759573659034913
38.0	0.0018780147705257377
39.0	0.0017031868804480155
40.0	0.0015561700167410208
41.0	0.0014234255663154727
42.0	0.0013183453822307456
43.0	0.00122636353114558
44.0	0.0011413894716696404
45.0	0.0010671288946468849
46.0	0.0010004631493671923
47.0	9.398512554668059E-4
48.0	8.861737731677977E-4
49.0	8.336703711364635E-4
50.0	7.800662688453031E-4
51.0	7.267556866281666E-4
