#Coverage (X)	Coverage
1.0	10.274842214994905
2.0	5.30346575811717
3.0	3.260597386372055
4.0	2.190457709649067
5.0	1.562420599955388
6.0	1.1657341361074316
7.0	0.9012585032080125
8.0	0.7166286572427509
9.0	0.5823640663834055
10.0	0.4820390541445079
11.0	0.4053117344752337
12.0	0.34502179540413636
13.0	0.29693421933035324
14.0	0.25804952468627107
15.0	0.22620773398674032
16.0	0.19998226632471017
17.0	0.17799434787411883
18.0	0.15937618655601682
19.0	0.1434717283300131
20.0	0.12978330992203269
21.0	0.11798908657827667
22.0	0.10775103325126167
23.0	0.09876223802064032
24.0	0.09087058411152782
25.0	0.0838769181582677
26.0	0.07767285787602418
27.0	0.07210889148052502
28.0	0.06710804333411602
29.0	0.06271408461682881
30.0	0.05873589707485394
31.0	0.05513040663831248
32.0	0.05187196699132812
33.0	0.04891999898460142
34.0	0.04620739659274875
35.0	0.04369380080652263
36.0	0.04141604839436752
37.0	0.039314848302680616
38.0	0.03736172908493529
39.0	0.03557529257540182
40.0	0.033909749643584064
41.0	0.032350827876214794
42.0	0.030910745046085708
43.0	0.02958656595252762
44.0	0.028334225895434884
45.0	0.027157357185643605
46.0	0.026056987143391552
47.0	0.025030474088069354
48.0	0.024063692366439682
49.0	0.023145121315863548
50.0	0.022308332294031175
51.0	0.021498583808394756
