#Insert size (bp)	insert size
34.0	1.0
36.0	2.0
37.0	1.0
38.0	2.0
39.0	5.0
40.0	19.0
41.0	108.0
42.0	108.0
43.0	130.0
44.0	85.0
45.0	103.0
46.0	102.0
47.0	102.0
48.0	105.0
49.0	102.0
50.0	100.0
51.0	108.0
52.0	110.0
53.0	91.0
54.0	97.0
55.0	78.0
56.0	89.0
57.0	94.0
58.0	85.0
59.0	84.0
60.0	88.0
61.0	81.0
62.0	68.0
63.0	80.0
64.0	102.0
65.0	88.0
66.0	107.0
67.0	91.0
68.0	114.0
69.0	116.0
70.0	118.0
71.0	114.0
72.0	120.0
73.0	121.0
74.0	128.0
75.0	122.0
76.0	127.0
77.0	156.0
78.0	142.0
79.0	163.0
80.0	177.0
81.0	189.0
82.0	229.0
83.0	254.0
84.0	294.0
85.0	324.0
86.0	384.0
87.0	424.0
88.0	440.0
89.0	462.0
90.0	510.0
91.0	622.0
92.0	684.0
93.0	757.0
94.0	865.0
95.0	1105.0
96.0	1142.0
97.0	1257.0
98.0	1473.0
99.0	1574.0
100.0	1647.0
101.0	1924.0
102.0	2095.0
103.0	2345.0
104.0	2536.0
105.0	2843.0
106.0	3088.0
107.0	3440.0
108.0	3777.0
109.0	4080.0
110.0	4381.0
111.0	4703.0
112.0	4824.0
113.0	5246.0
114.0	5716.0
115.0	6126.0
116.0	6557.0
117.0	6980.0
118.0	7242.0
119.0	7709.0
120.0	7978.0
121.0	8579.0
122.0	8876.0
123.0	9617.0
124.0	9944.0
125.0	10347.0
126.0	10877.0
127.0	11175.0
128.0	11791.0
129.0	12229.0
130.0	12844.0
131.0	13236.0
132.0	13556.0
133.0	14112.0
134.0	14402.0
135.0	14919.0
136.0	15130.0
137.0	15951.0
138.0	16246.0
139.0	16827.0
140.0	16955.0
141.0	17429.0
142.0	18009.0
143.0	18383.0
144.0	18588.0
145.0	18985.0
146.0	19241.0
147.0	19920.0
148.0	19976.0
149.0	20431.0
150.0	20891.0
151.0	21201.0
152.0	21462.0
153.0	21744.0
154.0	21994.0
155.0	22284.0
156.0	22567.0
157.0	22537.0
158.0	23128.0
159.0	22944.0
160.0	23643.0
161.0	23648.0
162.0	23579.0
163.0	23734.0
164.0	24113.0
165.0	24456.0
166.0	24143.0
167.0	24520.0
168.0	24511.0
169.0	24743.0
170.0	24921.0
171.0	25247.0
172.0	24850.0
173.0	25002.0
174.0	25146.0
175.0	24939.0
176.0	25202.0
177.0	25001.0
178.0	25250.0
179.0	24706.0
180.0	25075.0
181.0	25186.0
182.0	24991.0
183.0	25125.0
184.0	24737.0
185.0	25297.0
186.0	24719.0
187.0	24719.0
188.0	24728.0
189.0	24776.0
190.0	24421.0
191.0	24461.0
192.0	24161.0
193.0	24169.0
194.0	23994.0
195.0	24406.0
196.0	23774.0
197.0	23468.0
198.0	23671.0
199.0	23295.0
200.0	23227.0
201.0	23270.0
202.0	22809.0
203.0	22828.0
204.0	22455.0
205.0	22470.0
206.0	22466.0
207.0	21957.0
208.0	21994.0
209.0	21742.0
210.0	21591.0
211.0	21542.0
212.0	21523.0
213.0	21260.0
214.0	20705.0
215.0	20800.0
216.0	20640.0
217.0	20438.0
218.0	20471.0
219.0	20128.0
220.0	19671.0
221.0	19957.0
222.0	19461.0
223.0	19318.0
224.0	19201.0
225.0	18931.0
226.0	19006.0
227.0	18631.0
228.0	18293.0
229.0	17960.0
230.0	17938.0
231.0	17826.0
232.0	17419.0
233.0	17347.0
234.0	17052.0
235.0	17096.0
236.0	16744.0
237.0	16815.0
238.0	16470.0
239.0	16360.0
240.0	16126.0
241.0	15959.0
242.0	15861.0
243.0	15348.0
244.0	15667.0
245.0	15369.0
246.0	14927.0
247.0	15056.0
248.0	14856.0
249.0	14778.0
250.0	14251.0
251.0	14230.0
252.0	14200.0
253.0	14085.0
254.0	13832.0
255.0	13494.0
256.0	13402.0
257.0	13095.0
258.0	13072.0
259.0	12998.0
260.0	12763.0
261.0	12794.0
262.0	12460.0
263.0	12113.0
264.0	12243.0
265.0	12152.0
266.0	11833.0
267.0	11701.0
268.0	11483.0
269.0	11535.0
270.0	11305.0
271.0	11016.0
272.0	11120.0
273.0	10981.0
274.0	10741.0
275.0	10552.0
276.0	10604.0
277.0	10292.0
278.0	10166.0
279.0	10061.0
280.0	10036.0
281.0	9807.0
282.0	9702.0
283.0	9565.0
284.0	9531.0
285.0	9540.0
286.0	9203.0
287.0	9207.0
288.0	8878.0
289.0	8879.0
290.0	8774.0
291.0	8836.0
292.0	8634.0
293.0	8483.0
294.0	8331.0
295.0	8210.0
296.0	8213.0
297.0	8056.0
298.0	7813.0
299.0	7829.0
300.0	7681.0
301.0	7529.0
302.0	7425.0
303.0	7533.0
304.0	7219.0
305.0	7147.0
306.0	6960.0
307.0	7105.0
308.0	6760.0
309.0	6894.0
310.0	6858.0
311.0	6773.0
312.0	6583.0
313.0	6521.0
314.0	6410.0
315.0	6261.0
316.0	6145.0
317.0	5949.0
318.0	5872.0
319.0	5792.0
320.0	5794.0
321.0	5794.0
322.0	5612.0
323.0	5630.0
324.0	5526.0
325.0	5458.0
326.0	5404.0
327.0	5268.0
328.0	5297.0
329.0	5292.0
330.0	5112.0
331.0	5057.0
332.0	5113.0
333.0	4972.0
334.0	4880.0
335.0	4733.0
336.0	4679.0
337.0	4694.0
338.0	4552.0
339.0	4607.0
340.0	4534.0
341.0	4363.0
342.0	4430.0
343.0	4254.0
344.0	4221.0
345.0	4173.0
346.0	4212.0
347.0	4054.0
348.0	3961.0
349.0	3934.0
350.0	3885.0
351.0	3902.0
352.0	3847.0
353.0	3784.0
354.0	3724.0
355.0	3646.0
356.0	3631.0
357.0	3552.0
358.0	3469.0
359.0	3403.0
360.0	3446.0
361.0	3375.0
362.0	3365.0
363.0	3344.0
364.0	3268.0
365.0	3156.0
366.0	3047.0
367.0	3095.0
368.0	3034.0
369.0	2956.0
370.0	2988.0
371.0	2909.0
372.0	2801.0
373.0	2857.0
374.0	2750.0
375.0	2838.0
376.0	2737.0
377.0	2765.0
378.0	2596.0
379.0	2633.0
380.0	2594.0
381.0	2503.0
382.0	2507.0
383.0	2468.0
384.0	2499.0
385.0	2414.0
386.0	2330.0
387.0	2327.0
388.0	2219.0
389.0	2268.0
390.0	2225.0
391.0	2228.0
392.0	2152.0
393.0	2121.0
394.0	2174.0
395.0	2060.0
396.0	2064.0
397.0	1993.0
398.0	2011.0
399.0	1923.0
400.0	1950.0
401.0	1920.0
402.0	1905.0
403.0	1864.0
404.0	1880.0
405.0	1840.0
406.0	1783.0
407.0	1723.0
408.0	1828.0
409.0	1619.0
410.0	1664.0
411.0	1635.0
412.0	1637.0
413.0	1509.0
414.0	1575.0
415.0	1587.0
416.0	1514.0
417.0	1491.0
418.0	1541.0
419.0	1481.0
420.0	1507.0
421.0	1412.0
422.0	1431.0
423.0	1445.0
424.0	1509.0
425.0	1335.0
426.0	1453.0
427.0	1382.0
428.0	1354.0
429.0	1271.0
430.0	1327.0
431.0	1306.0
432.0	1239.0
433.0	1193.0
434.0	1228.0
435.0	1195.0
436.0	1240.0
437.0	1158.0
438.0	1148.0
439.0	1091.0
440.0	1119.0
441.0	1094.0
442.0	1122.0
443.0	1032.0
444.0	989.0
445.0	972.0
446.0	1076.0
447.0	1044.0
448.0	990.0
449.0	960.0
450.0	968.0
451.0	929.0
452.0	976.0
453.0	948.0
454.0	927.0
455.0	896.0
456.0	940.0
457.0	918.0
458.0	844.0
459.0	810.0
460.0	861.0
461.0	857.0
462.0	869.0
463.0	777.0
464.0	779.0
465.0	809.0
466.0	736.0
467.0	753.0
468.0	693.0
469.0	729.0
470.0	764.0
471.0	753.0
472.0	737.0
473.0	692.0
474.0	658.0
475.0	670.0
476.0	654.0
477.0	672.0
478.0	635.0
479.0	647.0
480.0	641.0
481.0	608.0
482.0	594.0
483.0	632.0
484.0	667.0
485.0	622.0
486.0	551.0
487.0	573.0
488.0	540.0
489.0	532.0
490.0	546.0
491.0	554.0
492.0	552.0
493.0	536.0
494.0	516.0
495.0	488.0
496.0	535.0
497.0	515.0
498.0	500.0
499.0	490.0
500.0	514.0
501.0	535.0
502.0	502.0
503.0	472.0
504.0	458.0
505.0	489.0
506.0	464.0
507.0	431.0
508.0	474.0
509.0	463.0
510.0	451.0
511.0	416.0
512.0	413.0
513.0	419.0
514.0	418.0
515.0	433.0
516.0	416.0
517.0	392.0
518.0	422.0
519.0	406.0
520.0	382.0
521.0	370.0
522.0	383.0
523.0	394.0
524.0	383.0
525.0	351.0
526.0	360.0
527.0	355.0
528.0	352.0
529.0	343.0
530.0	366.0
531.0	361.0
532.0	333.0
