#Position (bp)	insert size
3406923.0	265.2261984144625
1.0220768E7	258.67490339201373
1.7034613E7	239.5182557501372
2.3848458E7	243.03928165784455
3.0662303E7	236.7272464127693
3.7476148E7	226.56878429391375
4.4289993E7	238.357519120701
5.1103838E7	244.86239284580378
5.7917683E7	255.14833602764926
6.4731528E7	248.78587360594796
7.1545373E7	245.1021222410866
7.8359218E7	285.50091168679256
8.5173063E7	250.80031890297377
9.1986908E7	254.36773932947355
9.8800753E7	241.64418109308437
1.05614598E8	254.87853862845031
1.12428443E8	255.9608372120601
1.19242288E8	249.39514250479584
1.26056133E8	258.32573983953705
1.300790245E8	247.1466638690726
1.33485947E8	252.090467699904
1.39683823E8	241.75146115126793
1.46497668E8	275.05875853756527
1.53311513E8	243.25338304335818
1.60125358E8	265.29257215845587
1.66939203E8	253.29161673334684
1.73753048E8	238.05719387479033
1.80566893E8	253.900944872761
1.87380738E8	243.935436034411
1.94194583E8	251.67021222626195
2.01008428E8	275.5052184819369
2.07822273E8	245.076191654957
2.14636118E8	238.61120375251477
2.21449963E8	198.3708310111173
2.28263808E8	241.4541533868807
2.35077653E8	225.42588090647442
2.41891498E8	236.9145532513652
2.48705343E8	264.3822150916208
2.52444901E8	245.95395983327018
2.558518235E8	235.6848040995844
2.62333033E8	256.94354638149713
2.69146878E8	250.69645229869784
2.75960723E8	261.45128709331425
2.82774568E8	243.54029417857882
2.89588413E8	251.23728043118282
2.96402258E8	243.32891037894973
3.03216103E8	262.56525619834713
3.10029948E8	222.65900870865408
3.16843793E8	272.87274475007393
3.23657638E8	238.4580308968523
3.30471483E8	239.76937755565652
3.37285328E8	241.03679840525413
3.44099173E8	262.1384566779875
3.50913018E8	250.6842493421163
3.57726863E8	247.08590183499925
3.64540708E8	257.8675302155853
3.704270945E8	242.70137875101378
3.73834017E8	0.0
3.78168398E8	282.3815117678801
3.84982243E8	224.62235746316463
3.91796088E8	231.52066024149772
3.98609933E8	231.9967616320304
4.05423778E8	243.0301219815783
4.12237623E8	238.9035508404786
4.19051468E8	242.12803757705075
4.25865313E8	255.0522316158011
4.32679158E8	256.34768871488427
4.39493003E8	248.65594379239798
4.46306848E8	267.1974565841652
4.53120693E8	237.67551934147224
4.59934538E8	254.88978179585914
4.66748383E8	237.59670658682634
4.73562228E8	249.62018019653678
4.80376073E8	241.21590385304813
4.87189918E8	235.66789906895156
4.91962519E8	281.97986655741545
4.953694415E8	297.9959390862944
5.00817608E8	253.81449446653056
5.07631453E8	257.15647892754396
5.14445298E8	588.8864205316364
5.21259143E8	250.28313964327884
5.28072988E8	246.1393349264131
5.34886833E8	271.4413019891501
5.41700678E8	243.2601798602802
5.48514523E8	262.4078954709276
5.55328368E8	244.59442286662394
5.62142213E8	246.70157262121185
5.68956058E8	240.60651230831314
5.75769903E8	244.23599144911577
5.82583748E8	271.98126463700237
5.89397593E8	272.7956204379562
5.96211438E8	270.03935579618536
6.03025283E8	298.9850067385445
6.09839128E8	270.5998412795312
6.15738246E8	236.16207433785888
6.191451685E8	0.0
6.23466818E8	247.04824251172863
6.30280663E8	251.14301640388598
6.37094508E8	308.3820517271307
6.43908353E8	252.00365361803085
6.50722198E8	255.16058744193018
6.57536043E8	252.0676542982678
6.64349888E8	270.2119211370931
6.71163733E8	237.82111786670836
6.77977578E8	235.85923254102818
6.84791423E8	241.51473746819548
6.91605268E8	264.7160898505842
6.98419113E8	262.394525969078
7.05232958E8	261.0224623955432
7.12046803E8	237.21041412181745
7.18860648E8	256.8788674761228
7.222708485E8	0.0
7.25677771E8	252.9050193905817
7.32488338E8	229.2463913782147
7.39302183E8	243.62482439742044
7.46116028E8	246.42088602586222
7.52929873E8	246.55652529883739
7.59743718E8	241.5568796117271
7.66557563E8	234.42098180714785
7.73371408E8	237.2464458753028
7.80185253E8	243.15115115115114
7.86999098E8	268.30782237251935
