#Coverage (X)	Coverage
1.0	17.061919132110887
2.0	8.911972223415276
3.0	6.091291376681397
4.0	4.523294665937712
5.0	3.4802015792649854
6.0	2.743578812008707
7.0	2.2064283199602386
8.0	1.8047591695200396
9.0	1.4983899310767583
10.0	1.2601801615386279
11.0	1.0719633902810841
12.0	0.9211400115857487
13.0	0.798984224202286
14.0	0.6987272352389766
15.0	0.6155538113019787
16.0	0.545826981927533
17.0	0.48699356281032635
18.0	0.4369381915154378
19.0	0.3940893616026102
20.0	0.3569379763358853
21.0	0.32461965580711194
22.0	0.2962570685351551
23.0	0.2714096408990372
24.0	0.24939559916245457
25.0	0.2299489774544412
26.0	0.21266288358171437
27.0	0.19710441213503316
28.0	0.1830986618442978
29.0	0.17054363448613685
30.0	0.1591711260990536
31.0	0.14890056542459718
32.0	0.13959172325060365
33.0	0.13107388096794637
34.0	0.1232882611831343
35.0	0.11612064790000431
36.0	0.10956484050711879
37.0	0.10356939961269518
38.0	0.09799970957587334
39.0	0.09289539560573701
40.0	0.08817768425423367
41.0	0.08383076212773233
42.0	0.07979570507272626
43.0	0.07603068647961209
44.0	0.07254953848158152
45.0	0.06931036108902333
46.0	0.06628178434473853
47.0	0.06343779503276892
48.0	0.06073608957342458
49.0	0.0582220168170835
50.0	0.05586963692780955
51.0	0.05364152609702444
