#Coverage	Number of genomic locations
0.0	2.488604374E9
1.0	1.13120634E8
2.0	3.5124792E7
3.0	2.1763861E7
4.0	1.5117778E7
5.0	1.0957555E7
6.0	8157671.0
7.0	6204681.0
8.0	4820784.0
9.0	3795444.0
10.0	3025145.0
11.0	2433136.0
12.0	1980159.0
13.0	1623611.0
14.0	1340943.0
15.0	1108016.0
16.0	920824.0
17.0	769349.0
18.0	645222.0
19.0	542167.0
20.0	458081.0
21.0	387441.0
22.0	329681.0
23.0	279982.0
24.0	237425.0
25.0	204031.0
26.0	176074.0
27.0	152467.0
28.0	133584.0
29.0	117564.0
30.0	102441.0
31.0	90117.0
32.0	80551.0
33.0	71617.0
34.0	64479.0
35.0	57621.0
36.0	52278.0
37.0	47805.0
38.0	42909.0
39.0	39423.0
40.0	35870.0
41.0	32293.0
42.0	29183.0
43.0	26598.0
44.0	24408.0
45.0	22400.0
46.0	20570.0
47.0	18674.0
48.0	17568.0
49.0	15569.0
50.0	14204.0
51.0	12783.0
52.0	11270.0
53.0	9858.0
54.0	8384.0
55.0	7440.0
56.0	6750.0
57.0	5922.0
58.0	5260.0
59.0	4565.0
60.0	3766.0
61.0	3226.0
62.0	2767.0
63.0	2263.0
64.0	1856.0
65.0	1516.0
66.0	1271.0
67.0	1021.0
68.0	873.0
69.0	674.0
70.0	555.0
71.0	412.0
72.0	348.0
73.0	306.0
74.0	267.0
75.0	349.0
76.0	491.0
77.0	910.0
78.0	1298.0
79.0	1277.0
80.0	851.0
81.0	84.0
82.0	2.0
