#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	7.44235893008648E-7
8.0	2.976943572034592E-6
9.0	2.976943572034592E-6
10.0	2.232707679025944E-6
11.0	6.698123037077832E-6
12.0	5.209651251060536E-6
13.0	1.190777428813837E-5
14.0	1.7861661432207552E-5
15.0	1.7117425539198902E-5
16.0	1.7861661432207552E-5
17.0	2.976943572034592E-5
18.0	3.944450232945835E-5
19.0	4.614262536653617E-5
20.0	6.772546626378697E-5
21.0	1.3098551716952204E-4
22.0	1.73406963071015E-4
23.0	2.7387880862718243E-4
24.0	4.457972999121801E-4
25.0	8.402423232067636E-4
26.0	0.0010285340041379515
27.0	0.0016886712412366226
28.0	0.002668085676436003
29.0	0.0034614411383832224
30.0	0.00498191506779989
31.0	0.006063289820341456
32.0	0.007919414137505024
33.0	0.010699135197892323
34.0	0.01266242948364914
35.0	0.01614173228346457
36.0	0.019044252266198297
37.0	0.022067338463599425
38.0	0.02664736614917464
39.0	0.02876769420835628
40.0	0.033255436643198424
41.0	0.03565336469047229
42.0	0.03718649063007011
43.0	0.040333119985710666
44.0	0.039772710358275155
45.0	0.040873435244034945
46.0	0.03929044549960556
47.0	0.03706815712308172
48.0	0.03602920381644165
49.0	0.0320825208758168
50.0	0.030487623357099265
51.0	0.029469508655463442
52.0	0.021156393730556836
53.0	0.023899647232186714
54.0	0.01737716386585892
55.0	0.018802375600970485
56.0	0.015667654019618057
57.0	0.01131387404551747
58.0	0.018923686051530893
59.0	0.008953902028787044
60.0	0.012669871842579223
61.0	0.009433189943884613
62.0	0.005534882336305315
63.0	0.018375928434276528
64.0	0.00543292201896313
65.0	0.01792417724722028
66.0	0.009945968474167573
67.0	0.00553785927987735
68.0	0.023016983463078455
69.0	0.006491969694714437
70.0	0.026962177931917297
71.0	0.012413854695384249
72.0	0.0063222839111084644
73.0	0.02529806647514997
74.0	0.004676034115773336
75.0	0.020110742300879687
76.0	0.009332718098328448
77.0	0.003629638450203176
78.0	0.016528734947829065
79.0	0.0023354122322611377
80.0	0.007951416280904396
81.0	0.002563148415521784
82.0	0.001302412812765134
83.0	0.003125046514743313
84.0	4.874745099206644E-4
85.0	0.0030967655508089844
86.0	0.0011446348034473003
87.0	2.627152702320527E-4
88.0	0.0027506958605599627
89.0	1.3917211199261718E-4
90.0	9.116889689355938E-4
91.0	6.921393804980429E-5
92.0	3.7211794650432398E-6
93.0	1.1163538395129721E-5
94.0	4.465415358051888E-6
95.0	1.1163538395129721E-5
96.0	6.698123037077832E-6
97.0	4.465415358051888E-6
98.0	1.4884717860172962E-5
99.0	2.083860500424215E-5
100.0	5.738058735096675E-4
