#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	8.627867148101653E-7
5.0	8.627867148101653E-7
6.0	2.588360144430496E-6
7.0	2.588360144430496E-6
8.0	5.176720288860992E-6
9.0	1.0353440577721984E-5
10.0	1.7255734296203306E-5
11.0	1.639294758139314E-5
12.0	3.623704202202694E-5
13.0	5.7806709892281076E-5
14.0	7.592523090329455E-5
15.0	1.5098767509177892E-4
16.0	2.0275487798038886E-4
17.0	2.165594654173515E-4
18.0	3.7272386079799147E-4
19.0	4.4951187841609614E-4
20.0	7.126618264331965E-4
21.0	9.214562114172565E-4
22.0	0.001339907768100187
23.0	0.001975781576915279
24.0	0.0025141604869568217
25.0	0.004026625598019041
26.0	0.004055960346322587
27.0	0.0057530618143541825
28.0	0.008179218056400367
29.0	0.008947098232581415
30.0	0.011982381895283577
31.0	0.013253266726198948
32.0	0.015354152376761703
33.0	0.019462742712687713
34.0	0.020466163662011937
35.0	0.02538404793642987
36.0	0.027147583981501855
37.0	0.03051331495597631
38.0	0.03603601271747618
39.0	0.03792896676976969
40.0	0.04305478264245687
41.0	0.043815760524919437
42.0	0.045285086300241154
43.0	0.04750244815730328
44.0	0.04585970225230472
45.0	0.04720996346098263
46.0	0.04533426514298533
47.0	0.04341974142282157
48.0	0.04446457613445668
49.0	0.03888666002320896
50.0	0.037830609084281326
51.0	0.03670639799488367
52.0	0.02646598247680182
53.0	0.028214851147722025
54.0	0.023196883614386106
55.0	0.021614532779424264
56.0	0.017959768255488406
57.0	0.014518112050110651
58.0	0.013714857618622388
59.0	0.00938280552356055
60.0	0.008999728222184833
61.0	0.006660713438334477
62.0	0.004914433127558702
63.0	0.005362219432545177
64.0	0.003149171509057104
65.0	0.003303610331008123
66.0	0.0022303036577842775
67.0	0.0017350640834832424
68.0	0.0022613639795174435
69.0	0.0011406040369790385
70.0	0.0019015819194416043
71.0	9.119655575543449E-4
72.0	6.393249556743325E-4
73.0	0.001001695375894602
74.0	4.7712105329002143E-4
75.0	6.324226619558512E-4
76.0	4.434723714124249E-4
77.0	2.8040568231330374E-4
78.0	6.168925010892683E-4
79.0	1.7255734296203306E-4
80.0	3.4252632577963564E-4
81.0	1.5616439538063994E-4
82.0	8.627867148101653E-5
83.0	1.483993149473484E-4
84.0	3.7962615451647274E-5
85.0	1.7083176953241273E-4
86.0	3.364868187759645E-5
87.0	2.2432454585064298E-5
88.0	9.231817848468769E-5
89.0	5.176720288860992E-6
90.0	5.004162945898959E-5
91.0	5.176720288860992E-6
92.0	1.7255734296203306E-6
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	1.7255734296203306E-6
