#Insert size (bp)	insert size
32.0	2.0
35.0	1.0
36.0	6.0
37.0	2.0
38.0	9.0
39.0	16.0
40.0	97.0
41.0	711.0
42.0	778.0
43.0	739.0
44.0	731.0
45.0	663.0
46.0	677.0
47.0	667.0
48.0	684.0
49.0	765.0
50.0	724.0
51.0	644.0
52.0	591.0
53.0	601.0
54.0	614.0
55.0	660.0
56.0	690.0
57.0	662.0
58.0	714.0
59.0	696.0
60.0	616.0
61.0	631.0
62.0	594.0
63.0	556.0
64.0	612.0
65.0	651.0
66.0	653.0
67.0	657.0
68.0	638.0
69.0	637.0
70.0	671.0
71.0	673.0
72.0	653.0
73.0	664.0
74.0	657.0
75.0	708.0
76.0	729.0
77.0	761.0
78.0	821.0
79.0	818.0
80.0	868.0
81.0	873.0
82.0	1039.0
83.0	1091.0
84.0	1155.0
85.0	1325.0
86.0	1472.0
87.0	1567.0
88.0	1630.0
89.0	1906.0
90.0	1993.0
91.0	2225.0
92.0	2567.0
93.0	2892.0
94.0	3293.0
95.0	3560.0
96.0	4034.0
97.0	4533.0
98.0	4732.0
99.0	5420.0
100.0	6235.0
101.0	6919.0
102.0	7410.0
103.0	8379.0
104.0	9237.0
105.0	10154.0
106.0	11048.0
107.0	12171.0
108.0	13277.0
109.0	14245.0
110.0	15831.0
111.0	16754.0
112.0	17671.0
113.0	19427.0
114.0	20467.0
115.0	22089.0
116.0	23830.0
117.0	25637.0
118.0	27369.0
119.0	28148.0
120.0	30036.0
121.0	31631.0
122.0	33317.0
123.0	34552.0
124.0	36543.0
125.0	38494.0
126.0	39945.0
127.0	41711.0
128.0	43945.0
129.0	45671.0
130.0	47298.0
131.0	49217.0
132.0	50687.0
133.0	52453.0
134.0	54527.0
135.0	55934.0
136.0	57160.0
137.0	59083.0
138.0	61406.0
139.0	63526.0
140.0	64617.0
141.0	66232.0
142.0	67568.0
143.0	69288.0
144.0	70898.0
145.0	72939.0
146.0	73457.0
147.0	74775.0
148.0	76300.0
149.0	77712.0
150.0	78901.0
151.0	80272.0
152.0	81236.0
153.0	82403.0
154.0	83273.0
155.0	84121.0
156.0	85525.0
157.0	86132.0
158.0	87902.0
159.0	88022.0
160.0	89443.0
161.0	89469.0
162.0	90997.0
163.0	91336.0
164.0	91202.0
165.0	91710.0
166.0	92220.0
167.0	92769.0
168.0	93465.0
169.0	94253.0
170.0	94417.0
171.0	93954.0
172.0	95211.0
173.0	94598.0
174.0	95280.0
175.0	95007.0
176.0	94944.0
177.0	94920.0
178.0	94851.0
179.0	95044.0
180.0	94382.0
181.0	95343.0
182.0	95094.0
183.0	93708.0
184.0	94573.0
185.0	94016.0
186.0	93647.0
187.0	93021.0
188.0	92717.0
189.0	91617.0
190.0	91473.0
191.0	91520.0
192.0	90955.0
193.0	90900.0
194.0	90198.0
195.0	89219.0
196.0	89222.0
197.0	88840.0
198.0	88152.0
199.0	86698.0
200.0	86109.0
201.0	85503.0
202.0	85996.0
203.0	85234.0
204.0	84736.0
205.0	83106.0
206.0	82793.0
207.0	82656.0
208.0	81770.0
209.0	81064.0
210.0	80526.0
211.0	79791.0
212.0	79013.0
213.0	77785.0
214.0	77352.0
215.0	76410.0
216.0	76548.0
217.0	75909.0
218.0	75093.0
219.0	73834.0
220.0	72297.0
221.0	71998.0
222.0	71423.0
223.0	70707.0
224.0	69785.0
225.0	69229.0
226.0	69227.0
227.0	68379.0
228.0	68098.0
229.0	66630.0
230.0	65826.0
231.0	65487.0
232.0	64966.0
233.0	63612.0
234.0	63208.0
235.0	62266.0
236.0	62188.0
237.0	61199.0
238.0	60555.0
239.0	59927.0
240.0	58970.0
241.0	58679.0
242.0	57875.0
243.0	57355.0
244.0	56319.0
245.0	55506.0
246.0	55143.0
247.0	54729.0
248.0	54384.0
249.0	53661.0
250.0	53151.0
251.0	51784.0
252.0	51429.0
253.0	50426.0
254.0	50555.0
255.0	49144.0
256.0	48923.0
257.0	47944.0
258.0	48113.0
259.0	47176.0
260.0	46922.0
261.0	46073.0
262.0	45433.0
263.0	44626.0
264.0	44331.0
265.0	43420.0
266.0	42974.0
267.0	42731.0
268.0	42153.0
269.0	41519.0
270.0	40828.0
271.0	40666.0
272.0	40313.0
273.0	39555.0
274.0	39243.0
275.0	38591.0
276.0	37881.0
277.0	38143.0
278.0	37061.0
279.0	36639.0
280.0	35833.0
281.0	35439.0
282.0	34625.0
283.0	34835.0
284.0	33966.0
285.0	34142.0
286.0	32999.0
287.0	32831.0
288.0	32506.0
289.0	31974.0
290.0	31493.0
291.0	31412.0
292.0	30754.0
293.0	30435.0
294.0	29923.0
295.0	29398.0
296.0	29026.0
297.0	28472.0
298.0	28456.0
299.0	27860.0
300.0	27621.0
301.0	27142.0
302.0	26974.0
303.0	26544.0
304.0	26220.0
305.0	25898.0
306.0	25392.0
307.0	25469.0
308.0	25071.0
309.0	24935.0
310.0	24402.0
311.0	23890.0
312.0	23538.0
313.0	23256.0
314.0	22931.0
315.0	22497.0
316.0	22397.0
317.0	22136.0
318.0	21790.0
319.0	21567.0
320.0	21153.0
321.0	20758.0
322.0	20932.0
323.0	20162.0
324.0	20113.0
325.0	19774.0
326.0	19583.0
327.0	19419.0
328.0	19037.0
329.0	18901.0
330.0	18477.0
331.0	18277.0
332.0	18077.0
333.0	17881.0
334.0	17211.0
335.0	17450.0
336.0	16896.0
337.0	16867.0
338.0	16626.0
339.0	16474.0
340.0	16319.0
341.0	16019.0
342.0	15694.0
343.0	15544.0
344.0	15627.0
345.0	15016.0
346.0	14889.0
347.0	14720.0
348.0	14283.0
349.0	14383.0
350.0	13974.0
351.0	14082.0
352.0	13860.0
353.0	13494.0
354.0	13261.0
355.0	13296.0
356.0	12975.0
357.0	12951.0
358.0	12775.0
359.0	12498.0
360.0	12543.0
361.0	12282.0
362.0	11758.0
363.0	11926.0
364.0	11804.0
365.0	11414.0
366.0	11420.0
367.0	11184.0
368.0	11273.0
369.0	10919.0
370.0	10597.0
371.0	10759.0
372.0	10489.0
373.0	10387.0
374.0	10022.0
375.0	10066.0
376.0	10027.0
377.0	9918.0
378.0	9872.0
379.0	9564.0
380.0	9215.0
381.0	9220.0
382.0	8997.0
383.0	9089.0
384.0	9024.0
385.0	8791.0
386.0	8655.0
387.0	8483.0
388.0	8450.0
389.0	8174.0
390.0	8087.0
391.0	8120.0
392.0	8099.0
393.0	8024.0
394.0	7904.0
395.0	7804.0
396.0	7472.0
397.0	7620.0
398.0	7342.0
399.0	7289.0
400.0	7258.0
401.0	7070.0
402.0	7043.0
403.0	7050.0
404.0	6713.0
405.0	6784.0
406.0	6610.0
407.0	6496.0
408.0	6487.0
409.0	6177.0
410.0	6192.0
411.0	6249.0
412.0	5935.0
413.0	6060.0
414.0	5941.0
415.0	5906.0
416.0	5961.0
417.0	5798.0
418.0	5523.0
419.0	5486.0
420.0	5365.0
421.0	5380.0
422.0	5363.0
423.0	5236.0
424.0	5020.0
425.0	5144.0
426.0	5107.0
427.0	5041.0
428.0	4923.0
429.0	4901.0
430.0	4765.0
431.0	4782.0
432.0	4599.0
433.0	4672.0
434.0	4579.0
435.0	4605.0
436.0	4506.0
437.0	4444.0
438.0	4365.0
439.0	4284.0
440.0	4283.0
441.0	4135.0
442.0	4064.0
443.0	4071.0
444.0	3996.0
445.0	3930.0
446.0	3999.0
447.0	3792.0
448.0	3915.0
449.0	3815.0
450.0	3675.0
451.0	3764.0
452.0	3707.0
453.0	3582.0
454.0	3492.0
455.0	3493.0
456.0	3452.0
457.0	3368.0
458.0	3447.0
459.0	3303.0
460.0	3402.0
461.0	3318.0
462.0	3124.0
463.0	3141.0
464.0	3172.0
465.0	3092.0
466.0	2943.0
467.0	3017.0
468.0	2986.0
469.0	2899.0
470.0	2993.0
471.0	2821.0
472.0	2817.0
473.0	2834.0
474.0	2815.0
475.0	2777.0
476.0	2756.0
477.0	2780.0
478.0	2572.0
479.0	2596.0
480.0	2569.0
481.0	2580.0
482.0	2448.0
483.0	2483.0
484.0	2515.0
485.0	2353.0
486.0	2296.0
487.0	2329.0
488.0	2333.0
489.0	2329.0
490.0	2211.0
491.0	2288.0
492.0	2211.0
493.0	2247.0
494.0	2289.0
495.0	2221.0
496.0	2219.0
497.0	2174.0
498.0	2059.0
499.0	2041.0
500.0	2009.0
501.0	1975.0
502.0	2083.0
503.0	1967.0
504.0	1967.0
505.0	1912.0
506.0	1925.0
507.0	1936.0
508.0	1852.0
509.0	1829.0
510.0	1842.0
511.0	1844.0
512.0	1821.0
513.0	1771.0
514.0	1735.0
515.0	1729.0
516.0	1728.0
517.0	1694.0
518.0	1757.0
519.0	1683.0
520.0	1604.0
521.0	1629.0
522.0	1629.0
523.0	1507.0
524.0	1595.0
525.0	1635.0
526.0	1495.0
527.0	1447.0
528.0	1492.0
529.0	1473.0
530.0	1468.0
531.0	1444.0
532.0	1419.0
