#Coverage (X)	Coverage
1.0	8.72473404806206
2.0	4.909097002100538
3.0	3.5732015413946527
4.0	2.7937131768917
5.0	2.249944944716148
6.0	1.8480757236600738
7.0	1.5421032142777449
8.0	1.3046213378164708
9.0	1.1160589466796864
10.0	0.9636801317677737
11.0	0.8392039948723777
12.0	0.7358816290863501
13.0	0.6495996441867362
14.0	0.5767984122474985
15.0	0.5148382706135095
16.0	0.46161016753129047
17.0	0.4158043797705915
18.0	0.3761992768113629
19.0	0.34152703541296603
20.0	0.3110515806266534
21.0	0.2843569211370607
22.0	0.26076040264770484
23.0	0.23980255618324975
24.0	0.22109964094572376
25.0	0.2044728665241422
26.0	0.18951882627601435
27.0	0.1760723417834953
28.0	0.16393873586193308
29.0	0.15297700880901743
30.0	0.14301809306599012
31.0	0.13401076938112055
32.0	0.12573695234439697
33.0	0.11822195806162483
34.0	0.11138371098400057
35.0	0.10512589983943599
36.0	0.09938552788348431
37.0	0.09414428680196352
38.0	0.08930531497266259
39.0	0.08489675363202309
40.0	0.08080937662501242
41.0	0.07700880541375454
42.0	0.07351778780345342
43.0	0.07026848396857588
44.0	0.06725018042665454
45.0	0.06444548611369783
46.0	0.06182662669334604
47.0	0.0593669285294709
48.0	0.05706463050168509
49.0	0.05489749846488223
50.0	0.05288237313293109
51.0	0.0509932779798703
