#Coverage (X)	Coverage
1.0	8.872353471772911
2.0	3.9958042495137533
3.0	2.5216453539318167
4.0	1.7573507988819586
5.0	1.2748377465187843
6.0	0.9534279894775608
7.0	0.731647675495779
8.0	0.5752890953715308
9.0	0.4622272567827963
10.0	0.3788121924503969
11.0	0.3157143670356106
12.0	0.26699766738759934
13.0	0.22876535778307527
14.0	0.19810395803413883
15.0	0.17309201240030347
16.0	0.1525386365885737
17.0	0.13526905321963056
18.0	0.12070598170113556
19.0	0.10833095552423799
20.0	0.09769973206709892
21.0	0.08843935739420772
22.0	0.08041217059403039
23.0	0.07333910746257288
24.0	0.0670965960515133
25.0	0.061560514062406924
26.0	0.056630184112165693
27.0	0.05221472504995006
28.0	0.048211624992262614
29.0	0.044598026063866314
30.0	0.04136776434334877
31.0	0.03843795710170639
32.0	0.03576171450819743
33.0	0.03333162518111976
34.0	0.031122226254623797
35.0	0.029110403023423714
36.0	0.027296118797508484
37.0	0.025640262027920357
38.0	0.02412621214082833
39.0	0.02274310889376352
40.0	0.021487063145826824
41.0	0.0203340062515025
42.0	0.01927135353790277
43.0	0.018277421210044054
44.0	0.01737341609280918
45.0	0.016538608331430282
46.0	0.01577541946647898
47.0	0.015062679363083475
48.0	0.01440225921169258
49.0	0.013791333881641776
50.0	0.013217795670158239
51.0	0.01270523625265696
