#Insert size (bp)	insert size
34.0	1.0
36.0	3.0
37.0	3.0
38.0	8.0
39.0	27.0
40.0	118.0
41.0	1163.0
42.0	1078.0
43.0	1235.0
44.0	1136.0
45.0	949.0
46.0	1011.0
47.0	1111.0
48.0	1072.0
49.0	1221.0
50.0	1120.0
51.0	1148.0
52.0	847.0
53.0	924.0
54.0	1150.0
55.0	992.0
56.0	1026.0
57.0	1026.0
58.0	921.0
59.0	948.0
60.0	858.0
61.0	940.0
62.0	874.0
63.0	904.0
64.0	909.0
65.0	951.0
66.0	877.0
67.0	931.0
68.0	994.0
69.0	1101.0
70.0	897.0
71.0	855.0
72.0	744.0
73.0	745.0
74.0	771.0
75.0	861.0
76.0	889.0
77.0	963.0
78.0	937.0
79.0	916.0
80.0	785.0
81.0	821.0
82.0	913.0
83.0	951.0
84.0	1213.0
85.0	1206.0
86.0	1343.0
87.0	1460.0
88.0	1415.0
89.0	1520.0
90.0	1731.0
91.0	1818.0
92.0	2092.0
93.0	2316.0
94.0	2470.0
95.0	2878.0
96.0	3034.0
97.0	3349.0
98.0	3664.0
99.0	4078.0
100.0	4669.0
101.0	5198.0
102.0	5789.0
103.0	6441.0
104.0	6788.0
105.0	7368.0
106.0	8225.0
107.0	9056.0
108.0	9685.0
109.0	10237.0
110.0	11091.0
111.0	12018.0
112.0	12684.0
113.0	13456.0
114.0	14473.0
115.0	15292.0
116.0	16066.0
117.0	17614.0
118.0	18803.0
119.0	19263.0
120.0	20410.0
121.0	21421.0
122.0	22786.0
123.0	23915.0
124.0	25520.0
125.0	25798.0
126.0	27701.0
127.0	29470.0
128.0	30240.0
129.0	31744.0
130.0	32889.0
131.0	34034.0
132.0	35392.0
133.0	36602.0
134.0	39153.0
135.0	39561.0
136.0	41175.0
137.0	41984.0
138.0	43758.0
139.0	44950.0
140.0	45852.0
141.0	47334.0
142.0	49388.0
143.0	49919.0
144.0	51593.0
145.0	52004.0
146.0	53268.0
147.0	54310.0
148.0	55696.0
149.0	57071.0
150.0	57242.0
151.0	58095.0
152.0	59107.0
153.0	59677.0
154.0	60420.0
155.0	61621.0
156.0	63146.0
157.0	64004.0
158.0	64487.0
159.0	65312.0
160.0	65205.0
161.0	65803.0
162.0	67466.0
163.0	66250.0
164.0	67073.0
165.0	67487.0
166.0	67801.0
167.0	69202.0
168.0	69023.0
169.0	69675.0
170.0	69232.0
171.0	69885.0
172.0	70508.0
173.0	70834.0
174.0	70858.0
175.0	70034.0
176.0	70516.0
177.0	70219.0
178.0	70645.0
179.0	71005.0
180.0	70303.0
181.0	72118.0
182.0	70761.0
183.0	70659.0
184.0	70714.0
185.0	70027.0
186.0	70142.0
187.0	70045.0
188.0	70714.0
189.0	70440.0
190.0	69531.0
191.0	70507.0
192.0	69559.0
193.0	68198.0
194.0	68445.0
195.0	67826.0
196.0	67898.0
197.0	68336.0
198.0	68099.0
199.0	67359.0
200.0	66420.0
201.0	66528.0
202.0	65753.0
203.0	64487.0
204.0	64576.0
205.0	63787.0
206.0	62259.0
207.0	61303.0
208.0	60794.0
209.0	61413.0
210.0	60791.0
211.0	61098.0
212.0	60379.0
213.0	59878.0
214.0	59162.0
215.0	58812.0
216.0	58542.0
217.0	57605.0
218.0	56929.0
219.0	56160.0
220.0	55790.0
221.0	55886.0
222.0	55211.0
223.0	54613.0
224.0	54675.0
225.0	54487.0
226.0	53616.0
227.0	52677.0
228.0	52291.0
229.0	51564.0
230.0	50431.0
231.0	50131.0
232.0	50299.0
233.0	50370.0
234.0	49215.0
235.0	49392.0
236.0	49357.0
237.0	48305.0
238.0	47596.0
239.0	46428.0
240.0	46222.0
241.0	45731.0
242.0	44980.0
243.0	44981.0
244.0	44289.0
245.0	43256.0
246.0	42575.0
247.0	42515.0
248.0	42216.0
249.0	41628.0
250.0	41629.0
251.0	41251.0
252.0	41241.0
253.0	39725.0
254.0	40099.0
255.0	39445.0
256.0	38634.0
257.0	38299.0
258.0	37601.0
259.0	37781.0
260.0	37624.0
261.0	37870.0
262.0	36854.0
263.0	35650.0
264.0	35116.0
265.0	34926.0
266.0	34307.0
267.0	33749.0
268.0	33465.0
269.0	33095.0
270.0	33236.0
271.0	32309.0
272.0	31832.0
273.0	31498.0
274.0	30699.0
275.0	31174.0
276.0	30744.0
277.0	30700.0
278.0	29944.0
279.0	29794.0
280.0	29179.0
281.0	29021.0
282.0	28826.0
283.0	28133.0
284.0	27821.0
285.0	27492.0
286.0	27099.0
287.0	26805.0
288.0	27055.0
289.0	26207.0
290.0	25650.0
291.0	25408.0
292.0	25253.0
293.0	24574.0
294.0	24684.0
295.0	24074.0
296.0	23454.0
297.0	23495.0
298.0	23385.0
299.0	23079.0
300.0	22936.0
301.0	22366.0
302.0	22073.0
303.0	21703.0
304.0	21352.0
305.0	21283.0
306.0	21071.0
307.0	20727.0
308.0	20902.0
309.0	20346.0
310.0	19971.0
311.0	20091.0
312.0	19885.0
313.0	19440.0
314.0	19319.0
315.0	18909.0
316.0	18790.0
317.0	18608.0
318.0	18389.0
319.0	18356.0
320.0	18280.0
321.0	18150.0
322.0	17560.0
323.0	17452.0
324.0	17084.0
325.0	16845.0
326.0	16678.0
327.0	16653.0
328.0	16279.0
329.0	16056.0
330.0	15808.0
331.0	15618.0
332.0	15458.0
333.0	15184.0
334.0	14966.0
335.0	15116.0
336.0	15038.0
337.0	14808.0
338.0	14388.0
339.0	14303.0
340.0	14085.0
341.0	13828.0
342.0	13784.0
343.0	13621.0
344.0	13515.0
345.0	13158.0
346.0	12792.0
347.0	12759.0
348.0	12479.0
349.0	12244.0
350.0	12286.0
351.0	12328.0
352.0	12305.0
353.0	11925.0
354.0	11988.0
355.0	11876.0
356.0	11270.0
357.0	11664.0
358.0	11445.0
359.0	11177.0
360.0	10910.0
361.0	10654.0
362.0	10845.0
363.0	10504.0
364.0	10366.0
365.0	10201.0
366.0	10189.0
367.0	9879.0
368.0	9813.0
369.0	9698.0
370.0	9504.0
371.0	9358.0
372.0	9037.0
373.0	9255.0
374.0	8974.0
375.0	9005.0
376.0	8999.0
377.0	8838.0
378.0	8686.0
379.0	8631.0
380.0	8446.0
381.0	8185.0
382.0	8127.0
383.0	8141.0
384.0	7918.0
385.0	7920.0
386.0	7936.0
387.0	8071.0
388.0	7918.0
389.0	7704.0
390.0	7569.0
391.0	7280.0
392.0	7397.0
393.0	7421.0
394.0	7174.0
395.0	7111.0
396.0	6923.0
397.0	6824.0
398.0	6912.0
399.0	6806.0
400.0	6675.0
401.0	6670.0
402.0	6434.0
403.0	6501.0
404.0	6262.0
405.0	6313.0
406.0	6328.0
407.0	6063.0
408.0	6042.0
409.0	6145.0
410.0	5933.0
411.0	5822.0
412.0	5808.0
413.0	5694.0
414.0	5569.0
415.0	5570.0
416.0	5498.0
417.0	5309.0
418.0	5507.0
419.0	5202.0
420.0	5151.0
421.0	5240.0
422.0	5161.0
423.0	5050.0
424.0	5241.0
425.0	5061.0
426.0	4889.0
427.0	4915.0
428.0	4885.0
429.0	4820.0
430.0	4817.0
431.0	4691.0
432.0	4558.0
433.0	4669.0
434.0	4529.0
435.0	4597.0
436.0	4567.0
437.0	4408.0
438.0	4326.0
439.0	4236.0
440.0	4214.0
441.0	4108.0
442.0	4098.0
443.0	4246.0
444.0	4034.0
445.0	4184.0
446.0	4071.0
447.0	4044.0
448.0	3774.0
449.0	3731.0
450.0	3683.0
451.0	3837.0
452.0	3857.0
453.0	3953.0
454.0	3829.0
455.0	3660.0
456.0	3630.0
457.0	3412.0
458.0	3448.0
459.0	3498.0
460.0	3577.0
461.0	3510.0
462.0	3451.0
463.0	3349.0
464.0	3334.0
465.0	3321.0
466.0	3295.0
467.0	3229.0
468.0	3307.0
469.0	3231.0
470.0	3256.0
471.0	3141.0
472.0	3014.0
473.0	3124.0
474.0	2934.0
475.0	3111.0
476.0	3229.0
477.0	2962.0
478.0	2990.0
479.0	2911.0
480.0	2742.0
481.0	2766.0
482.0	2756.0
483.0	2865.0
484.0	2756.0
485.0	2750.0
486.0	2740.0
487.0	2781.0
488.0	2741.0
489.0	2629.0
490.0	2688.0
491.0	2734.0
492.0	2624.0
493.0	2578.0
494.0	2539.0
495.0	2547.0
496.0	2569.0
497.0	2493.0
498.0	2380.0
499.0	2423.0
500.0	2362.0
501.0	2521.0
502.0	2484.0
503.0	2310.0
504.0	2253.0
505.0	2093.0
506.0	2054.0
507.0	2125.0
508.0	2030.0
509.0	1995.0
510.0	1935.0
511.0	2064.0
512.0	1941.0
513.0	1959.0
514.0	1913.0
515.0	1834.0
516.0	1810.0
517.0	1831.0
518.0	1812.0
519.0	1831.0
520.0	1861.0
521.0	1709.0
522.0	1734.0
523.0	1757.0
524.0	1708.0
525.0	1570.0
526.0	1509.0
527.0	1556.0
528.0	1544.0
529.0	1537.0
530.0	1453.0
531.0	1509.0
532.0	1447.0
533.0	1549.0
534.0	1471.0
535.0	1430.0
536.0	1379.0
537.0	1378.0
538.0	1392.0
539.0	1420.0
540.0	1440.0
541.0	1334.0
542.0	1358.0
543.0	1290.0
544.0	1374.0
545.0	1328.0
546.0	1311.0
547.0	1295.0
548.0	1230.0
