#Coverage (X)	Coverage
1.0	8.699376629309029
2.0	4.219427686068059
3.0	2.8431944229349853
4.0	2.0974892642366285
5.0	1.6040565682601908
6.0	1.2578073820046711
7.0	1.0063205257428365
8.0	0.818380543908745
9.0	0.6753129927113832
10.0	0.5642019251798445
11.0	0.4767299732374397
12.0	0.40675563306625406
13.0	0.35041177777976884
14.0	0.3043353645170299
15.0	0.2662571162578189
16.0	0.23450103341792783
17.0	0.20772180345895208
18.0	0.1850652462950677
19.0	0.16580291849929552
20.0	0.14925587146598218
21.0	0.1349937313964773
22.0	0.12255541495507316
23.0	0.11175486710911287
24.0	0.10222361010413294
25.0	0.09390778300777924
26.0	0.08657477116672396
27.0	0.08001811990365582
28.0	0.07416562328201337
29.0	0.06894595592544306
30.0	0.06430727485205523
31.0	0.06012241249270289
32.0	0.056351009838138566
33.0	0.052943278546933925
34.0	0.049810428798750195
35.0	0.04696346759610037
36.0	0.04434735992637684
37.0	0.04196966393131163
38.0	0.03976444766577458
39.0	0.03774763459342978
40.0	0.03591067594231845
41.0	0.03420293950082964
42.0	0.032607621245105634
43.0	0.03112152914442845
44.0	0.02972976705537178
45.0	0.028436407568875666
46.0	0.02724034998468028
47.0	0.02611121497582758
48.0	0.0250420681307304
49.0	0.02404784228281187
50.0	0.023125748991432715
51.0	0.02226907398504352
