#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	1.1751986085648475E-6
8.0	2.350397217129695E-6
9.0	8.226390259953933E-6
10.0	1.2927184694213323E-5
11.0	1.410238330277817E-5
12.0	1.6452780519907866E-5
13.0	3.173036243125089E-5
14.0	3.8781554082639965E-5
15.0	7.873830677384479E-5
16.0	9.284069007662293E-5
17.0	1.3984863441921685E-4
18.0	2.2211253701875618E-4
19.0	2.526677008414422E-4
20.0	4.1249471160626145E-4
21.0	5.676209279368214E-4
22.0	7.850326705213182E-4
23.0	0.0012057537723875334
24.0	0.001510130212005829
25.0	0.002820476660555634
26.0	0.0027170591830019274
27.0	0.004139049499365393
28.0	0.006245005405913599
29.0	0.0067879471630705596
30.0	0.01026535984581394
31.0	0.011201993136840126
32.0	0.013297372255911249
33.0	0.017828938090537302
34.0	0.019205095661166738
35.0	0.02523268932449584
36.0	0.027008414422037327
37.0	0.03226977859258215
38.0	0.03770507215719457
39.0	0.04046443849010483
40.0	0.04690335166643163
41.0	0.04639331547031448
42.0	0.048659098387627504
43.0	0.04962511164386781
44.0	0.04850632256851408
45.0	0.04943590466788888
46.0	0.04726883843369529
47.0	0.04456235603817044
48.0	0.04492666760682556
49.0	0.03880623325341982
50.0	0.03752644196869271
51.0	0.03572016170732854
52.0	0.025856719785643772
53.0	0.027229351760447516
54.0	0.022005593945376767
55.0	0.02069524749682697
56.0	0.017274244347294694
57.0	0.01375805011046867
58.0	0.013103464485498048
59.0	0.008812814365627792
60.0	0.00846848117331829
61.0	0.005891270624735581
62.0	0.004479857095849199
63.0	0.005638602923894137
64.0	0.00289451417289522
65.0	0.003497391059088986
66.0	0.002156489446716495
67.0	0.00169463639355051
68.0	0.0029003901659380438
69.0	0.0010952851031824377
70.0	0.0025842617402340997
71.0	0.0010753067268368353
72.0	7.051191651389086E-4
73.0	0.0015113054106143937
74.0	5.39416161331265E-4
75.0	9.072533258120622E-4
76.0	5.123865933342735E-4
77.0	3.31406007615287E-4
78.0	0.0011469938419592911
79.0	1.950829690217647E-4
80.0	6.017016875852019E-4
81.0	2.150613453673671E-4
82.0	1.2457105250787383E-4
83.0	3.337564048324167E-4
84.0	4.113195129976967E-5
85.0	3.9369153386922394E-4
86.0	6.46359234710666E-5
87.0	2.46791707798618E-5
88.0	2.103605509331077E-4
89.0	7.051191651389085E-6
90.0	9.166549146805812E-5
91.0	1.0576787477083628E-5
92.0	2.350397217129695E-6
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	2.350397217129695E-6
