#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	1.2850695479639357E-6
8.0	2.5701390959278715E-6
9.0	3.855208643891807E-6
10.0	7.710417287783614E-6
11.0	1.542083457556723E-5
12.0	1.4135765027603293E-5
13.0	1.2850695479639357E-5
14.0	1.542083457556723E-5
15.0	2.441632141131478E-5
16.0	3.2126738699098395E-5
17.0	2.441632141131478E-5
18.0	4.112222553484594E-5
19.0	3.8552086438918075E-5
20.0	6.682361649412465E-5
21.0	8.352952061765583E-5
22.0	1.3493230253621325E-4
23.0	1.503531371117805E-4
24.0	2.3131251863350844E-4
25.0	4.3692364630773815E-4
26.0	4.5105941133534146E-4
27.0	7.119285295720204E-4
28.0	0.001202825096894244
29.0	0.0014521285891992476
30.0	0.0021987539965662942
31.0	0.0027616144585744977
32.0	0.0038282221833845645
33.0	0.005413998005572062
34.0	0.006585981433315172
35.0	0.008906817036938039
36.0	0.010831851219788016
37.0	0.013162967379794593
38.0	0.016979623937247484
39.0	0.018851970268630936
40.0	0.023020735882225946
41.0	0.024616792260797157
42.0	0.026255255934451174
43.0	0.029874011781517617
44.0	0.029399821118318924
45.0	0.03104214000061684
46.0	0.029638844054240217
47.0	0.02890249920325688
48.0	0.02880740405670755
49.0	0.026146025022874234
50.0	0.027717665080034135
51.0	0.02686694903928201
52.0	0.020035519322305725
53.0	0.02429552487380617
54.0	0.017724964275066566
55.0	0.0205174204027922
56.0	0.018394485509555775
57.0	0.013545918105087845
58.0	0.02564998817736016
59.0	0.011992269021599448
60.0	0.017845760812575176
61.0	0.014557267839335463
62.0	0.0075587790811238705
63.0	0.027636705698512405
64.0	0.008250146497928467
65.0	0.028766281831172705
66.0	0.015099567188576248
67.0	0.00872048195248327
68.0	0.03793653812544335
69.0	0.010852412332555437
70.0	0.04360497990151227
71.0	0.019142395986470787
72.0	0.010019687265474808
73.0	0.04219011832920399
74.0	0.007462398865026575
75.0	0.035965241438866674
76.0	0.015634156120529246
77.0	0.005768677200810107
78.0	0.02870331342332247
79.0	0.0036752989071768567
80.0	0.013344162186057508
81.0	0.003749832940958765
82.0	0.0020651067635780447
83.0	0.00403897358925065
84.0	6.348243566941844E-4
85.0	0.003521090561421184
86.0	0.001157847662715506
87.0	3.2512259563487574E-4
88.0	0.0016024817263110278
89.0	1.3750244163214113E-4
90.0	8.687070144236206E-4
91.0	4.112222553484594E-5
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	1.2850695479639357E-6
