#Coverage (X)	Coverage
1.0	5.241375220193305
2.0	2.7230650614060607
3.0	1.695898960624504
4.0	1.1381168329763511
5.0	0.803621327605299
6.0	0.5916902262413828
7.0	0.4508427507629591
8.0	0.35358494984720323
9.0	0.28414756794910545
10.0	0.23299758694328432
11.0	0.19433138129929262
12.0	0.1643527092268613
13.0	0.14064579050219095
14.0	0.12150461311419747
15.0	0.10598250146584576
16.0	0.09321452529886187
17.0	0.08254697873339012
18.0	0.07362473917801537
19.0	0.06602686216625386
20.0	0.05953683995845438
21.0	0.05397999142458332
22.0	0.04918585478556281
23.0	0.04496202763728263
24.0	0.041276479602387894
25.0	0.038013673844403684
26.0	0.03520454004042506
27.0	0.03265898725686611
28.0	0.030420236323649874
29.0	0.028410137522840273
30.0	0.02663089225495696
31.0	0.025023136086389286
32.0	0.023535943285466487
33.0	0.022196097558321526
34.0	0.02096731248663275
35.0	0.01984727659987584
36.0	0.0188122514626059
37.0	0.017868621136287288
38.0	0.01699110620512556
39.0	0.01617563407818068
40.0	0.015431707467641331
41.0	0.014740981369300243
42.0	0.014083973388679283
43.0	0.013483908301111569
44.0	0.012916607391062485
45.0	0.012390509360457713
46.0	0.011896808607275489
47.0	0.011432166340753724
48.0	0.010994858130501939
49.0	0.010583049476096562
50.0	0.010197107277619466
51.0	0.009832408594007802
