"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSE00000098340",21.5742264567213,-2.03858072903804,1.01118114228713,-2.01603910890496,0.0437958864181824,0.156453579019268
"ENSMUSE00000098418",1.64249398358545,-1.80036580386831,2.17468261339979,-0.827875200167123,0.407741181080929,NA
"ENSMUSE00000099322",1.51049422166824,1.18919082842789,2.30323476397547,0.516313337670927,0.605635582272005,NA
"ENSMUSE00000099726",2.06447763177179,1.9889769268703,2.29085315909992,0.868225411554435,0.385270945530557,0.598200613165205
"ENSMUSE00000099822",4.12295180592084,0.610068060850466,1.3936642707215,0.437743919871487,0.66157192784749,0.801689615536239
"ENSMUSE00000100732",7.58593627829374,-0.505802645027462,1.25372104366776,-0.403441138347442,0.686623728310678,0.817357350753593
"ENSMUSE00000100813",5.49445390840202,0.247364496581265,1.4304101615858,0.172932563836814,0.862704435015861,0.92841937668724
"ENSMUSE00000101796",30.6118113935583,-0.997521785254864,0.618186027046707,-1.61362719571709,0.106608314253069,0.290374847239855
"ENSMUSE00000102087",12.9938969495654,-4.7349741166506,1.35839799482903,-3.48570458339534,0.000490842734689278,0.00397617927525271
"ENSMUSE00000102166",2.61955603982322,2.00395812917854,1.25919752499693,1.59145653433795,0.111506869938453,0.299158292949005
"ENSMUSE00000102451",2.0761544728121,-1.68239101661455,1.99229158869689,-0.844450193013644,0.398417884462555,0.607884197703031
"ENSMUSE00000102616",12.249287628989,-0.100304203908055,0.742893851534842,-0.135018217879747,0.892597470439449,0.943506747960014
"ENSMUSE00000102813",1.27767281276318,-1.71901091928205,2.04385991405259,-0.841061027452501,0.400313746703232,NA
"ENSMUSE00000104604",1.01527229989704,-1.52954422584111,2.43769933565367,-0.62745401103002,0.530361672958733,NA
"ENSMUSE00000104993",1.23835012943662,3.89807714461579,2.41619329911767,1.61331344890298,0.106676426140038,NA
"ENSMUSE00000105193",167.528360954164,0.0387854208158855,0.338707680242011,0.114510012846986,0.908833509506152,0.951773187968682
"ENSMUSE00000105272",5.23685883601754,1.36211315662524,0.951605988209036,1.43138354897156,0.152320320611876,0.359565368991557
"ENSMUSE00000105392",1.02423936340614,0.176989853990098,2.47493230549948,0.0715130080919039,0.942989472104757,NA
"ENSMUSE00000105758",3.8345241934412,1.74388700843864,1.13866205860769,1.53152289149863,0.125640213289137,0.320359782979094
"ENSMUSE00000106455",2.31230399680256,-2.33659432633312,2.0166550427244,-1.15864849308908,0.246599493768344,0.474408047126526
"ENSMUSE00000107004",1.05542594133304,-0.791631951112182,2.59281968983725,-0.305317008434888,0.76012472314217,NA
"ENSMUSE00000107752",5.74337922635672,-1.20909274684528,1.33870202169527,-0.903182879573257,0.366428842691349,0.583178624551885
"ENSMUSE00000107902",0.603438563709515,-2.94248416745507,3.32680077549145,-0.884478622565066,0.376437897418245,NA
"ENSMUSE00000109894",2.28665074268317,2.42730933824079,1.98305365389617,1.22402605369339,0.22094239924813,0.446172193663599
"ENSMUSE00000110147",3.10689857411061,-5.26350018123099,1.64426265418709,-3.2011310162811,0.00136889273917798,0.00939861722142928
"ENSMUSE00000110203",35.1337080130645,-0.429940960724058,0.552748001396965,-0.777824541450108,0.436672457971973,0.63947611871042
"ENSMUSE00000110548",14.7416324125541,0.450694287041485,0.710415975022909,0.634408998230862,0.525813938728743,0.710337726464985
"ENSMUSE00000111715",1.68379737099362,-0.806555738115493,1.86136450679301,-0.433314235428893,0.664786497670766,NA
"ENSMUSE00000112192",1.09935797136993,-0.447256340455054,2.40881915667228,-0.185674519905814,0.852700011008886,NA
"ENSMUSE00000112455",0.579791642065554,-0.701145251922237,3.23256968109961,-0.216900274732432,0.828286063495454,NA
"ENSMUSE00000112784",1.73691391891149,-1.89359951422395,1.9345768484007,-0.978818451068191,0.327669691298937,NA
"ENSMUSE00000113370",1.54522281864068,-0.956257367852486,1.87065344936745,-0.511188947464233,0.609218757195901,NA
"ENSMUSE00000113557",2.07551328059602,-0.477583880457805,2.15733928569067,-0.221376342435124,0.824799411474221,0.905012801909933
"ENSMUSE00000113576",2.6799988056254,0.111452663000173,1.14217666650179,0.0975791804095637,0.922266457222794,0.957991682330276
"ENSMUSE00000113742",2.20586722323818,-2.34704610446409,1.8542942247532,-1.26573554138987,0.205607779299494,0.429174500330688
"ENSMUSE00000114502",14.4920731580404,0.0410050625496605,0.795560360305775,0.0515423650996138,0.958893344227528,0.977431491058019
"ENSMUSE00000114939",1.44016849679221,0.41747280223087,1.71277850260435,0.243740099257484,0.807432115048833,NA
"ENSMUSE00000115069",2.37651858083111,-0.973474716875903,1.30096705199848,-0.748270077540011,0.454297269235901,0.654204360785029
"ENSMUSE00000115463",1.95028715419435,-2.7089893935627,1.84402212825306,-1.46906555624095,0.141815008971326,0.345112816299359
"ENSMUSE00000115681",2.96696881648319,0.0909385416932154,1.6448624179914,0.0552864122242296,0.955910287084062,0.976285699099006
"ENSMUSE00000116533",62.5338064854993,-2.57935295293347,0.531859151587595,-4.8496917750388,1.23653467907161e-06,1.99189992651592e-05
"ENSMUSE00000117048",3.48841783692171,-3.18961222426113,2.09032103549635,-1.52589586484439,0.127035800696286,0.322894608541801
"ENSMUSE00000117198",0.85418228565825,-0.413869412487775,3.02861639838289,-0.136652965594704,0.891305108669671,NA
"ENSMUSE00000117220",0.997825083061605,0,2.98837266067477,0,1,NA
"ENSMUSE00000118134",0.540125913687401,-1.05681918997804,3.09611975851915,-0.341336664084179,0.732850149526092,NA
"ENSMUSE00000119116",108.162652942067,0.277882494633978,0.305944315439536,0.908278012077974,0.363731356481525,0.581299849251992
"ENSMUSE00000119284",5.07754414905528,-0.447511373806904,1.17851812471469,-0.379723794163321,0.704150455644792,0.828152718880338
"ENSMUSE00000119699",2.75583523722955,-1.81204183379426,1.96293991186962,-0.92312649146166,0.355941290589071,0.57449880727673
"ENSMUSE00000120474",0.648305100529328,-0.978100856303298,3.77858693173198,-0.258853606910393,0.795748194700913,NA
"ENSMUSE00000121140",1.99636683854017,0.443160936021833,1.64445960220719,0.269487274376958,0.787554733696466,0.882901861949642
"ENSMUSE00000123264",1.8102779443287,0.122730075728967,2.59443727269273,0.047305085006579,0.962270075372586,NA
"ENSMUSE00000123469",1.23690078502865,-0.791384791298643,2.58833927636065,-0.305750022234865,0.759794983666867,NA
"ENSMUSE00000123611",11.6765132164991,1.0725602893611,0.740462420699394,1.44850063876034,0.147477087470724,0.352717078360312
"ENSMUSE00000124868",1.85787976749438,-1.52474416211985,2.2684833142809,-0.67214255115788,0.501492949839885,NA
"ENSMUSE00000125819",2.48496305791172,-1.74204453382882,1.91228627715066,-0.910974760758362,0.3623086722821,0.580900300028388
"ENSMUSE00000126201",7.16474773168123,-0.396113650939424,0.835042482234894,-0.474363471759272,0.635240736740626,0.784232714688153
"ENSMUSE00000126496",28.8618945814446,-0.875939503464061,0.561240820981733,-1.56071951774971,0.118589944052762,0.309388964326716
"ENSMUSE00000126670",3.27453902490864,-0.983896325813459,1.20584020637399,-0.815942544138641,0.414532997848885,0.621326559360077
"ENSMUSE00000126699",0.604982895253503,-0.409191222139827,3.13697054333417,-0.130441525187199,0.896217114873293,NA
"ENSMUSE00000127270",0.918289992883048,-0.880575353230503,2.44334464376351,-0.360397521274012,0.718549880001555,NA
"ENSMUSE00000127656",6.97609175132668,-1.04833322227444,1.49044603035806,-0.703368790899856,0.481825950636113,0.674805541248209
"ENSMUSE00000127659",22.7889970808768,-2.03398479373704,0.586927558122375,-3.46547843185947,0.000529288978880736,0.00423280816917407
"ENSMUSE00000127956",1.21511187734189,-1.33012175559883,2.22421577363301,-0.598018308909944,0.549827716563036,NA
"ENSMUSE00000128289",4.34671189893464,0.15891236350833,1.03667079720172,0.153291058200232,0.878168751860507,0.935671853326013
"ENSMUSE00000128592",0.988392070771762,-2.50919021431121,2.21383010567442,-1.13341588764184,0.257039645279271,NA
"ENSMUSE00000131999",2.47049707377442,-1.62400505526933,1.90886076462885,-0.85077187679799,0.39489608686802,0.604797739503824
"ENSMUSE00000132047",41.4504895187234,-0.793073935910187,0.371192630946398,-2.13655625082899,0.0326341011844127,0.125071470162181
"ENSMUSE00000132116",0.49128748542291,-0.573481984022667,5.00657371302375,-0.114545798562968,0.90880514328204,NA
"ENSMUSE00000132382",1.40774986930567,1.98897373787896,2.90768684874854,0.684039871327619,0.493949988956924,NA
"ENSMUSE00000132847",1.08950761397115,0.139792585666807,5.88240155192766,0.023764543177267,0.981040422502452,NA
"ENSMUSE00000133942",0.826833489209554,-1.91865972469118,2.59926564687289,-0.738154534916226,0.460420547317845,NA
"ENSMUSE00000134080",0.770095792423987,-0.0544735193377342,3.112516191777,-0.017501441271743,0.986036583054591,NA
"ENSMUSE00000134156",258.98153772668,-0.702645435444263,0.259453979477724,-2.70816981438742,0.00676553952674,0.0356982076246919
"ENSMUSE00000135092",22.2029517743642,-0.204928297909141,0.429917563799666,-0.476668820175568,0.633597968952142,0.783043917286919
"ENSMUSE00000136286",38.5968911382819,3.5383762834281,0.473863515575062,7.46707895233097,8.19945760781628e-14,4.50507227246656e-12
"ENSMUSE00000136545",2.90221003911403,-0.187983397437652,1.71308695336446,-0.109733716124834,0.912620560273158,0.953231232872165
"ENSMUSE00000136709",4.77785231016352,-5.66597025295189,1.53309901352189,-3.69576276742609,0.000219227607988366,0.0020036549236599
"ENSMUSE00000136880",6.08259784360889,1.81474189006614,1.05570706002024,1.7189824325238,0.0856175707792265,0.250552279410651
"ENSMUSE00000137347",1.17473914606203,-3.40668358859257,2.30313419739373,-1.47915114648883,0.139099923049314,NA
"ENSMUSE00000137351",3.69305684926794,-5.25918454987543,1.51392983222915,-3.47386281577639,0.000513023255099604,0.00412912212467587
"ENSMUSE00000137925",2.89520530885351,-1.3766106497476,1.14155105128115,-1.20591247163467,0.227851241305185,0.455217348668628
"ENSMUSE00000138189",3.98235231928584,2.08382082317542,1.13211476647313,1.84064450432631,0.0656736713916769,0.209012306351126
