#Insert size (bp)	insert size
28.0	1.0
33.0	1.0
34.0	1.0
36.0	3.0
37.0	1.0
38.0	9.0
39.0	12.0
40.0	72.0
41.0	466.0
42.0	432.0
43.0	414.0
44.0	396.0
45.0	383.0
46.0	384.0
47.0	335.0
48.0	393.0
49.0	412.0
50.0	403.0
51.0	365.0
52.0	306.0
53.0	387.0
54.0	335.0
55.0	378.0
56.0	352.0
57.0	365.0
58.0	319.0
59.0	370.0
60.0	363.0
61.0	374.0
62.0	253.0
63.0	389.0
64.0	331.0
65.0	386.0
66.0	358.0
67.0	376.0
68.0	377.0
69.0	372.0
70.0	422.0
71.0	382.0
72.0	359.0
73.0	410.0
74.0	417.0
75.0	415.0
76.0	464.0
77.0	481.0
78.0	540.0
79.0	595.0
80.0	587.0
81.0	638.0
82.0	727.0
83.0	764.0
84.0	850.0
85.0	950.0
86.0	1044.0
87.0	1152.0
88.0	1272.0
89.0	1426.0
90.0	1603.0
91.0	1798.0
92.0	2039.0
93.0	2342.0
94.0	2579.0
95.0	2906.0
96.0	3308.0
97.0	3597.0
98.0	4007.0
99.0	4391.0
100.0	4799.0
101.0	5285.0
102.0	5792.0
103.0	6571.0
104.0	7385.0
105.0	7850.0
106.0	8778.0
107.0	9468.0
108.0	10119.0
109.0	10981.0
110.0	11960.0
111.0	12893.0
112.0	13549.0
113.0	14705.0
114.0	15616.0
115.0	16642.0
116.0	17891.0
117.0	18870.0
118.0	20086.0
119.0	20865.0
120.0	22104.0
121.0	23227.0
122.0	24063.0
123.0	25050.0
124.0	26089.0
125.0	27166.0
126.0	28241.0
127.0	29664.0
128.0	30770.0
129.0	31656.0
130.0	33289.0
131.0	33996.0
132.0	34494.0
133.0	35659.0
134.0	36132.0
135.0	37483.0
136.0	38369.0
137.0	39879.0
138.0	40571.0
139.0	41351.0
140.0	42634.0
141.0	42607.0
142.0	43656.0
143.0	44090.0
144.0	44707.0
145.0	45259.0
146.0	46392.0
147.0	46877.0
148.0	47208.0
149.0	47980.0
150.0	48886.0
151.0	49199.0
152.0	49269.0
153.0	49799.0
154.0	50142.0
155.0	50464.0
156.0	50364.0
157.0	51556.0
158.0	51510.0
159.0	51965.0
160.0	51771.0
161.0	52301.0
162.0	52324.0
163.0	52436.0
164.0	51881.0
165.0	51685.0
166.0	52572.0
167.0	51786.0
168.0	52096.0
169.0	52247.0
170.0	52610.0
171.0	52200.0
172.0	52427.0
173.0	52795.0
174.0	52282.0
175.0	52015.0
176.0	51290.0
177.0	50904.0
178.0	51167.0
179.0	50461.0
180.0	50393.0
181.0	50203.0
182.0	50314.0
183.0	50342.0
184.0	49683.0
185.0	49138.0
186.0	48880.0
187.0	49081.0
188.0	48084.0
189.0	47466.0
190.0	47838.0
191.0	47290.0
192.0	46494.0
193.0	46859.0
194.0	47186.0
195.0	46304.0
196.0	45535.0
197.0	45468.0
198.0	44831.0
199.0	44188.0
200.0	44330.0
201.0	43677.0
202.0	42970.0
203.0	43198.0
204.0	42782.0
205.0	42194.0
206.0	41789.0
207.0	41399.0
208.0	41006.0
209.0	40606.0
210.0	40643.0
211.0	40181.0
212.0	39283.0
213.0	39409.0
214.0	38860.0
215.0	38579.0
216.0	38711.0
217.0	37482.0
218.0	37259.0
219.0	36382.0
220.0	36583.0
221.0	36167.0
222.0	35714.0
223.0	35382.0
224.0	35034.0
225.0	34529.0
226.0	34296.0
227.0	33783.0
228.0	33853.0
229.0	33012.0
230.0	33103.0
231.0	32466.0
232.0	32215.0
233.0	32105.0
234.0	31506.0
235.0	30875.0
236.0	30935.0
237.0	29826.0
238.0	30097.0
239.0	29450.0
240.0	29347.0
241.0	29174.0
242.0	28552.0
243.0	28452.0
244.0	27877.0
245.0	27430.0
246.0	26975.0
247.0	26785.0
248.0	26867.0
249.0	25956.0
250.0	25729.0
251.0	25692.0
252.0	25190.0
253.0	24817.0
254.0	24601.0
255.0	24622.0
256.0	23793.0
257.0	23777.0
258.0	23720.0
259.0	23317.0
260.0	23115.0
261.0	22594.0
262.0	22632.0
263.0	22208.0
264.0	21844.0
265.0	21662.0
266.0	21658.0
267.0	20890.0
268.0	20831.0
269.0	20780.0
270.0	20426.0
271.0	19975.0
272.0	20146.0
273.0	19402.0
274.0	19670.0
275.0	19017.0
276.0	18856.0
277.0	18572.0
