#Coverage	Number of genomic locations
0.0	2.582887092E9
1.0	7.4302545E7
2.0	2.7726378E7
3.0	1.4738095E7
4.0	8489439.0
5.0	5175930.0
6.0	3317650.0
7.0	2217527.0
8.0	1540137.0
9.0	1109308.0
10.0	819982.0
11.0	618386.0
12.0	474839.0
13.0	371500.0
14.0	294996.0
15.0	234934.0
16.0	189550.0
17.0	154091.0
18.0	126118.0
19.0	103480.0
20.0	85664.0
21.0	71835.0
22.0	59912.0
23.0	51043.0
24.0	43604.0
25.0	37639.0
26.0	32657.0
27.0	29117.0
28.0	25613.0
29.0	22894.0
30.0	19822.0
31.0	17635.0
32.0	15599.0
33.0	13973.0
34.0	12468.0
35.0	11245.0
36.0	9982.0
37.0	8912.0
38.0	8072.0
39.0	7309.0
40.0	6712.0
41.0	6119.0
42.0	5442.0
43.0	5033.0
44.0	4618.0
45.0	4215.0
46.0	3827.0
47.0	3543.0
48.0	2951.0
49.0	2572.0
50.0	2185.0
51.0	1929.0
52.0	1478.0
53.0	1152.0
54.0	847.0
55.0	734.0
56.0	685.0
57.0	549.0
58.0	453.0
59.0	365.0
60.0	285.0
61.0	236.0
62.0	185.0
63.0	146.0
64.0	150.0
65.0	113.0
66.0	118.0
67.0	102.0
68.0	86.0
69.0	50.0
70.0	56.0
71.0	84.0
72.0	93.0
73.0	70.0
74.0	143.0
75.0	186.0
76.0	230.0
77.0	278.0
78.0	406.0
79.0	803.0
80.0	994.0
81.0	342.0
82.0	111.0
83.0	21.0
