#Coverage	Number of genomic locations
0.0	2.579220258E9
1.0	8.1179909E7
2.0	2.8175415E7
3.0	1.379865E7
4.0	7570012.0
5.0	4527459.0
6.0	2883754.0
7.0	1957110.0
8.0	1388523.0
9.0	1014365.0
10.0	757691.0
11.0	577667.0
12.0	448810.0
13.0	352984.0
14.0	281013.0
15.0	225437.0
16.0	181298.0
17.0	148830.0
18.0	122618.0
19.0	102441.0
20.0	85066.0
21.0	71734.0
22.0	60221.0
23.0	51232.0
24.0	43726.0
25.0	37233.0
26.0	31952.0
27.0	27470.0
28.0	23401.0
29.0	20094.0
30.0	16996.0
31.0	14974.0
32.0	12930.0
33.0	11641.0
34.0	10449.0
35.0	9646.0
36.0	8740.0
37.0	8259.0
38.0	7460.0
39.0	7100.0
40.0	6680.0
41.0	6090.0
42.0	5656.0
43.0	5169.0
44.0	4594.0
45.0	4163.0
46.0	3769.0
47.0	3325.0
48.0	2978.0
49.0	2659.0
50.0	2236.0
51.0	2035.0
52.0	1734.0
53.0	1425.0
54.0	1122.0
55.0	1005.0
56.0	743.0
57.0	557.0
58.0	467.0
59.0	361.0
60.0	335.0
61.0	293.0
62.0	301.0
63.0	232.0
64.0	206.0
65.0	192.0
66.0	206.0
67.0	138.0
68.0	136.0
69.0	151.0
70.0	136.0
71.0	90.0
72.0	122.0
73.0	118.0
74.0	120.0
75.0	154.0
76.0	169.0
77.0	230.0
78.0	483.0
79.0	893.0
80.0	1066.0
81.0	434.0
82.0	106.0
83.0	22.0
