#Insert size (bp)	insert size
32.0	1.0
33.0	2.0
35.0	1.0
36.0	2.0
37.0	5.0
38.0	9.0
39.0	36.0
40.0	111.0
41.0	964.0
42.0	964.0
43.0	939.0
44.0	891.0
45.0	791.0
46.0	859.0
47.0	899.0
48.0	923.0
49.0	945.0
50.0	806.0
51.0	901.0
52.0	769.0
53.0	727.0
54.0	740.0
55.0	765.0
56.0	703.0
57.0	746.0
58.0	726.0
59.0	716.0
60.0	739.0
61.0	656.0
62.0	632.0
63.0	661.0
64.0	669.0
65.0	730.0
66.0	666.0
67.0	698.0
68.0	710.0
69.0	732.0
70.0	675.0
71.0	607.0
72.0	635.0
73.0	578.0
74.0	653.0
75.0	631.0
76.0	738.0
77.0	694.0
78.0	700.0
79.0	771.0
80.0	688.0
81.0	613.0
82.0	666.0
83.0	763.0
84.0	872.0
85.0	918.0
86.0	983.0
87.0	1088.0
88.0	1060.0
89.0	1165.0
90.0	1298.0
91.0	1351.0
92.0	1564.0
93.0	1666.0
94.0	1855.0
95.0	2090.0
96.0	2267.0
97.0	2450.0
98.0	2697.0
99.0	2840.0
100.0	3399.0
101.0	3803.0
102.0	4195.0
103.0	4221.0
104.0	4836.0
105.0	5182.0
106.0	5440.0
107.0	6050.0
108.0	6519.0
109.0	7206.0
110.0	7576.0
111.0	7990.0
112.0	8534.0
113.0	9043.0
114.0	9796.0
115.0	10239.0
116.0	10880.0
117.0	11442.0
118.0	11877.0
119.0	12218.0
120.0	13199.0
121.0	14552.0
122.0	14682.0
123.0	16000.0
124.0	16424.0
125.0	17228.0
126.0	18286.0
127.0	18847.0
128.0	19747.0
129.0	21065.0
130.0	21786.0
131.0	22413.0
132.0	22999.0
133.0	24200.0
134.0	25445.0
135.0	26175.0
136.0	26525.0
137.0	28220.0
138.0	29039.0
139.0	30130.0
140.0	30282.0
141.0	30530.0
142.0	31365.0
143.0	31956.0
144.0	33619.0
145.0	34402.0
146.0	34342.0
147.0	36201.0
148.0	37196.0
149.0	37927.0
150.0	38694.0
151.0	37901.0
152.0	38450.0
153.0	39267.0
154.0	40375.0
155.0	40840.0
156.0	42043.0
157.0	42867.0
158.0	43812.0
159.0	44717.0
160.0	44859.0
161.0	44226.0
162.0	45026.0
163.0	44647.0
164.0	45436.0
165.0	44933.0
166.0	46433.0
167.0	47843.0
168.0	47290.0
169.0	48281.0
170.0	46704.0
171.0	47799.0
172.0	48433.0
173.0	48408.0
174.0	49298.0
175.0	48128.0
176.0	48242.0
177.0	48296.0
178.0	47839.0
179.0	47694.0
180.0	47497.0
181.0	49341.0
182.0	48517.0
183.0	47961.0
184.0	47612.0
185.0	46967.0
186.0	46232.0
187.0	45960.0
188.0	46873.0
189.0	47252.0
190.0	46262.0
191.0	46647.0
192.0	46227.0
193.0	45013.0
194.0	45398.0
195.0	45896.0
196.0	46528.0
197.0	46619.0
198.0	46433.0
199.0	45858.0
200.0	44075.0
201.0	43783.0
202.0	43331.0
203.0	43148.0
204.0	43266.0
205.0	42871.0
206.0	41615.0
207.0	41175.0
208.0	39941.0
209.0	40013.0
210.0	39910.0
211.0	40494.0
212.0	39887.0
213.0	39630.0
214.0	39547.0
215.0	39710.0
216.0	39199.0
217.0	38718.0
218.0	38170.0
219.0	37506.0
220.0	37440.0
221.0	36477.0
222.0	37085.0
223.0	36632.0
224.0	36771.0
225.0	36455.0
226.0	36390.0
227.0	36076.0
228.0	35273.0
229.0	34325.0
230.0	33612.0
231.0	33261.0
232.0	33059.0
233.0	33347.0
234.0	33484.0
235.0	34103.0
236.0	32973.0
237.0	33218.0
238.0	32555.0
239.0	32050.0
240.0	31157.0
241.0	31330.0
242.0	30193.0
243.0	29846.0
244.0	29276.0
245.0	28462.0
246.0	28049.0
247.0	28381.0
248.0	27177.0
249.0	27599.0
250.0	27953.0
251.0	27442.0
252.0	27541.0
253.0	26648.0
254.0	26680.0
255.0	25920.0
256.0	24902.0
257.0	24908.0
258.0	24831.0
259.0	24664.0
260.0	24890.0
261.0	25330.0
262.0	24452.0
263.0	24049.0
264.0	22964.0
