name,WT-0h_vs_KO-0h,WT-6h_vs_KO-6h,WT-6h_vs_WT-0h,WT-24h_vs_KO-24h,WT-24h_vs_WT-0h,WT-48h_vs_KO-48h,WT-48h_vs_WT-0h,KO-6h_vs_KO-0h,KO-24h_vs_KO-0h,KO-48h_vs_KO-0h
ENSMUSE00000126201,7.1636428968296,7.1636428968296,7.1636428968296,7.1636428968296,7.1636428968296,7.1636428968296,7.1636428968296,7.1636428968296,7.1636428968296,7.1636428968296
ENSMUSE00000126496,28.8593308005432,28.8593308005432,28.8593308005432,28.8593308005432,28.8593308005432,28.8593308005432,28.8593308005432,28.8593308005432,28.8593308005432,28.8593308005432
ENSMUSE00000126670,3.27417289511604,3.27417289511604,3.27417289511604,3.27417289511604,3.27417289511604,3.27417289511604,3.27417289511604,3.27417289511604,3.27417289511604,3.27417289511604
ENSMUSE00000126699,0.604991317996907,0.604991317996907,0.604991317996907,0.604991317996907,0.604991317996907,0.604991317996907,0.604991317996907,0.604991317996907,0.604991317996907,0.604991317996907
ENSMUSE00000127270,0.918254118005923,0.918254118005923,0.918254118005923,0.918254118005923,0.918254118005923,0.918254118005923,0.918254118005923,0.918254118005923,0.918254118005923,0.918254118005923
ENSMUSE00000127656,6.97608953281987,6.97608953281987,6.97608953281987,6.97608953281987,6.97608953281987,6.97608953281987,6.97608953281987,6.97608953281987,6.97608953281987,6.97608953281987
ENSMUSE00000127659,22.7835651758863,22.7835651758863,22.7835651758863,22.7835651758863,22.7835651758863,22.7835651758863,22.7835651758863,22.7835651758863,22.7835651758863,22.7835651758863
ENSMUSE00000127956,1.21501961427342,1.21501961427342,1.21501961427342,1.21501961427342,1.21501961427342,1.21501961427342,1.21501961427342,1.21501961427342,1.21501961427342,1.21501961427342
ENSMUSE00000128289,4.34656148484886,4.34656148484886,4.34656148484886,4.34656148484886,4.34656148484886,4.34656148484886,4.34656148484886,4.34656148484886,4.34656148484886,4.34656148484886
ENSMUSE00000128592,0.988198440086278,0.988198440086278,0.988198440086278,0.988198440086278,0.988198440086278,0.988198440086278,0.988198440086278,0.988198440086278,0.988198440086278,0.988198440086278
ENSMUSE00000131999,2.47026442786456,2.47026442786456,2.47026442786456,2.47026442786456,2.47026442786456,2.47026442786456,2.47026442786456,2.47026442786456,2.47026442786456,2.47026442786456
ENSMUSE00000132047,41.4445684457284,41.4445684457284,41.4445684457284,41.4445684457284,41.4445684457284,41.4445684457284,41.4445684457284,41.4445684457284,41.4445684457284,41.4445684457284
ENSMUSE00000132116,0.491163010373337,0.491163010373337,0.491163010373337,0.491163010373337,0.491163010373337,0.491163010373337,0.491163010373337,0.491163010373337,0.491163010373337,0.491163010373337
ENSMUSE00000132382,1.40780404522383,1.40780404522383,1.40780404522383,1.40780404522383,1.40780404522383,1.40780404522383,1.40780404522383,1.40780404522383,1.40780404522383,1.40780404522383
ENSMUSE00000132847,1.08950571607947,1.08950571607947,1.08950571607947,1.08950571607947,1.08950571607947,1.08950571607947,1.08950571607947,1.08950571607947,1.08950571607947,1.08950571607947
ENSMUSE00000133942,0.826848725402301,0.826848725402301,0.826848725402301,0.826848725402301,0.826848725402301,0.826848725402301,0.826848725402301,0.826848725402301,0.826848725402301,0.826848725402301
ENSMUSE00000134080,0.770059500183181,0.770059500183181,0.770059500183181,0.770059500183181,0.770059500183181,0.770059500183181,0.770059500183181,0.770059500183181,0.770059500183181,0.770059500183181
ENSMUSE00000134156,258.948567420878,258.948567420878,258.948567420878,258.948567420878,258.948567420878,258.948567420878,258.948567420878,258.948567420878,258.948567420878,258.948567420878
ENSMUSE00000135092,22.2003933577941,22.2003933577941,22.2003933577941,22.2003933577941,22.2003933577941,22.2003933577941,22.2003933577941,22.2003933577941,22.2003933577941,22.2003933577941
ENSMUSE00000136286,38.5957690154698,38.5957690154698,38.5957690154698,38.5957690154698,38.5957690154698,38.5957690154698,38.5957690154698,38.5957690154698,38.5957690154698,38.5957690154698
ENSMUSE00000136545,2.90216069175086,2.90216069175086,2.90216069175086,2.90216069175086,2.90216069175086,2.90216069175086,2.90216069175086,2.90216069175086,2.90216069175086,2.90216069175086
ENSMUSE00000136709,4.77616827272248,4.77616827272248,4.77616827272248,4.77616827272248,4.77616827272248,4.77616827272248,4.77616827272248,4.77616827272248,4.77616827272248,4.77616827272248
ENSMUSE00000136880,6.08224493405506,6.08224493405506,6.08224493405506,6.08224493405506,6.08224493405506,6.08224493405506,6.08224493405506,6.08224493405506,6.08224493405506,6.08224493405506
ENSMUSE00000137347,1.17463243053646,1.17463243053646,1.17463243053646,1.17463243053646,1.17463243053646,1.17463243053646,1.17463243053646,1.17463243053646,1.17463243053646,1.17463243053646
ENSMUSE00000137351,3.69202706210254,3.69202706210254,3.69202706210254,3.69202706210254,3.69202706210254,3.69202706210254,3.69202706210254,3.69202706210254,3.69202706210254,3.69202706210254
ENSMUSE00000137925,2.8945643113509,2.8945643113509,2.8945643113509,2.8945643113509,2.8945643113509,2.8945643113509,2.8945643113509,2.8945643113509,2.8945643113509,2.8945643113509
ENSMUSE00000138189,3.98220879883012,3.98220879883012,3.98220879883012,3.98220879883012,3.98220879883012,3.98220879883012,3.98220879883012,3.98220879883012,3.98220879883012,3.98220879883012
ENSMUSE00000138681,70.3665464739789,70.3665464739789,70.3665464739789,70.3665464739789,70.3665464739789,70.3665464739789,70.3665464739789,70.3665464739789,70.3665464739789,70.3665464739789
ENSMUSE00000139353,63.5504172517746,63.5504172517746,63.5504172517746,63.5504172517746,63.5504172517746,63.5504172517746,63.5504172517746,63.5504172517746,63.5504172517746,63.5504172517746
ENSMUSE00000139470,20.5959429786164,20.5959429786164,20.5959429786164,20.5959429786164,20.5959429786164,20.5959429786164,20.5959429786164,20.5959429786164,20.5959429786164,20.5959429786164
ENSMUSE00000139943,1.12489019529524,1.12489019529524,1.12489019529524,1.12489019529524,1.12489019529524,1.12489019529524,1.12489019529524,1.12489019529524,1.12489019529524,1.12489019529524
ENSMUSE00000141513,1.59764184879388,1.59764184879388,1.59764184879388,1.59764184879388,1.59764184879388,1.59764184879388,1.59764184879388,1.59764184879388,1.59764184879388,1.59764184879388
ENSMUSE00000142090,25.4311997613547,25.4311997613547,25.4311997613547,25.4311997613547,25.4311997613547,25.4311997613547,25.4311997613547,25.4311997613547,25.4311997613547,25.4311997613547
ENSMUSE00000142731,3.49380404539189,3.49380404539189,3.49380404539189,3.49380404539189,3.49380404539189,3.49380404539189,3.49380404539189,3.49380404539189,3.49380404539189,3.49380404539189
ENSMUSE00000142856,1.17372603885656,1.17372603885656,1.17372603885656,1.17372603885656,1.17372603885656,1.17372603885656,1.17372603885656,1.17372603885656,1.17372603885656,1.17372603885656
ENSMUSE00000142959,1.03696992721007,1.03696992721007,1.03696992721007,1.03696992721007,1.03696992721007,1.03696992721007,1.03696992721007,1.03696992721007,1.03696992721007,1.03696992721007
ENSMUSE00000144259,1.71733371253129,1.71733371253129,1.71733371253129,1.71733371253129,1.71733371253129,1.71733371253129,1.71733371253129,1.71733371253129,1.71733371253129,1.71733371253129
ENSMUSE00000144582,1.57960487776,1.57960487776,1.57960487776,1.57960487776,1.57960487776,1.57960487776,1.57960487776,1.57960487776,1.57960487776,1.57960487776
ENSMUSE00000145409,52.7909747394004,52.7909747394004,52.7909747394004,52.7909747394004,52.7909747394004,52.7909747394004,52.7909747394004,52.7909747394004,52.7909747394004,52.7909747394004
ENSMUSE00000146071,1.65645270597033,1.65645270597033,1.65645270597033,1.65645270597033,1.65645270597033,1.65645270597033,1.65645270597033,1.65645270597033,1.65645270597033,1.65645270597033
ENSMUSE00000146604,6.76910393836177,6.76910393836177,6.76910393836177,6.76910393836177,6.76910393836177,6.76910393836177,6.76910393836177,6.76910393836177,6.76910393836177,6.76910393836177
ENSMUSE00000146649,64.9788893468965,64.9788893468965,64.9788893468965,64.9788893468965,64.9788893468965,64.9788893468965,64.9788893468965,64.9788893468965,64.9788893468965,64.9788893468965
ENSMUSE00000147002,8.26805778257972,8.26805778257972,8.26805778257972,8.26805778257972,8.26805778257972,8.26805778257972,8.26805778257972,8.26805778257972,8.26805778257972,8.26805778257972
ENSMUSE00000147348,19.7398914523549,19.7398914523549,19.7398914523549,19.7398914523549,19.7398914523549,19.7398914523549,19.7398914523549,19.7398914523549,19.7398914523549,19.7398914523549
ENSMUSE00000147428,1.26175920140723,1.26175920140723,1.26175920140723,1.26175920140723,1.26175920140723,1.26175920140723,1.26175920140723,1.26175920140723,1.26175920140723,1.26175920140723
ENSMUSE00000148199,3.12329258265904,3.12329258265904,3.12329258265904,3.12329258265904,3.12329258265904,3.12329258265904,3.12329258265904,3.12329258265904,3.12329258265904,3.12329258265904
ENSMUSE00000148587,6.37852804829035,6.37852804829035,6.37852804829035,6.37852804829035,6.37852804829035,6.37852804829035,6.37852804829035,6.37852804829035,6.37852804829035,6.37852804829035
ENSMUSE00000149766,14.4533434445742,14.4533434445742,14.4533434445742,14.4533434445742,14.4533434445742,14.4533434445742,14.4533434445742,14.4533434445742,14.4533434445742,14.4533434445742
ENSMUSE00000150015,1.35324943885749,1.35324943885749,1.35324943885749,1.35324943885749,1.35324943885749,1.35324943885749,1.35324943885749,1.35324943885749,1.35324943885749,1.35324943885749
ENSMUSE00000150064,4.1842483536363,4.1842483536363,4.1842483536363,4.1842483536363,4.1842483536363,4.1842483536363,4.1842483536363,4.1842483536363,4.1842483536363,4.1842483536363
ENSMUSE00000150396,1.1188634123641,1.1188634123641,1.1188634123641,1.1188634123641,1.1188634123641,1.1188634123641,1.1188634123641,1.1188634123641,1.1188634123641,1.1188634123641
ENSMUSE00000150541,2.57929744271141,2.57929744271141,2.57929744271141,2.57929744271141,2.57929744271141,2.57929744271141,2.57929744271141,2.57929744271141,2.57929744271141,2.57929744271141
ENSMUSE00000150567,7.1042985562979,7.1042985562979,7.1042985562979,7.1042985562979,7.1042985562979,7.1042985562979,7.1042985562979,7.1042985562979,7.1042985562979,7.1042985562979
ENSMUSE00000151494,26.4911808692327,26.4911808692327,26.4911808692327,26.4911808692327,26.4911808692327,26.4911808692327,26.4911808692327,26.4911808692327,26.4911808692327,26.4911808692327
ENSMUSE00000151587,49.3057403086834,49.3057403086834,49.3057403086834,49.3057403086834,49.3057403086834,49.3057403086834,49.3057403086834,49.3057403086834,49.3057403086834,49.3057403086834
ENSMUSE00000153160,11.0496955603371,11.0496955603371,11.0496955603371,11.0496955603371,11.0496955603371,11.0496955603371,11.0496955603371,11.0496955603371,11.0496955603371,11.0496955603371
ENSMUSE00000153420,4.71577307398421,4.71577307398421,4.71577307398421,4.71577307398421,4.71577307398421,4.71577307398421,4.71577307398421,4.71577307398421,4.71577307398421,4.71577307398421
ENSMUSE00000153980,4.10247829070585,4.10247829070585,4.10247829070585,4.10247829070585,4.10247829070585,4.10247829070585,4.10247829070585,4.10247829070585,4.10247829070585,4.10247829070585
ENSMUSE00000154319,4.47071796735641,4.47071796735641,4.47071796735641,4.47071796735641,4.47071796735641,4.47071796735641,4.47071796735641,4.47071796735641,4.47071796735641,4.47071796735641
ENSMUSE00000154469,16.0134842383768,16.0134842383768,16.0134842383768,16.0134842383768,16.0134842383768,16.0134842383768,16.0134842383768,16.0134842383768,16.0134842383768,16.0134842383768
ENSMUSE00000154608,8.3235727922837,8.3235727922837,8.3235727922837,8.3235727922837,8.3235727922837,8.3235727922837,8.3235727922837,8.3235727922837,8.3235727922837,8.3235727922837
ENSMUSE00000155740,1.34721066014216,1.34721066014216,1.34721066014216,1.34721066014216,1.34721066014216,1.34721066014216,1.34721066014216,1.34721066014216,1.34721066014216,1.34721066014216
ENSMUSE00000156801,10.4167253712583,10.4167253712583,10.4167253712583,10.4167253712583,10.4167253712583,10.4167253712583,10.4167253712583,10.4167253712583,10.4167253712583,10.4167253712583
ENSMUSE00000158330,5.45082187149023,5.45082187149023,5.45082187149023,5.45082187149023,5.45082187149023,5.45082187149023,5.45082187149023,5.45082187149023,5.45082187149023,5.45082187149023
ENSMUSE00000158397,20.1604117475704,20.1604117475704,20.1604117475704,20.1604117475704,20.1604117475704,20.1604117475704,20.1604117475704,20.1604117475704,20.1604117475704,20.1604117475704
ENSMUSE00000158991,7.13482053227281,7.13482053227281,7.13482053227281,7.13482053227281,7.13482053227281,7.13482053227281,7.13482053227281,7.13482053227281,7.13482053227281,7.13482053227281
ENSMUSE00000159894,7.41108265452201,7.41108265452201,7.41108265452201,7.41108265452201,7.41108265452201,7.41108265452201,7.41108265452201,7.41108265452201,7.41108265452201,7.41108265452201
ENSMUSE00000160500,1.06665640606828,1.06665640606828,1.06665640606828,1.06665640606828,1.06665640606828,1.06665640606828,1.06665640606828,1.06665640606828,1.06665640606828,1.06665640606828
ENSMUSE00000160648,1.23706778560487,1.23706778560487,1.23706778560487,1.23706778560487,1.23706778560487,1.23706778560487,1.23706778560487,1.23706778560487,1.23706778560487,1.23706778560487
ENSMUSE00000160653,1.0031287180202,1.0031287180202,1.0031287180202,1.0031287180202,1.0031287180202,1.0031287180202,1.0031287180202,1.0031287180202,1.0031287180202,1.0031287180202
ENSMUSE00000161254,9.92660904277131,9.92660904277131,9.92660904277131,9.92660904277131,9.92660904277131,9.92660904277131,9.92660904277131,9.92660904277131,9.92660904277131,9.92660904277131
ENSMUSE00000161300,4.50693562038404,4.50693562038404,4.50693562038404,4.50693562038404,4.50693562038404,4.50693562038404,4.50693562038404,4.50693562038404,4.50693562038404,4.50693562038404
ENSMUSE00000161565,3.54940960049712,3.54940960049712,3.54940960049712,3.54940960049712,3.54940960049712,3.54940960049712,3.54940960049712,3.54940960049712,3.54940960049712,3.54940960049712
ENSMUSE00000161573,0.3559302296374,0.3559302296374,0.3559302296374,0.3559302296374,0.3559302296374,0.3559302296374,0.3559302296374,0.3559302296374,0.3559302296374,0.3559302296374
ENSMUSE00000161652,1.14853180556853,1.14853180556853,1.14853180556853,1.14853180556853,1.14853180556853,1.14853180556853,1.14853180556853,1.14853180556853,1.14853180556853,1.14853180556853
ENSMUSE00000161870,7.56434796799116,7.56434796799116,7.56434796799116,7.56434796799116,7.56434796799116,7.56434796799116,7.56434796799116,7.56434796799116,7.56434796799116,7.56434796799116
ENSMUSE00000162147,0.924309040884728,0.924309040884728,0.924309040884728,0.924309040884728,0.924309040884728,0.924309040884728,0.924309040884728,0.924309040884728,0.924309040884728,0.924309040884728
ENSMUSE00000162942,221.636027199048,221.636027199048,221.636027199048,221.636027199048,221.636027199048,221.636027199048,221.636027199048,221.636027199048,221.636027199048,221.636027199048
ENSMUSE00000163891,7.96764909866929,7.96764909866929,7.96764909866929,7.96764909866929,7.96764909866929,7.96764909866929,7.96764909866929,7.96764909866929,7.96764909866929,7.96764909866929
ENSMUSE00000164339,1.07068127807749,1.07068127807749,1.07068127807749,1.07068127807749,1.07068127807749,1.07068127807749,1.07068127807749,1.07068127807749,1.07068127807749,1.07068127807749
ENSMUSE00000165573,0.954905427604419,0.954905427604419,0.954905427604419,0.954905427604419,0.954905427604419,0.954905427604419,0.954905427604419,0.954905427604419,0.954905427604419,0.954905427604419
ENSMUSE00000165857,1.89330250613551,1.89330250613551,1.89330250613551,1.89330250613551,1.89330250613551,1.89330250613551,1.89330250613551,1.89330250613551,1.89330250613551,1.89330250613551
ENSMUSE00000166431,3.13047533715383,3.13047533715383,3.13047533715383,3.13047533715383,3.13047533715383,3.13047533715383,3.13047533715383,3.13047533715383,3.13047533715383,3.13047533715383
ENSMUSE00000166543,1.87804616063583,1.87804616063583,1.87804616063583,1.87804616063583,1.87804616063583,1.87804616063583,1.87804616063583,1.87804616063583,1.87804616063583,1.87804616063583
ENSMUSE00000167122,2.68398427673018,2.68398427673018,2.68398427673018,2.68398427673018,2.68398427673018,2.68398427673018,2.68398427673018,2.68398427673018,2.68398427673018,2.68398427673018
ENSMUSE00000169090,2.97680515432501,2.97680515432501,2.97680515432501,2.97680515432501,2.97680515432501,2.97680515432501,2.97680515432501,2.97680515432501,2.97680515432501,2.97680515432501
ENSMUSE00000170274,53.3611805557323,53.3611805557323,53.3611805557323,53.3611805557323,53.3611805557323,53.3611805557323,53.3611805557323,53.3611805557323,53.3611805557323,53.3611805557323
ENSMUSE00000170674,2.09769620454832,2.09769620454832,2.09769620454832,2.09769620454832,2.09769620454832,2.09769620454832,2.09769620454832,2.09769620454832,2.09769620454832,2.09769620454832
ENSMUSE00000171683,62.4630379534981,62.4630379534981,62.4630379534981,62.4630379534981,62.4630379534981,62.4630379534981,62.4630379534981,62.4630379534981,62.4630379534981,62.4630379534981
ENSMUSE00000171749,6.01789145076169,6.01789145076169,6.01789145076169,6.01789145076169,6.01789145076169,6.01789145076169,6.01789145076169,6.01789145076169,6.01789145076169,6.01789145076169
ENSMUSE00000172317,1.21941583774412,1.21941583774412,1.21941583774412,1.21941583774412,1.21941583774412,1.21941583774412,1.21941583774412,1.21941583774412,1.21941583774412,1.21941583774412
ENSMUSE00000173209,3.62757876501295,3.62757876501295,3.62757876501295,3.62757876501295,3.62757876501295,3.62757876501295,3.62757876501295,3.62757876501295,3.62757876501295,3.62757876501295
ENSMUSE00000175129,1.04611383309125,1.04611383309125,1.04611383309125,1.04611383309125,1.04611383309125,1.04611383309125,1.04611383309125,1.04611383309125,1.04611383309125,1.04611383309125
ENSMUSE00000175328,5.32838828364379,5.32838828364379,5.32838828364379,5.32838828364379,5.32838828364379,5.32838828364379,5.32838828364379,5.32838828364379,5.32838828364379,5.32838828364379
