,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSE00000102087,12.9909327201253,-1.41630317292824,0.652609532618473,-2.17021526983461,0.0299905418351232,0.45618302211422
ENSMUSE00000196464,20.6555457009289,-1.98167581830653,0.529545410476787,-3.74222074084692,0.00018240118148389,0.0143516565976642
ENSMUSE00000203272,4.23732152520252,-5.5497117292512,1.5375740388817,-3.60939479264855,0.000306912216139174,0.0210819462752742
ENSMUSE00000219801,42.0638978319389,-5.58160654797615,0.671444763945867,-8.31283055239693,9.3445905216721e-17,1.3479571827512e-13
ENSMUSE00000222185,17.7896044250604,-2.09263168365844,0.556420278817527,-3.76088320883197,0.000169314474447985,0.0135686738550677
ENSMUSE00000226416,15.8081330124428,-1.63837366198344,0.779136909612011,-2.10280586347695,0.0354827432727874,0.489797676277473
ENSMUSE00000263296,265.625473431989,-0.70015102942995,0.352269776407097,-1.98754215184452,0.0468623496027811,0.561270447742591
ENSMUSE00000265878,13.3382808855028,-3.49275925331647,0.948169756400281,-3.68368557395956,0.000229885782894352,0.0164434830657076
ENSMUSE00000271173,2.04207517108129,-3.70900259700205,1.76695763807165,-2.09908971052064,0.0358089933093059,1
ENSMUSE00000281528,2.92570574258892,-3.50704768878988,1.70935002537461,-2.05168493095573,0.0402002921636859,1
ENSMUSE00000283301,10.2593378190276,-2.44883566106579,1.11661747596879,-2.19308376751059,0.0283013443227267,0.446632867554894
ENSMUSE00000293112,3.14698400385936,-3.89750014979752,1.27778459322623,-3.05020123928468,0.00228688078492952,1
ENSMUSE00000300311,158.580746824891,-1.40578838145262,0.667277015018715,-2.1067537916216,0.0351389267972552,0.489729940610131
ENSMUSE00000322163,6.6722854082021,-3.8745000821494,1.84021765655175,-2.10545750843927,0.035251502368586,0.489729940610131
ENSMUSE00000330981,498.925722241515,-3.35163512843068,0.489597589899157,-6.84569368309394,7.61061724479086e-12,4.11686826585406e-09
ENSMUSE00000345240,162.608408020018,-0.956220618387719,0.458491790552152,-2.08557849473414,0.0370168210387238,0.500594665765866
ENSMUSE00000345288,86.3094815415659,-1.18432840686591,0.494746415481766,-2.39380896921235,0.0166744308086248,0.338772766780863
ENSMUSE00000353972,18.372040807061,-1.33787492486216,0.62590530732883,-2.13750372332166,0.0325570432061479,0.473423473326523
ENSMUSE00000360312,111.651282362548,-0.8645447985864,0.316915058338386,-2.72800163904892,0.00637192914151387,0.201273893137966
ENSMUSE00000371309,14.4690875726219,-1.13352836774707,0.570629490827914,-1.98645248093025,0.0469831042335287,0.561626707931184
ENSMUSE00000371806,5.15911066164341,-2.23438160449759,0.843134848159115,-2.65008807236007,0.00804707905154419,0.234049190191239
ENSMUSE00000371944,1.4142798450652,-4.93019396262068,2.15965980547307,-2.28285674907059,0.0224388078812477,1
ENSMUSE00000376719,6.49777931669679,-3.0409465409094,1.50746386011698,-2.0172599963182,0.0436683879449322,0.548548472660941
ENSMUSE00000377674,32.0438792954881,-1.4895903728314,0.637173590341259,-2.33780934334332,0.0193971407116769,0.368875927194439
ENSMUSE00000378068,115.397971768559,-0.841538006547042,0.345497031071845,-2.4357315139187,0.0148617108646258,0.323308289729798
ENSMUSE00000379085,6.27043613431528,-1.85953040287301,0.819626822024877,-2.26875250163125,0.0232833809108208,0.407106387440714
ENSMUSE00000382936,3.70423879216199,-2.75081018756868,1.23342895354809,-2.23021373031311,0.0257332571640664,0.421125727924635
ENSMUSE00000386788,19.9672893444909,-5.31607543778676,0.745241150110246,-7.13336272024208,9.794599410177e-13,7.06435482459016e-10
ENSMUSE00000391826,12.3231662042923,-1.47285617770121,0.609367244700026,-2.41702551377906,0.0156479202645604,0.328720266722743
ENSMUSE00000407514,202.44937523337,-4.733713518005,0.523794556504152,-9.03734767615416,1.60519179596706e-19,5.28160057425626e-16
ENSMUSE00000409402,40.3352167697978,-0.770410543185498,0.360516251511682,-2.13696481075426,0.0326008538535653,0.473423473326523
ENSMUSE00000409484,405.906481162329,-0.66110666943581,0.303748309114139,-2.17649497823998,0.0295182687710169,0.455402167937881
ENSMUSE00000413152,36.9393673204269,-0.670794679898749,0.314759769460227,-2.13113219980138,0.0330782526537906,0.477950378495088
ENSMUSE00000424736,8.60816360490626,-2.88405606606424,1.44606856047157,-1.99441170695513,0.046107080182604,0.561270447742591
ENSMUSE00000429494,111.976522195921,-1.259226685041,0.507045058745061,-2.48346111124245,0.0130112540377477,0.31182779819559
ENSMUSE00000443567,11.1802872758153,-3.54834345167493,1.22923758870227,-2.88662133690606,0.00389402567356028,0.150296465639673
ENSMUSE00000448288,6.02049024638343,-1.82892380830442,0.743995295412209,-2.45824646954402,0.0139617318089501,0.320527291263827
ENSMUSE00000459071,25.356370566125,-0.994559944345944,0.444682941341303,-2.23655969654703,0.0253151315562616,0.421125727924635
ENSMUSE00000459879,16.8092351797601,-1.37774555174237,0.61026037000862,-2.25763562481193,0.0239683857179606,0.41159995712093
ENSMUSE00000463804,34.7391512082652,-1.24826845649035,0.612436595906598,-2.03820030486997,0.0415299050360792,0.533671927083247
ENSMUSE00000466893,112.878072054231,-2.01222115333336,0.487327962433204,-4.12909028098128,3.64201385766284e-05,0.00425967972136107
ENSMUSE00000473008,20.5719779404386,-2.20691796352445,0.616592933359373,-3.57921384453846,0.000344629382656591,0.0228257027567888
ENSMUSE00000473965,1.83216535015503,-3.70823748912844,1.78034209218547,-2.08287918676144,0.0372622372142409,1
ENSMUSE00000481344,5.16562617044673,-4.68482796751377,1.66567921680791,-2.8125631395532,0.00491483733464689,0.172918362322638
ENSMUSE00000482717,18.2848920367311,-1.72917602938064,0.637880612074472,-2.71081452649443,0.00671181583566752,0.209713956887012
ENSMUSE00000488578,175.687800573296,-1.02260229094736,0.363102262914955,-2.81629280615879,0.00485813675814112,0.172918362322638
ENSMUSE00000492156,8.16915613907458,-4.03126412884528,1.65515145709498,-2.43558624895919,0.0148676796946971,0.323308289729798
ENSMUSE00000501854,10.1065377383423,-4.04003617418833,0.858261332379214,-4.70723312558987,2.51101690946846e-06,0.000500791461241121
ENSMUSE00000514336,19.7978177214227,-1.44904068748579,0.456291164656608,-3.17569306558082,0.00149479017181214,0.0752174938199656
ENSMUSE00000532301,39.548868194739,-0.978164286711555,0.480278010897242,-2.03666265062641,0.0416838597910252,0.533671927083247
ENSMUSE00000539673,963.163448666469,-0.481985219268266,0.244875464073569,-1.9682871090893,0.0490350123296664,0.568616409180837
ENSMUSE00000555729,13.2328605429773,-1.51419924309836,0.6959622138779,-2.17569174432797,0.0295783179309177,0.455516622227924
ENSMUSE00000559208,3.82207918403618,-2.09638262765138,1.02454361793483,-2.04616239948579,0.040740395374367,0.533315559823562
ENSMUSE00000573827,69.4091353239365,-1.53208934258606,0.411610812477763,-3.72217953499175,0.000197510501938096,0.0149952052129317
ENSMUSE00000575839,3.40196171517025,-2.66940964757102,1.06451216463135,-2.50763658346305,0.0121541598843255,0.302282338502406
ENSMUSE00000589854,24.1492421202538,-1.68520102901511,0.652486210319653,-2.58273815195194,0.00980196854894216,0.271041654284647
ENSMUSE00000600842,4.65087604864746,-3.60681574533271,1.70417362820695,-2.11646025125246,0.0343056823916125,0.486529812823521
ENSMUSE00000607083,12.0309199702729,-1.33491213773294,0.678438163217125,-1.96762536382511,0.0491111591642312,0.568616409180837
ENSMUSE00000616126,91.1044839710295,-1.38608417223486,0.328574630484546,-4.2184759370826,2.45959214333111e-05,0.00304111000007582
ENSMUSE00000622866,2.03699786149184,-4.48585725504484,2.22475191788151,-2.0163404373268,0.0437643892125839,1
ENSMUSE00000625375,8.9916715788904,-3.06570228844227,0.929912037563182,-3.29676589247719,0.000978049880116764,0.0564334780827373
ENSMUSE00000629321,28.1960592834748,-2.39327400731322,0.556748015712875,-4.29866643395004,1.71828846186853e-05,0.0022533010056776
ENSMUSE00000635678,30.7539461350337,-1.4991512465149,0.544431221505144,-2.75360998285573,0.00589419622093293,0.193235864743085
ENSMUSE00000645006,5.33010480888969,-2.17020427402094,1.0807851151645,-2.00798867746307,0.0446444948676845,0.555968493640013
ENSMUSE00000651552,3.67996570628257,-3.06922509947317,1.55231728239814,-1.97718928615649,0.0480202381966331,0.567005677478662
ENSMUSE00000662616,5.27723290499595,-3.96348669970284,1.84275325542956,-2.15085046683525,0.0314880042589489,0.469393631188788
ENSMUSE00000662879,41.8425768674943,-0.640091169884764,0.305671020954773,-2.09405251399174,0.0362553025091137,0.496502600025916
ENSMUSE00000663477,0.983246306712007,-4.98837383601214,2.46212304722237,-2.02604570947003,0.0427601007497684,1
ENSMUSE00000671335,10.4007557222778,-1.5973821877147,0.813254830025134,-1.96418407704426,0.0495087486859663,0.570563511119484
ENSMUSE00000676969,20.1490738135884,-3.12165976614087,0.611427169132327,-5.10553001851521,3.29868615463138e-07,7.71625099144179e-05
ENSMUSE00000679089,13.5749704139825,-1.75563225235706,0.767572909473967,-2.28725145284274,0.0221811503437677,0.398294307521389
ENSMUSE00000683503,44.1522148824627,-1.69053107800242,0.689903528337302,-2.45038763909017,0.0142702493036624,0.322453825632733
