,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSE00000101796,30.6038911747019,-1.42593058150272,0.609856872941918,-2.33813972551315,0.0193800010310354,0.0875479424893287
ENSMUSE00000126670,3.27417289511604,-3.18525458010339,1.43873051029487,-2.21393412964502,0.02683331052046,0.113073748752589
ENSMUSE00000136709,4.77616827272248,-4.69144141957824,1.41284988236943,-3.32055194123698,0.00089839640123852,0.007015851843748
ENSMUSE00000139353,63.5504172517746,-1.27654965915614,0.262696888832649,-4.85940151338968,1.17741134755779e-06,2.0817820517576e-05
ENSMUSE00000139470,20.5959429786164,-1.54884984766014,0.711069577146707,-2.17819732054234,0.029391349480264,0.121251830105982
ENSMUSE00000145409,52.7909747394004,-1.25858467716513,0.448862657343003,-2.80394159900757,0.00504820481860607,0.030004716620114
ENSMUSE00000146604,6.76910393836177,-3.3247989859417,0.907829152669485,-3.66236199417597,0.000249900386645922,0.00231575653783783
ENSMUSE00000147428,1.26175920140723,-4.60980548178619,2.21288120724689,-2.08316897748044,0.0372358237735011,1
ENSMUSE00000154608,8.3235727922837,-2.17275616017587,0.651629159016652,-3.33434458865328,0.000855006642648935,0.00671219641663199
ENSMUSE00000158397,20.1604117475704,-1.76474949030055,0.518003681159301,-3.40682808730435,0.000657225085145111,0.00529199414842857
ENSMUSE00000170274,53.3611805557323,-1.09088822388237,0.407956142715847,-2.67403308752775,0.00749450567753484,0.0410629470552748
ENSMUSE00000171683,62.4630379534981,-1.17045087183305,0.342812561196657,-3.41425899840821,0.000639557471343851,0.00517772172962274
ENSMUSE00000189293,10.543286524068,-2.46829884561534,0.768524138530824,-3.21173886656826,0.00131934239310678,0.00977773836980935
ENSMUSE00000191964,1629.89320524148,-0.87960580644262,0.369264368869663,-2.38204896165622,0.0172166081982481,0.079594163188859
ENSMUSE00000197082,7.65567202390604,-1.56763464535384,0.72210979891917,-2.17090897769318,0.0299380535673293,0.123109656439566
ENSMUSE00000200145,4.34354384687633,-2.32171474401723,1.06188896253413,-2.18640067458335,0.0287863043089206,0.119297316873131
ENSMUSE00000203272,4.23732152520252,-5.85957952500655,1.53148795662858,-3.82606960743319,0.000130205486657128,0.00132507154952433
ENSMUSE00000206759,2.44432406911924,-3.60261711085601,1.67695965768098,-2.14830278972719,0.0316897094278079,0.128276585343474
ENSMUSE00000214948,6.08017201802001,-3.52510853504793,0.929580099101918,-3.79215146543434,0.000149347773669952,0.00148510467386501
ENSMUSE00000226416,15.8081330124428,-3.3116079708327,0.75340884369252,-4.39549920147238,1.10518470335556e-05,0.000153681284829501
ENSMUSE00000229473,9.3985896029752,-2.14255020811349,0.673366750173499,-3.1818473477662,0.00146338927633419,0.010662957120552
ENSMUSE00000234209,1.13811756308035,-4.39463994978512,2.20211701083772,-1.99564325063423,0.0459727682163802,1
ENSMUSE00000237584,13.0040332588631,-4.87421390746719,0.819825996417712,-5.94542491792821,2.75740619557605e-09,8.25628382730649e-08
ENSMUSE00000242207,1.8223466531122,-5.49536696907245,1.68606803532841,-3.25927949164999,0.00111695571604867,0.00844055882571468
