#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	1.0536808232197536E-6
10.0	5.268404116098768E-6
11.0	4.214723292879014E-6
12.0	1.3697850701856797E-5
13.0	5.268404116098768E-6
14.0	1.264416987863704E-5
15.0	1.6858893171516057E-5
16.0	2.212729728761482E-5
17.0	2.3180978110834573E-5
18.0	2.634202058049384E-5
19.0	1.7912573994735806E-5
20.0	2.8449382226933347E-5
21.0	4.4254594575229654E-5
22.0	5.5845083630646934E-5
23.0	1.1274384808451364E-4
24.0	1.0958280561485436E-4
25.0	2.750106948603557E-4
26.0	2.897622263854322E-4
27.0	4.8153213621142735E-4
28.0	0.001056841865689413
29.0	0.0011316532041380153
30.0	0.0019672220969512797
31.0	0.0025878401018277148
32.0	0.003693151285385236
33.0	0.0056740712330383735
34.0	0.006980635453830868
35.0	0.010031041437052053
36.0	0.012834886107639817
37.0	0.015541792142491365
38.0	0.020342361973080564
39.0	0.022883840118686608
40.0	0.02763277958893804
41.0	0.030201653435947794
42.0	0.032454423035991636
43.0	0.03600427372941898
44.0	0.03586097313746109
45.0	0.03748996369015883
46.0	0.035688169482453055
47.0	0.034001226484478224
48.0	0.03348492288110055
49.0	0.029860260849224593
50.0	0.029988809909657407
51.0	0.028887713449392765
52.0	0.020936637957376505
53.0	0.0261902905419502
54.0	0.018662794740868276
55.0	0.021350734520901866
56.0	0.01843309232140637
57.0	0.013355404434310377
58.0	0.022565628510074244
59.0	0.010430386469052338
60.0	0.015185648024243088
61.0	0.011770668476187868
62.0	0.006467492892922847
63.0	0.023631953503172636
64.0	0.0063821447462420475
65.0	0.0235181559742649
66.0	0.011791742092652262
67.0	0.006955347114073593
68.0	0.030255391157932004
69.0	0.008015350022232665
70.0	0.03659012026712916
71.0	0.015446960868401586
72.0	0.008035369957873842
73.0	0.033268918312340495
74.0	0.005791029804415765
75.0	0.027220790387059112
76.0	0.012119436828673604
77.0	0.004782657256594462
78.0	0.023017657583235516
79.0	0.0027943615431787862
80.0	0.011225915490583254
81.0	0.0033960132932372663
82.0	0.001658493615747892
83.0	0.004811106638821395
84.0	6.764630885070817E-4
85.0	0.005097707822737168
86.0	0.0017817742720646033
87.0	4.151502443485829E-4
88.0	0.005396953176531577
89.0	2.202192920529285E-4
90.0	0.0017775595487717244
91.0	1.0115335902909635E-4
92.0	6.322084939318521E-6
93.0	1.4751531525076551E-5
94.0	6.322084939318521E-6
95.0	8.429446585758028E-6
96.0	3.1610424696592607E-6
97.0	6.322084939318521E-6
98.0	1.475153152507655E-5
99.0	2.1073616464395075E-5
100.0	5.679339637154472E-4
