#Coverage	Number of genomic locations
0.0	2.268038309E9
1.0	2.61914305E8
2.0	7.3618932E7
3.0	4.0301277E7
4.0	2.5064769E7
5.0	1.615125E7
6.0	1.0724576E7
7.0	7299792.0
8.0	5115438.0
9.0	3684764.0
10.0	2721234.0
11.0	2054558.0
12.0	1582805.0
13.0	1248035.0
14.0	999266.0
15.0	804648.0
16.0	661051.0
17.0	544939.0
18.0	453494.0
19.0	380314.0
20.0	320878.0
21.0	268360.0
22.0	225487.0
23.0	190458.0
24.0	160481.0
25.0	135773.0
26.0	114482.0
27.0	96553.0
28.0	80777.0
29.0	68178.0
30.0	58745.0
31.0	50667.0
32.0	43251.0
33.0	37006.0
34.0	31980.0
35.0	27831.0
36.0	24386.0
37.0	21468.0
38.0	19228.0
39.0	17146.0
40.0	15442.0
41.0	13773.0
42.0	12510.0
43.0	11222.0
44.0	10372.0
45.0	9159.0
46.0	8018.0
47.0	7360.0
48.0	6805.0
49.0	6316.0
50.0	5738.0
51.0	5199.0
52.0	4851.0
53.0	4461.0
54.0	4017.0
55.0	3578.0
56.0	3285.0
57.0	3127.0
58.0	2942.0
59.0	2949.0
60.0	2867.0
61.0	2784.0
62.0	2424.0
63.0	2105.0
64.0	1948.0
65.0	1819.0
66.0	1617.0
67.0	1521.0
68.0	1445.0
69.0	1481.0
70.0	1445.0
71.0	1427.0
72.0	1646.0
73.0	1545.0
74.0	1513.0
75.0	1332.0
76.0	1291.0
77.0	1252.0
78.0	1337.0
79.0	1791.0
80.0	3746.0
81.0	1079.0
82.0	215.0
83.0	23.0
84.0	1.0
