#Insert size (bp)	insert size
30.0	1.0
31.0	1.0
32.0	2.0
33.0	1.0
34.0	4.0
36.0	5.0
37.0	7.0
38.0	10.0
39.0	36.0
40.0	137.0
41.0	510.0
42.0	554.0
43.0	515.0
44.0	461.0
45.0	464.0
46.0	516.0
47.0	502.0
48.0	507.0
49.0	518.0
50.0	494.0
51.0	488.0
52.0	427.0
53.0	481.0
54.0	514.0
55.0	466.0
56.0	512.0
57.0	455.0
58.0	460.0
59.0	497.0
60.0	482.0
61.0	469.0
62.0	431.0
63.0	437.0
64.0	435.0
65.0	456.0
66.0	455.0
67.0	440.0
68.0	484.0
69.0	462.0
70.0	440.0
71.0	491.0
72.0	512.0
73.0	466.0
74.0	441.0
75.0	517.0
76.0	519.0
77.0	600.0
78.0	579.0
79.0	616.0
80.0	621.0
81.0	654.0
82.0	699.0
83.0	732.0
84.0	877.0
85.0	918.0
86.0	1005.0
87.0	1096.0
88.0	1293.0
89.0	1368.0
90.0	1602.0
91.0	1665.0
92.0	1858.0
93.0	2097.0
94.0	2377.0
95.0	2754.0
96.0	3024.0
97.0	3413.0
98.0	3841.0
99.0	4256.0
100.0	4688.0
101.0	5202.0
102.0	5725.0
103.0	6474.0
104.0	6956.0
105.0	7791.0
106.0	8702.0
107.0	9465.0
108.0	10189.0
109.0	11321.0
110.0	12309.0
111.0	13576.0
112.0	14277.0
113.0	15373.0
114.0	16518.0
115.0	17764.0
116.0	19249.0
117.0	20619.0
118.0	22453.0
119.0	23632.0
120.0	24959.0
121.0	26226.0
122.0	27819.0
123.0	29118.0
124.0	31097.0
125.0	32178.0
126.0	34068.0
127.0	35818.0
128.0	37383.0
129.0	39086.0
130.0	40457.0
131.0	41728.0
132.0	43832.0
133.0	45313.0
134.0	47186.0
135.0	48446.0
136.0	50502.0
137.0	51845.0
138.0	53709.0
139.0	55064.0
140.0	57033.0
141.0	58616.0
142.0	60213.0
143.0	61483.0
144.0	62170.0
145.0	64051.0
146.0	65708.0
147.0	66708.0
148.0	68343.0
149.0	69587.0
150.0	70286.0
151.0	72304.0
152.0	73050.0
153.0	74213.0
154.0	74686.0
155.0	75523.0
156.0	77094.0
157.0	78362.0
158.0	79021.0
159.0	79132.0
160.0	80450.0
161.0	81326.0
162.0	82312.0
163.0	82602.0
164.0	82745.0
165.0	83129.0
166.0	83778.0
167.0	84580.0
168.0	84848.0
169.0	85251.0
170.0	85589.0
171.0	85994.0
172.0	85954.0
173.0	86715.0
174.0	86383.0
175.0	86333.0
176.0	86298.0
177.0	86137.0
178.0	86075.0
179.0	86586.0
180.0	86084.0
181.0	86317.0
182.0	85803.0
183.0	86588.0
184.0	86113.0
185.0	85413.0
186.0	85613.0
187.0	84805.0
188.0	84152.0
189.0	83767.0
190.0	84125.0
191.0	83714.0
192.0	83581.0
193.0	82853.0
194.0	81923.0
195.0	82003.0
196.0	81322.0
197.0	81197.0
198.0	80505.0
199.0	79863.0
200.0	79362.0
201.0	79105.0
202.0	78414.0
203.0	77599.0
204.0	77434.0
205.0	76608.0
206.0	76227.0
207.0	75338.0
208.0	74766.0
209.0	74103.0
210.0	73688.0
211.0	73308.0
212.0	72436.0
