#Coverage (X)	Coverage
1.0	17.061645791548216
2.0	8.211740220861344
3.0	5.510018434458104
4.0	3.9327695309134185
5.0	2.8939695054348533
6.0	2.180168730590381
7.0	1.674584413898259
8.0	1.3081731874607243
9.0	1.037426278183645
10.0	0.8332849058854777
11.0	0.6768139075754505
12.0	0.5553807299076396
13.0	0.45991204387202345
14.0	0.38400324160039645
15.0	0.32287563294725885
16.0	0.2730962438956368
17.0	0.2323131348363603
18.0	0.19854911790616825
19.0	0.1705370669745747
20.0	0.1470574428520166
21.0	0.12726758611530897
22.0	0.1105298611082901
23.0	0.09632767251252972
24.0	0.0841821056482388
25.0	0.07379978720815927
26.0	0.064794738303803
27.0	0.056961238058022445
28.0	0.050152086157069675
29.0	0.04422004559718573
30.0	0.03905016658202953
31.0	0.03449157979700601
32.0	0.03050858586392735
33.0	0.02698953708720353
34.0	0.02391480431234072
35.0	0.0211759685644779
36.0	0.018725773112791444
37.0	0.01655361454483284
38.0	0.014630764584026679
39.0	0.012932053884611605
40.0	0.011419948567976235
41.0	0.010071994348962221
42.0	0.008886797007264136
43.0	0.007829024064776036
44.0	0.006887191548869964
45.0	0.006050549287081708
46.0	0.0053261784510283405
47.0	0.004694523266223882
48.0	0.004139219988928744
49.0	0.0036607455892436747
50.0	0.0032526059356854375
51.0	0.002897226514221529
