#Position (bp)	mapping quality
3406923.0	38.47057914352657
1.0220768E7	40.0483076945009
1.7034613E7	38.67898375308412
2.3848458E7	31.176785765911042
3.0662303E7	38.93941833817558
3.7476148E7	39.189378725441486
4.4289993E7	39.8391745812663
5.1103838E7	39.75142909453384
5.7917683E7	39.471867456444166
6.4731528E7	40.484767684596875
7.1545373E7	40.12277839048428
7.8359218E7	40.62671781448672
8.5173063E7	38.08064250013512
9.1986908E7	40.85740347685158
9.8800753E7	35.36283196708729
1.05614598E8	34.57569945224175
1.12428443E8	39.23734441488478
1.19242288E8	40.18459290274861
1.26056133E8	40.02337329791867
1.300790245E8	19.24896071198548
1.33485947E8	40.41399586350256
1.39683823E8	38.71323794650246
1.46497668E8	34.74567504604594
1.53311513E8	40.4946008979028
1.60125358E8	39.53421697288803
1.66939203E8	40.25750914778215
1.73753048E8	40.897467880961685
1.80566893E8	34.16331494883158
1.87380738E8	40.9496052154726
1.94194583E8	40.78004816187093
2.01008428E8	40.28948826312206
2.07822273E8	41.05660070151014
2.14636118E8	39.32828062763832
2.21449963E8	40.830789603683805
2.28263808E8	41.113496096624125
2.35077653E8	40.90295507162326
2.41891498E8	41.04751403336431
2.48705343E8	40.75060564571791
2.52444901E8	39.82656454701199
2.558518235E8	38.79089474579552
2.62333033E8	29.084101962678073
2.69146878E8	36.98454334664918
2.75960723E8	29.771706031908256
2.82774568E8	40.081381846154414
2.89588413E8	38.05846114492182
2.96402258E8	28.99849982389237
3.03216103E8	40.03276649805748
3.10029948E8	39.02481878918756
3.16843793E8	36.74572898845985
3.23657638E8	39.01102433866847
3.30471483E8	40.80903438811476
3.37285328E8	40.07964403408709
3.44099173E8	39.16092040190413
3.50913018E8	40.785363848204724
3.57726863E8	40.987533076571395
3.64540708E8	39.013485613668465
3.704270945E8	37.39952455179959
3.73834017E8	0.0
3.78168398E8	36.32929846262591
3.84982243E8	38.695401420278515
3.91796088E8	36.863483759194644
3.98609933E8	36.04898978926787
4.05423778E8	40.76348646005257
4.12237623E8	40.75781024545247
4.19051468E8	41.14154135788722
4.25865313E8	40.14794853744273
4.32679158E8	35.872044265531244
4.39493003E8	37.349163507089806
4.46306848E8	37.72911901438799
4.53120693E8	36.90884220382128
4.59934538E8	39.50850880072321
4.66748383E8	40.44733323769904
4.73562228E8	40.506955000252546
4.80376073E8	40.31137718924607
4.87189918E8	39.82389544006745
4.91962519E8	37.616980464457974
4.953694415E8	0.9689952904238619
5.00817608E8	37.044867954542084
5.07631453E8	37.31076156107378
5.14445298E8	39.693652723492306
5.21259143E8	40.48286192212529
5.28072988E8	40.48530884824991
5.34886833E8	36.04478303231597
5.41700678E8	40.170917105670405
5.48514523E8	39.9739885890338
5.55328368E8	40.64648474647778
5.62142213E8	35.17074826950928
5.68956058E8	40.59956958908471
5.75769903E8	37.106645200879775
5.82583748E8	39.611047143426525
5.89397593E8	36.188394322177366
5.96211438E8	39.8707086282489
6.03025283E8	6.950381788543484
6.09839128E8	37.10528191515509
6.15738246E8	40.3827426998017
6.191451685E8	0.0
6.23466818E8	39.98178475935829
6.30280663E8	39.43067227338506
6.37094508E8	6.971908620002656
6.43908353E8	38.87431100633945
6.50722198E8	38.78637559942624
6.57536043E8	39.98687060595679
6.64349888E8	37.06476390742125
6.71163733E8	41.07239561168774
6.77977578E8	38.958521393089214
6.84791423E8	41.19280211316418
6.91605268E8	40.55549562224676
6.98419113E8	40.858396081242056
7.05232958E8	40.06457595269848
7.12046803E8	40.48114443508722
