#Coverage	Number of genomic locations
0.0	2.544803916E9
1.0	7.8558622E7
2.0	3.6973031E7
3.0	2.2526937E7
4.0	1.4199761E7
5.0	9103623.0
6.0	5935093.0
7.0	3940434.0
8.0	2664711.0
9.0	1835653.0
10.0	1287087.0
11.0	914207.0
12.0	659661.0
13.0	482354.0
14.0	358035.0
15.0	269614.0
16.0	205298.0
17.0	159821.0
18.0	125008.0
19.0	98939.0
20.0	78567.0
21.0	62485.0
22.0	50448.0
23.0	40397.0
24.0	32674.0
25.0	26581.0
26.0	21782.0
27.0	17541.0
28.0	14675.0
29.0	11815.0
30.0	9797.0
31.0	8090.0
32.0	6543.0
33.0	5262.0
34.0	4583.0
35.0	3640.0
36.0	3172.0
37.0	2774.0
38.0	2463.0
39.0	2281.0
40.0	1997.0
41.0	1909.0
42.0	1761.0
43.0	1667.0
44.0	1614.0
45.0	1562.0
46.0	1500.0
47.0	1362.0
48.0	1299.0
49.0	1197.0
50.0	1266.0
51.0	1211.0
52.0	1137.0
53.0	1027.0
54.0	981.0
55.0	781.0
56.0	747.0
57.0	653.0
58.0	539.0
59.0	518.0
60.0	415.0
61.0	383.0
62.0	357.0
63.0	368.0
64.0	375.0
65.0	409.0
66.0	391.0
67.0	391.0
68.0	395.0
69.0	398.0
70.0	404.0
71.0	413.0
72.0	344.0
73.0	224.0
74.0	134.0
75.0	70.0
76.0	42.0
77.0	42.0
78.0	10.0
79.0	1.0
