#Coverage (X)	Coverage
1.0	5.122339954715187
2.0	2.823325242400088
3.0	1.8159114277866166
4.0	1.2589938634966558
5.0	0.9175417123908289
6.0	0.6944141413002001
7.0	0.5414297944894741
8.0	0.4331080114673682
9.0	0.3538463661571143
10.0	0.2940151989511861
11.0	0.24776725989913473
12.0	0.21155224033705622
13.0	0.18258107589559813
14.0	0.15915035955424628
15.0	0.13992791379762082
16.0	0.12396291705773876
17.0	0.1104748627856793
18.0	0.0990838993243699
19.0	0.08935290191359968
20.0	0.08098042544426676
21.0	0.07371972960979178
22.0	0.06739338152951291
23.0	0.06179422941593771
24.0	0.05687872222908652
25.0	0.05250006324530432
26.0	0.04861833373544755
27.0	0.045163015503334236
28.0	0.04206938737414134
29.0	0.03927415908334808
30.0	0.03675142748502935
31.0	0.03444428637612873
32.0	0.03237295195128809
33.0	0.030461842793172877
34.0	0.02871605881296091
35.0	0.027119236266898383
36.0	0.02566220265288166
37.0	0.02432859422715694
38.0	0.023098121415074502
39.0	0.021945101210746998
40.0	0.02086535095321551
41.0	0.01987758254676919
42.0	0.018947857733635942
43.0	0.01808377134554462
44.0	0.017275123560168026
45.0	0.016509146254577445
46.0	0.015789838639676645
47.0	0.015122043796594653
48.0	0.014496699293232496
49.0	0.013901367216760718
50.0	0.013349072520156824
51.0	0.012826460040344045
