name,KO_0h,KO_24h,KO_48h,KO_6h,WT_0h,WT_24h,WT_48h,WT_6h
ENSMUSE00000098340,0.3818419083199497,0.33974546943657363,0.3169477080957085,1.4107927248907215,0.3750820536520342,0.08822648194582407,0.20522593589449514,0.7411337471123031
ENSMUSE00000098418,2.464934221495186,4.485399032762053,0.24770728982248644,2.7886369553540256,2.178781940953189,0.46570381587424076,0.2418639602883139,2.0416505349592033
ENSMUSE00000099322,0.7043268171761049,0.28002776938864954,0.3515133971843276,2.3215773117786913,0.25709107541232423,0.47623785603063,0.3510987551036602,1.6860935913272042
ENSMUSE00000099726,0.23286166229621783,0.17882417997557076,0.683582495041657,0.9292406664997357,0,0.0899724682180978,0.6237737979999056,0.3433875899477026
ENSMUSE00000099822,1.141898846050517,2.1978032271071135,3.1053338542983155,3.349726974761834,1.469007859218107,2.162244070320107,3.070135931402741,2.683435771174534
ENSMUSE00000100732,0.3724766598421024,0.365365898605825,0.17799924689583774,1.6516795600783492,0.19391571272194807,0.13294133881679837,0.23132724320202208,0.8849948683144789
ENSMUSE00000100813,0.75419426470859,0.603626082254873,0.5622582411248046,1.684383031798117,0.34709187359643245,0.39843626078435607,0.18253363435073305,1.3192873865653885
ENSMUSE00000101796,11.65033712718157,5.32816219743513,8.182752297794991,3.860179613232362,15.24152691652547,7.260880112617439,5.322362691171084,5.590149058723926
ENSMUSE00000102087,27.892148701066326,12.06185830507204,122.46643338598832,5.313446489473792,18.83068592179359,0,43.91798218337832,1.0173354826872636
ENSMUSE00000102166,6.759413646792129,19.0556396821035,15.707915776301625,0,8.565700603194767,28.97556308849294,10.059501378517004,12.486959304995846
ENSMUSE00000102451,0.10636414674281826,0.6733154849055007,0.16042898923622853,3.6055992604132867,0.6112026293995438,0.18524513274577079,0.8441318709466644,0.9085692670051424
ENSMUSE00000102616,15.872088525841997,21.571126256733066,6.64129349326569,75.58793537074871,19.384789794075676,16.26570699783133,12.732555927863643,63.574174358333586
ENSMUSE00000102813,0.33249171502034025,0.3753591816388611,0.12308978983249547,2.083606455734751,0.2333566209150081,0,0.06009307207163394,0.42642903221109196
ENSMUSE00000104604,1.1247532903230886,2.1351329226872306,0.23258642307416597,2.967086054364643,1.610767680255292,0.5371286451701734,0.2824396223467066,0.8810966732599583
ENSMUSE00000104993,0.7404656712684107,2.1729975865143962,0,4.3424582317329055,0,2.103394831766084,0.5748968705170737,2.3837595829778784
ENSMUSE00000105193,940.0382936713618,669.6889013488667,610.3803147619594,749.3412294857999,776.3125855631821,758.6125824155691,488.529373211547,936.3170246807468
ENSMUSE00000105272,1.6182569211850497,6.042767379041129,3.8933264949998607,5.134922195047009,1.8621658316496685,4.814340981979617,6.54167389342445,4.464147595911518
ENSMUSE00000105392,0.9636502606063111,0,0.07949033387316448,0.894885583670108,0.1981989537108856,0.14944635596465033,0.3079564869801393,0.5054085087981486
ENSMUSE00000105758,0.7586780915988527,4.469603706339416,0.8902421783108865,1.8891559147640045,1.3408483940252287,4.782957118490825,3.105395540872582,2.990888709078319
ENSMUSE00000106455,0.7960888087064634,0.6005166782175906,0.6945522518007965,5.537524226515435,0.6510906104521283,0,0.12579865526441378,2.4098195268213014
ENSMUSE00000107004,2.587062980067284,1.4047597579078583,0,11.273750892093434,1.000214206868315,0,0,3.0316857892976232
ENSMUSE00000107752,0.8228905200340457,3.3808556126390124,0.7762710285652514,2.6206577243640403,0.729011735736484,0.3270337292436912,0.8168610329639859,1.1390949273255053
ENSMUSE00000107902,0.21416375971525775,0,0.09416750570226635,0.6596890533096633,0.888728065946953,0,0.11435162206092508,0.17741884642353153
ENSMUSE00000109894,0,14.144388570293845,15.317738176176078,75.29848280396124,1.2532446229198844,10.745057133534756,30.54899122857936,31.110425544982153
ENSMUSE00000110147,2.372608423310652,0.2345676372744787,0.6226921003291235,3.0593406758619963,7.439915183618889,0,1.3573014506069816,2.639529459686757
ENSMUSE00000110203,40.57168318636777,40.54652308968984,48.51785044050507,47.15045300770913,48.292103559538774,34.348198348744525,65.0980568097076,68.36329187686529
ENSMUSE00000110548,22.653502841459556,115.61422043728945,35.68103591900555,42.76837710123979,43.2609454971995,55.49995103909755,42.87784327688264,12.850116848709261
ENSMUSE00000111715,0.12806629537903622,2.815489357762599,1.6686268602804728,0.6377861759191105,0.6207499920653792,0.34637339629138725,0.692850851422174,2.169882595278042
ENSMUSE00000112192,0.11058463167874753,0.1133826456639935,0.0971341102188512,0.9584792325421638,0.10146661707498345,0.0760314808518286,0.03161425001991774,0.16272104274561974
ENSMUSE00000112455,0,0.7294686650012115,0.3178528244954096,2.703215061411136,0.577898632871289,0,0,3.6059335763329274
ENSMUSE00000112784,10.968010351017538,3.2371952188630395,2.137341812643059,2.980856891848375,3.720426900633622,0.9991848802381528,1.0661928838097388,1.6119149291517207
ENSMUSE00000113370,0.41815032134587227,0,0.18115010304998866,0.7578957240919233,0.6226289143812093,0.2800084000535606,0.2168322116316071,1.3904122628059152
ENSMUSE00000113557,0.9837496723491639,0.9670881875395133,0.3456380788220741,3.891121333052129,0.3610546955271952,0.27054733823590643,0.29756654631031254,3.1164238118390406
ENSMUSE00000113576,0.4431495130127349,0.8792378211311638,0.1984655507903597,0.9287283963517594,1.160558791305739,1.171191197561253,0.4432757703166611,1.043729710580615
ENSMUSE00000113742,0.6002376923349323,0.3711085985715221,0.40830995989031027,0.8624804926385802,0.38243066082567084,0,0.35966118035684536,2.332724922059881
ENSMUSE00000114502,1.4330959831036738,1.1105779476075064,1.055049694913398,4.30559986183106,0.9733378747880469,0.9659726877221666,0.7112268415743679,4.019664001751714
ENSMUSE00000114939,0.8437497337487496,1.0617463390705661,1.5711496955420816,1.7847424680485862,0.7741795367025897,0.8959393142031323,1.765621337421501,2.533033629566474
ENSMUSE00000115069,0.6395274360588334,0.3724717458806016,0.27720441582074995,0.12925760360223684,0.564749876389572,0.28551866292469813,0.09861413619613016,0.1336530661452785
ENSMUSE00000115463,0.3347732535690121,0.10520369481249014,0.2763668296206775,0.38985665317474844,0.7365818214272254,0.10586304479893388,0.2188206936940006,1.151746859593649
ENSMUSE00000115681,0.49564010267304737,0.7617740880191072,0.18020497651545575,4.13274878575548,0.48674284533942475,0.5079737333372878,0.14588706379704913,1.170905886744333
