#Coverage (X)	Coverage
1.0	6.72156716392827
2.0	3.419475102473811
3.0	2.074362304474903
4.0	1.3020859481652565
5.0	0.8417809543031467
6.0	0.5600786286546082
7.0	0.3833502328307077
8.0	0.26927784134031185
9.0	0.19362906115829048
10.0	0.1421041816465305
11.0	0.10623628625403114
12.0	0.08083601357117232
13.0	0.062418253079016495
14.0	0.04884342693706856
15.0	0.03874916175301735
16.0	0.031058312259943932
17.0	0.02511343019710921
18.0	0.020541341488979015
19.0	0.016988207694438984
20.0	0.014206041046648465
21.0	0.011999797460873651
22.0	0.010217250092239283
23.0	0.008766894059760943
24.0	0.0075780277172157184
25.0	0.006597377172411711
26.0	0.005780841035232243
27.0	0.005095031398013816
28.0	0.004508211403489781
29.0	0.004010217919329762
30.0	0.003580687990861975
31.0	0.0032067067351277956
32.0	0.002888677742220125
33.0	0.002598496465694211
34.0	0.0023336679849847997
35.0	0.0020897161190589486
36.0	0.001868108468258356
37.0	0.001662717801167446
38.0	0.001469508216871418
39.0	0.001293542936537051
40.0	0.0011291350088526997
41.0	9.80173574703258E-4
42.0	8.538131857420694E-4
43.0	7.487696916683717E-4
44.0	6.574849507359204E-4
45.0	5.850588741367346E-4
46.0	5.233829700017623E-4
47.0	4.703659078444389E-4
48.0	4.2409980723334684E-4
49.0	3.8880401913843343E-4
50.0	3.5747075195047273E-4
51.0	3.3351217645360975E-4
