#Coverage (X)	Coverage
1.0	3.6605377403059407
2.0	1.4523874848709681
3.0	0.7008169513580071
4.0	0.3754464345287971
5.0	0.2186670200080698
6.0	0.13596997914028464
7.0	0.08895698003284735
8.0	0.06043868036519484
9.0	0.04247132641629037
10.0	0.03062302200014244
11.0	0.022558668221435596
12.0	0.016926678550333918
13.0	0.01294085948660495
14.0	0.010069095838275643
15.0	0.007982498369941027
16.0	0.0064326023446312774
17.0	0.005270996678333972
18.0	0.00438691423566695
19.0	0.003714496451522109
20.0	0.0031840689999285132
21.0	0.0027608497529030274
22.0	0.0024065710316847344
23.0	0.002114481874727403
24.0	0.0018611006766349192
25.0	0.0016495460881316149
26.0	0.0014684442066084102
27.0	0.0013056139492846341
28.0	0.0011643574168971327
29.0	0.0010399049083673617
30.0	9.278903126954674E-4
31.0	8.311754505285762E-4
32.0	7.451006907928104E-4
33.0	6.726379241825953E-4
34.0	6.033671883045599E-4
35.0	5.422783243034246E-4
36.0	4.903986524169568E-4
37.0	4.449030419806377E-4
38.0	4.0876338368889265E-4
39.0	3.756323060883915E-4
40.0	3.463169893649365E-4
41.0	3.2389939423183023E-4
42.0	3.052608699647408E-4
43.0	2.9355675728481856E-4
44.0	2.8379721504734334E-4
45.0	2.7535851310744874E-4
46.0	2.675802313234499E-4
47.0	2.6013215961029346E-4
48.0	2.5415168823883505E-4
49.0	2.4791438680438205E-4
50.0	2.4314468571162706E-4
51.0	2.373109743700752E-4
