#Position (bp)	Coverage
3406923.0	0.03004206875853501
1.0220768E7	0.4640366782631539
1.7034613E7	0.2515746982797525
2.3848458E7	0.1387605676383892
3.0662303E7	0.054982319087094
3.7476148E7	0.09929239658372035
4.4289993E7	0.11274530019394335
5.1103838E7	0.11788160722763726
5.7917683E7	0.04611155669082581
6.4731528E7	0.14952203931847585
7.1545373E7	0.07027309837544
7.8359218E7	0.433172606656007
8.5173063E7	0.05311905392623401
9.1986908E7	0.1002478042867133
9.8800753E7	0.012515400629160189
1.05614598E8	0.010942720299625248
1.12428443E8	0.08042859795020287
1.19242288E8	0.3573321670804076
1.26056133E8	0.28930728538732536
1.300790245E8	0.005369588404611271
1.33485947E8	0.3874448284430393
1.39683823E8	0.10935250214819973
1.46497668E8	0.016105297376151056
1.53311513E8	0.11767834460572554
1.60125358E8	0.09067846421513845
1.66939203E8	0.7038921489995736
1.73753048E8	0.5020897892452792
1.80566893E8	0.4842957243670791
1.87380738E8	0.30722301431864096
1.94194583E8	0.24275955792948034
2.01008428E8	0.2776083107261759
2.07822273E8	0.3170750141806865
2.14636118E8	0.3581863103724843
2.21449963E8	0.25390700845117553
2.28263808E8	0.5320803452382612
2.35077653E8	1.0004492324084273
2.41891498E8	0.2894032664376721
2.48705343E8	0.7583669719519596
2.52444901E8	0.07006918984894878
2.558518235E8	0.07545635784817747
2.62333033E8	0.007415049799342368
2.69146878E8	0.037990591215385734
2.75960723E8	0.05354553853220905
2.82774568E8	0.08582378965180452
2.89588413E8	0.13699680576825565
2.96402258E8	0.030005819034627294
3.03216103E8	0.11084402418898581
3.10029948E8	0.11337812938216235
3.16843793E8	0.012587753316959807
3.23657638E8	0.14090898750998884
3.30471483E8	0.2910747162578544
3.37285328E8	0.4320397660938868
3.44099173E8	0.026673926395449264
3.50913018E8	0.38889804508320924
3.57726863E8	0.41372162119919076
3.64540708E8	0.1644959637326649
3.704270945E8	0.0368198530004872
3.73834017E8	0.0
3.78168398E8	0.12239888051459932
3.84982243E8	0.5008992719969415
3.91796088E8	0.07168419592755632
3.98609933E8	0.036138773335759766
4.05423778E8	0.16083180641766873
4.12237623E8	0.13449895029898684
4.19051468E8	0.3262839116534057
4.25865313E8	0.27343665727647165
4.32679158E8	0.13533709674933903
4.39493003E8	0.09650953316372768
4.46306848E8	0.07429608392911785
4.53120693E8	0.014149279885292371
4.59934538E8	0.03860243372134235
4.66748383E8	0.2380974325069032
4.73562228E8	0.20265547572626028
4.80376073E8	0.25343356064013783
4.87189918E8	0.20959120731393216
4.91962519E8	0.04178911800983907
4.953694415E8	0.0014481365285090857
5.00817608E8	0.051638832406666134
5.07631453E8	0.036756633002365036
5.14445298E8	0.15410961065301604
5.21259143E8	0.12497921511275939
5.28072988E8	0.12422897791188382
5.34886833E8	0.0854463228911136
5.41700678E8	0.16536243486607047
5.48514523E8	0.30628624513765723
5.55328368E8	0.15304882925866378
5.62142213E8	0.28649580376424766
5.68956058E8	0.24288679886319692
5.75769903E8	0.028339065534951264
5.82583748E8	0.018275731250123828
5.89397593E8	0.013365874920841316
5.96211438E8	0.1331719462359358
6.03025283E8	0.005231994564009014
6.09839128E8	0.0499819118280501
6.15738246E8	0.23381512405427263
6.191451685E8	0.0
6.23466818E8	0.12221836569513982
6.30280663E8	0.0599105204183541
6.37094508E8	0.004991454898078838
6.43908353E8	0.06857875399278968
6.50722198E8	0.050782340954336355
6.57536043E8	0.2248315011568358
6.64349888E8	0.020817174444091407
6.71163733E8	0.26347664204278204
6.77977578E8	0.4684333148171113
6.84791423E8	0.3405023155061496
6.91605268E8	0.350494471183304
6.98419113E8	0.5908026965685307
7.05232958E8	0.185708803179409
7.12046803E8	0.1330756716655574
7.18860648E8	0.3893323079700228
7.222708485E8	0.0
7.25677771E8	0.25079484652407147
7.32488338E8	0.1334261345833373
7.39302183E8	0.2950457487659317
7.46116028E8	0.06920938178077135
7.52929873E8	0.12122201194773288
7.59743718E8	0.14046738662238428
7.66557563E8	0.2512758948875415
7.73371408E8	0.047770972189710804
7.80185253E8	0.1361595398779984
7.86999098E8	0.02520661975727361
7.93812943E8	0.004323403306062876
8.00626788E8	0.12071950565356271
8.07440633E8	0.02950448682058368
8.14254478E8	0.2444640287532223
8.190716475E8	0.1531455128073309
8.2247857E8	0.031276739760667166
8.27882168E8	0.1247427847272722
8.34696013E8	0.1127915295989269
8.41509858E8	0.07703095682393715
8.48323703E8	0.4659715623117344
8.55137548E8	0.7480823235632745
8.61951393E8	0.07072482570413621
8.68765238E8	0.2819499122742005
8.75579083E8	0.6226349440000469
8.82392928E8	0.07543376757176014
8.89206773E8	0.290529796319112
8.96020618E8	0.07483924274767037
9.02834463E8	0.29842974121072613
9.09648308E8	0.07348406076158175
9.14262198E8	0.019782222802188127
9.176691205E8	0.030262209908839044
9.23275998E8	0.2787392434080904
9.30089843E8	0.11813344741478563
9.36903688E8	0.03801099085758482
9.43717533E8	0.013502361735554596
9.50531378E8	0.21206191218027412
9.57345223E8	0.061940358197170614
9.64159068E8	0.03360011858209278
9.70972913E8	0.07721381980364977
9.77786758E8	0.10475715253282104
9.84600603E8	0.05509899329967148
9.91414448E8	0.11864563986999997
9.98228293E8	0.29442040433851957
1.00390351E9	0.011972651699327402
1.0073104325E9	0.0
1.011855983E9	1.9603693656078176
1.018669828E9	0.17523204593001454
1.025483673E9	0.06928701782914053
1.032297518E9	0.0830519332329984
1.039111363E9	0.09667816042190569
1.045925208E9	0.11690022300184404
1.052739053E9	0.30306530307043966
1.059552898E9	0.0312901159330745
1.0652815955E9	0.400813386310043
1.068688518E9	0.0
1.073180588E9	0.013947044583491407
1.079994433E9	0.18049075081690294
1.086808278E9	0.05689533589331721
