,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSE00000102087,12.9909327201253,-4.73373775272166,1.35838956523111,-3.48481604532665,0.000492475486432266,0.0039936960973168
ENSMUSE00000110147,3.10583527274273,-5.26236862573392,1.64434949620019,-3.20027380912292,0.00137297087744544,0.00941980751158333
ENSMUSE00000116533,62.5215975425027,-2.57819523192205,0.53185508620614,-4.84755208474735,1.24994221973306e-06,2.01421304192749e-05
ENSMUSE00000127659,22.7835651758863,-2.0328532027213,0.586884690555678,-3.46380342754646,0.000532595552745059,0.00425472078448251
ENSMUSE00000134156,258.948567420878,-0.7017219330683,0.259547367844208,-2.70363725472071,0.00685851160334474,0.0359824288309619
ENSMUSE00000136709,4.77616827272248,-5.6645611937472,1.53313337387309,-3.69476086704515,0.000220093827507866,0.00201141930500598
ENSMUSE00000137351,3.69202706210254,-5.2581361551486,1.51404470598911,-3.47290680014202,0.000514854108731286,0.00414688556878981
ENSMUSE00000139353,63.5504172517746,-0.927557269042718,0.274405507467771,-3.38024290256514,0.000724217948748808,0.00548963053479581
ENSMUSE00000139470,20.5959429786164,-2.46305280602793,0.772103167607551,-3.19005660041517,0.00142244931976386,0.00972237204964812
ENSMUSE00000145409,52.7909747394004,-1.47667887970629,0.467424227236943,-3.15918344334716,0.00158211871244009,0.0105699793457445
ENSMUSE00000146604,6.76910393836177,-3.0132170713008,0.99535903728576,-3.02726650226387,0.00246776285426054,0.0153732054273455
ENSMUSE00000147348,19.7398914523549,-2.78299812773416,0.864993688771897,-3.21736235056861,0.00129375090456058,0.00897893418913763
ENSMUSE00000154608,8.3235727922837,-2.64409676037778,0.77928205229028,-3.39299070549217,0.00069133983958912,0.00527949284958091
ENSMUSE00000158397,20.1604117475704,-3.0177383375756,0.654600113158265,-4.61004860359074,4.0257484165005e-06,5.82105650365362e-05
ENSMUSE00000189293,10.543286524068,-2.73339028334482,0.90485165501032,-3.02081591850948,0.00252094570860154,0.0156365266859514
ENSMUSE00000196464,20.6555457009289,-2.19721765789696,0.668743713140984,-3.28559000215041,0.00101769023890054,0.00732945195075174
ENSMUSE00000203272,4.23732152520252,-4.968294742615,1.53148795662858,-3.24409651483791,0.00117823815325696,0.00829998408898464
ENSMUSE00000214948,6.08017201802001,-2.35720177423176,0.889429798023764,-2.65023926505414,0.00804347852513134,0.040979270165582
ENSMUSE00000222194,9.08186492639295,-4.91782101214602,1.40610903524435,-3.49746775597059,0.000469697487932708,0.00383938498118579
ENSMUSE00000226416,15.8081330124428,-2.32079466901077,0.745700952881981,-3.1122324036752,0.00185678263195526,0.0121245214877357
ENSMUSE00000229473,9.3985896029752,-2.19648217976834,0.752112398674673,-2.92041745839964,0.0034956278351001,0.0204970077743714
ENSMUSE00000237584,13.0040332588631,-3.26082909484362,0.732873556309215,-4.44937474789689,8.61206357586801e-06,0.000116036225022222
ENSMUSE00000242650,3.43867458383868,-4.04646426919128,1.53882691996222,-2.62957725569983,0.00854911046217468,0.0430343445769111
ENSMUSE00000245196,12.5510000787538,-4.12678143731671,0.999874277034571,-4.12730033375388,3.67046886481785e-05,0.000422741935514399
ENSMUSE00000245382,73.9084193362134,-3.92094008772689,0.406434685552104,-9.64715913062553,5.05363153082443e-22,8.01747965678962e-20
ENSMUSE00000246988,8.39424927405016,-2.2714158440942,0.856752976542386,-2.65119107407248,0.00802084509950962,0.0409364744906554
