#Coverage (X)	Coverage
1.0	2.6483770457842724
2.0	0.48687875977397255
3.0	0.19569591940208397
4.0	0.10110467491762165
5.0	0.05998108258029333
6.0	0.0389020490180485
7.0	0.02694407816674982
8.0	0.019583402059353716
9.0	0.014779872778177605
10.0	0.01151824110047528
11.0	0.009203798679905617
12.0	0.007492870207684632
13.0	0.006242915001138272
14.0	0.005277527499828238
15.0	0.004512394064420278
16.0	0.003898166633618416
17.0	0.0033984487190679147
18.0	0.002992987436115868
19.0	0.002646963966796534
20.0	0.0023690004630765316
21.0	0.002136569259789667
22.0	0.001944937345854214
23.0	0.0017932608510875525
24.0	0.0016556733195471907
25.0	0.001540209863080122
26.0	0.0014356800291182026
27.0	0.0013434780379810718
28.0	0.001258687428546068
29.0	0.0011829225611705851
30.0	0.001114348935445264
31.0	0.0010458486897420016
32.0	9.82008075112617E-4
33.0	9.210659711413882E-4
34.0	8.651870883369384E-4
35.0	8.1422466665515E-4
36.0	7.678484960251808E-4
37.0	7.218392254770833E-4
38.0	6.778112153824623E-4
39.0	6.353975656594457E-4
40.0	5.932774360104531E-4
41.0	5.483688657221819E-4
42.0	5.094774568021876E-4
43.0	4.7139322806799555E-4
44.0	4.388858806123608E-4
45.0	4.0630515314887816E-4
46.0	3.7640279629158613E-4
47.0	3.4697740954925393E-4
48.0	3.189829331375904E-4
49.0	2.900345164960072E-4
50.0	2.626270802181807E-4
51.0	2.3866850472131773E-4
