#Coverage	Number of genomic locations
0.0	2.535732041E9
1.0	8.1661757E7
2.0	3.9171116E7
3.0	2.3841739E7
4.0	1.4975916E7
5.0	9551002.0
6.0	6229066.0
7.0	4132529.0
8.0	2803525.0
9.0	1940180.0
10.0	1371305.0
11.0	979806.0
12.0	715567.0
13.0	528812.0
14.0	397085.0
15.0	302702.0
16.0	234347.0
17.0	182979.0
18.0	144156.0
19.0	112824.0
20.0	90648.0
21.0	72136.0
22.0	58710.0
23.0	47858.0
24.0	39328.0
25.0	32307.0
26.0	26629.0
27.0	21896.0
28.0	18007.0
29.0	15002.0
30.0	12684.0
31.0	10319.0
32.0	8470.0
33.0	7162.0
34.0	6239.0
35.0	5289.0
36.0	4740.0
37.0	4335.0
38.0	3913.0
39.0	3574.0
40.0	3445.0
41.0	3225.0
42.0	3097.0
43.0	2865.0
44.0	2685.0
45.0	2606.0
46.0	2474.0
47.0	2278.0
48.0	2054.0
49.0	1852.0
50.0	1653.0
51.0	1489.0
52.0	1319.0
53.0	1046.0
54.0	842.0
55.0	639.0
56.0	548.0
57.0	414.0
58.0	334.0
59.0	283.0
60.0	218.0
61.0	165.0
62.0	151.0
63.0	127.0
64.0	99.0
65.0	74.0
66.0	70.0
67.0	73.0
68.0	74.0
69.0	70.0
70.0	58.0
71.0	82.0
72.0	83.0
73.0	77.0
74.0	70.0
75.0	131.0
76.0	194.0
77.0	229.0
78.0	512.0
79.0	900.0
80.0	991.0
81.0	288.0
82.0	69.0
83.0	14.0
84.0	2.0
