#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	1.9103400978476198E-6
11.0	3.8206801956952395E-6
12.0	9.5517004892381E-6
13.0	1.146204058708572E-5
14.0	7.641360391390479E-6
15.0	1.3372380684933338E-5
16.0	2.674476136986668E-5
17.0	2.674476136986668E-5
18.0	4.3937822250495254E-5
19.0	4.0117142054800014E-5
20.0	8.596530440314288E-5
21.0	1.528272078278096E-4
22.0	2.3879251223095246E-4
23.0	4.794953645597526E-4
24.0	8.042531811938479E-4
25.0	0.0012684658249708194
26.0	0.0015970443218006102
27.0	0.0027795448423682868
28.0	0.00398114876391444
29.0	0.0056183102277698495
30.0	0.007398747198963831
31.0	0.009832520483621699
32.0	0.012434403696890159
33.0	0.015727830025579453
34.0	0.019623013485090754
35.0	0.023714961974680353
36.0	0.028253930047166295
37.0	0.033132938657069115
38.0	0.03812847801294064
39.0	0.04304569342480042
40.0	0.04771838530413569
41.0	0.052024291884684236
42.0	0.055590896847365734
43.0	0.05746111980315856
44.0	0.05740571994032098
45.0	0.05658427369824649
46.0	0.05416005211407787
47.0	0.05086471544529073
48.0	0.047242710619771644
49.0	0.04307434852626813
50.0	0.038518187392901554
51.0	0.03690968103051386
52.0	0.026022652812880277
53.0	0.024582256379103173
54.0	0.0205075009503942
55.0	0.017345888088456392
56.0	0.014268330190823873
57.0	0.011406640724248138
58.0	0.008982419140079509
59.0	0.00693453455518686
60.0	0.005318386832407773
61.0	0.003925748901076859
62.0	0.0029820408927401345
63.0	0.0023478079802547245
64.0	0.0017594232301176578
65.0	0.0013678035100588958
66.0	0.0010430456934248005
67.0	9.360666479453336E-4
68.0	8.004325009981527E-4
69.0	6.342329124854098E-4
70.0	5.444469278865716E-4
71.0	4.546609432877335E-4
72.0	4.030817606458478E-4
73.0	3.0947509585131444E-4
74.0	2.483442127201906E-4
75.0	2.3497183203525723E-4
76.0	1.4709618753426672E-4
77.0	1.2608244645794293E-4
78.0	1.1079972567516195E-4
79.0	8.214462420744766E-5
80.0	5.348952273973335E-5
81.0	2.292408117417144E-5
82.0	1.91034009784762E-5
83.0	7.641360391390479E-6
84.0	1.3372380684933338E-5
85.0	7.641360391390479E-6
86.0	3.8206801956952395E-6
87.0	1.9103400978476198E-6
88.0	1.9103400978476198E-6
89.0	0.0
90.0	3.8206801956952395E-6
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
