#Coverage	Number of genomic locations
0.0	2.445497686E9
1.0	1.48102768E8
2.0	5.4743607E7
3.0	2.7693476E7
4.0	1.5643828E7
5.0	9577648.0
6.0	6217149.0
7.0	4258890.0
8.0	3033862.0
9.0	2217281.0
10.0	1658276.0
11.0	1264631.0
12.0	980951.0
13.0	771566.0
14.0	619216.0
15.0	498313.0
16.0	403628.0
17.0	331739.0
18.0	275320.0
19.0	230590.0
20.0	193785.0
21.0	165582.0
22.0	140344.0
23.0	119116.0
24.0	103215.0
25.0	89387.0
26.0	77252.0
27.0	66206.0
28.0	58269.0
29.0	51061.0
30.0	44697.0
31.0	38957.0
32.0	34821.0
33.0	30859.0
34.0	27752.0
35.0	25047.0
36.0	22562.0
37.0	20055.0
38.0	18418.0
39.0	16970.0
40.0	15471.0
41.0	14260.0
42.0	12953.0
43.0	11756.0
44.0	10737.0
45.0	9897.0
46.0	9135.0
47.0	8189.0
48.0	7527.0
49.0	6971.0
50.0	6204.0
51.0	5555.0
52.0	5061.0
53.0	4599.0
54.0	4092.0
55.0	3704.0
56.0	3122.0
57.0	2752.0
58.0	2513.0
59.0	2251.0
60.0	2156.0
61.0	1907.0
62.0	1743.0
63.0	1516.0
64.0	1379.0
65.0	1335.0
66.0	1252.0
67.0	1114.0
68.0	1004.0
69.0	934.0
70.0	880.0
71.0	861.0
72.0	978.0
73.0	851.0
74.0	874.0
75.0	755.0
76.0	795.0
77.0	680.0
78.0	743.0
79.0	995.0
80.0	2275.0
81.0	865.0
82.0	212.0
83.0	34.0
84.0	2.0
