#Position (bp)	mapping quality
3406923.0	37.529340543537415
1.0220768E7	39.82088672651764
1.7034613E7	40.123466491208355
2.3848458E7	27.606968018697863
3.0662303E7	38.2860369353806
3.7476148E7	39.9295651576806
4.4289993E7	40.212934955297975
5.1103838E7	37.72583231048821
5.7917683E7	39.37906635852082
6.4731528E7	40.06792933303891
7.1545373E7	38.01689044499466
7.8359218E7	40.27262151018992
8.5173063E7	38.59985069953453
9.1986908E7	39.785339502937916
9.8800753E7	38.288665133528085
1.05614598E8	36.0757796947578
1.12428443E8	38.6467314307579
1.19242288E8	39.50362347363391
1.26056133E8	40.165994523120254
1.300790245E8	33.78289038309136
1.33485947E8	37.924637870592065
1.39683823E8	40.03082104069553
1.46497668E8	28.275251259844755
1.53311513E8	40.27241315967093
1.60125358E8	39.62316068705776
1.66939203E8	40.760877157089155
1.73753048E8	40.587118216827726
1.80566893E8	36.674824169749066
1.87380738E8	40.69260323627953
1.94194583E8	40.40206390790126
2.01008428E8	40.412047382123596
2.07822273E8	40.66775153179945
2.14636118E8	37.90569726526154
2.21449963E8	39.65877746048377
2.28263808E8	40.804679133740414
2.35077653E8	40.37965314838936
2.41891498E8	40.60523899399577
2.48705343E8	40.68461982340965
2.52444901E8	40.690313180933224
2.558518235E8	39.31138149579616
2.62333033E8	37.30113015245662
2.69146878E8	36.792659405443295
2.75960723E8	33.37246464941923
2.82774568E8	40.21392038442181
2.89588413E8	37.33332295973562
2.96402258E8	37.0831169920294
3.03216103E8	37.71548364379403
3.10029948E8	31.00521216671617
3.16843793E8	33.00723673116459
3.23657638E8	39.689823496862026
3.30471483E8	40.035282067849266
3.37285328E8	40.55614264940131
3.44099173E8	33.81058035875411
3.50913018E8	40.039642544943405
3.57726863E8	40.94689288145942
3.64540708E8	39.98336345668589
3.704270945E8	38.596318102775456
3.73834017E8	0.0
3.78168398E8	34.999199090684776
3.84982243E8	37.51554206779695
3.91796088E8	39.47670699299571
3.98609933E8	39.83501131344573
