#Coverage (X)	Coverage
1.0	13.369922938313266
2.0	8.314230420566602
3.0	5.669673648528089
4.0	3.9930496003722595
5.0	2.8782117705524826
6.0	2.120320906120625
7.0	1.593933061139424
8.0	1.2221347508369291
9.0	0.9541777131094165
10.0	0.7570476179685386
11.0	0.6096571766001802
12.0	0.49744617930649326
13.0	0.410744387330638
14.0	0.34304376367067846
15.0	0.2893756373175904
16.0	0.2463550247853732
17.0	0.21158540810465354
18.0	0.18313223320193117
19.0	0.15951083888687378
20.0	0.13984653535895575
21.0	0.12336956624170625
22.0	0.10944464403949894
23.0	0.09757135372761638
24.0	0.08740191071633774
25.0	0.07864470281880642
26.0	0.07104744953717557
27.0	0.06438652527019428
28.0	0.05857926742891095
29.0	0.05345319628379741
30.0	0.048870724303299085
31.0	0.04484762819103594
32.0	0.04128117592344438
33.0	0.03812198274921741
34.0	0.035279130827504446
35.0	0.032689256513791065
36.0	0.030382922585076244
37.0	0.02829893010733997
38.0	0.026402093362506207
39.0	0.024682983018408322
40.0	0.023126225961533464
41.0	0.02171868716885683
42.0	0.020424410432156037
43.0	0.019238039010190278
44.0	0.018141264588763306
45.0	0.017153019212216236
46.0	0.016244831434022444
47.0	0.015406905021933426
48.0	0.014642725526755385
49.0	0.013927710642846591
50.0	0.013278370873990752
51.0	0.012668766384237529
