# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "16" "-t" "mRNA" "-f" "-O" "-g" "ID" "-p" "-B" "-C" "-a" "/gpfs/group/pipkin/hdiao/Exp337/codes_hpc/Mus_musculus.GRCm38.102.mRNA.simp.rmdup.srt.gff3" "-o" "/gpfs/group/pipkin/hdiao/Exp337/2_featureCounts/337_18_pos_mRNA.txt" "/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_18_srt_flt_pos_srt.bam" 
Geneid	Chr	Start	End	Strand	Length	/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_18_srt_flt_pos_srt.bam
Pbk	14	65805837	65817822	+	11986	0
Esco2	14	65819038	65833994	-	14957	1
Ccdc25	14	65837302	65866607	+	29306	2
Scara3	14	65919394	65953935	-	34542	4
Clu	14	65968483	65981547	+	13065	1
Gulo	14	65986786	66009207	-	22422	1
Adam2	14	66027329	66077733	-	50405	5
Ephx2	14	66084374	66124500	-	40127	1
Chrna2	14	66135039	66152948	+	17910	59
Ptk2b	14	66153257	66281052	-	127796	2872
Trim35	14	66297031	66311424	+	14394	3
Stmn4	14	66344296	66361680	+	17385	3
Adra1a	14	66635251	66771168	+	135918	12
Dpysl2	14	66802864	66868688	-	65825	275
Pnma2	14	66911170	66921023	+	9854	5
Bnip3l	14	66985239	67008877	-	23639	93
Ppp2r2a	14	67014056	67072444	-	58389	4014
Ebf2	14	67233292	67430918	+	197627	11
Cdca2	14	67676331	67715841	-	39511	54
Kctd9	14	67715937	67742310	+	26374	3
Gnrh1	14	67745181	67749439	+	4259	0
Dock5	14	67752135	67933432	-	181298	653
Nefm	14	68082590	68124846	-	42257	1
Nefl	14	68083863	68089095	+	5233	0
Adam7	14	68497336	68533689	-	36354	4
Adamdec1	14	68563380	68582095	-	18716	0
Adam28	14	68606027	68655842	-	49816	2
Stc1	14	69029238	69041804	+	12567	1
Slc25a37	14	69241848	69285112	-	43265	1730
Synb	14	69289344	69294299	-	4956	0
Entpd4	14	69337174	69367270	+	30097	74
Gm16867	14	69363504	69503362	-	139859	3614
Gm27179	14	69508632	69512549	-	3918	0
Entpd4b	14	69555424	69585520	+	30097	92
Loxl2	14	69609068	69695834	+	86767	1871
R3hcc1	14	69697307	69707584	-	10278	178
Chmp7	14	69717000	69732534	-	15535	230
Tnfrsf10b	14	69767472	69784411	+	16940	14
Rhobtb2	14	69784990	69805636	-	20647	128
Pebp4	14	69840420	70059918	+	219499	23
Egr3	14	70077203	70082550	+	5348	0
Bin3	14	70100105	70138206	+	38102	22
Ccar2	14	70138168	70153811	-	15644	441
9930012K11Rik	14	70154405	70159502	-	5098	0
Pdlim2	14	70164218	70177681	-	13464	41
Sorbs3	14	70180468	70211989	-	31522	33
Ppp3cc	14	70217865	70289471	-	71607	481
Slc39a14	14	70303469	70351425	-	47957	911
Piwil2	14	70372477	70429383	-	56907	65
Polr3d	14	70438757	70443447	-	4691	643
Phyhip	14	70457476	70468832	+	11357	1
Bmp1	14	70474558	70520234	-	45677	23
Sftpc	14	70520953	70524081	-	3129	0
Lgi3	14	70530828	70538324	+	7497	1
Reep4	14	70545251	70548933	+	3683	0
Hr	14	70553687	70573548	+	19862	6
Nudt18	14	70577637	70582688	+	5052	4
Fam160b2	14	70583296	70599835	-	16540	322
Dmtn	14	70601263	70636048	-	34786	0
Fgf17	14	70636203	70642268	-	6066	0
Npm2	14	70647302	70659244	-	11943	57
Xpo7	14	70654246	70766628	-	112383	2057
Dok2	14	70774304	70778495	+	4192	1
Gfra2	14	70890120	70979838	+	89719	5
Gm9195	14	72426013	72491838	-	65826	10
Fndc3a	14	72537946	72710003	-	172058	5217
Cysltr2	14	73029128	73049114	-	19987	29
Rcbtb2	14	73123037	73207843	+	84807	141
Rb1	14	73195502	73325822	-	130321	581
Lpar6	14	73237895	73243294	+	5400	33
Itm2b	14	73362226	73385289	-	23064	150
Med4	14	73510025	73518545	+	8521	15
Nudt15	14	73518877	73548242	-	29366	33
Sucla2	14	73525319	73596142	+	70824	6
Gm21750	14	73661225	73662721	+	1497	1
Htr2a	14	74640840	74709494	+	68655	14
Esd	14	74732297	74750765	+	18469	24
Lrch1	14	74754675	74947876	-	193202	4053
Rubcnl	14	75016027	75052532	+	36506	0
Lrrc63	14	75084303	75130881	-	46579	6
Lcp1	14	75131101	75230842	+	99742	25
Cpb2	14	75242287	75283555	+	41269	3
Zc3h13	14	75284373	75344426	+	60054	2
Siah3	14	75455982	75529708	+	73727	4
Cby2	14	75582877	75593110	-	10234	1
Erich6b	14	75642249	75696717	+	54469	28
Cog3	14	75702370	75754558	-	52189	932
Slc25a30	14	75760117	75787037	-	26921	215
Tpt1	14	75845093	75848525	+	3433	1
Gtf2f2	14	75896937	76010865	-	113929	3475
Kctd4	14	75955009	75966206	+	11198	293
Gpalpp1	14	76086236	76110760	-	24525	197
Nufip1	14	76110891	76137379	+	26489	6
Tsc22d1	14	76414961	76507765	+	92805	6
Serp2	14	76532814	76556889	-	24076	10
Lacc1	14	77024200	77036641	-	12442	19
Ccdc122	14	77036772	77112204	+	75433	16
Enox1	14	77156763	77721760	+	564998	81
Dnajc15	14	77820681	77875125	-	54445	675
Epsti1	14	77904239	78002657	+	98419	8
Fam216b	14	78081021	78089007	-	7987	0
Tnfsf11	14	78277445	78308043	-	30599	1375
Akap11	14	78492246	78536808	-	44563	541
Dgkh	14	78558750	78732776	-	174027	394
Vwa8	14	78849052	79202310	+	353259	51
Zfp957	14	79212355	79247367	-	35013	4
Rgcc	14	79288756	79301645	-	12890	52
Naa16	14	79325269	79390778	-	65510	1370
Mtrf1	14	79397772	79423587	+	25816	2
Kbtbd7	14	79426511	79431036	+	4526	1
Kbtbd6	14	79451835	79454818	+	2984	0
Wbp4	14	79459937	79481520	-	21584	287
Elf1	14	79481194	79582494	+	101301	16
Sugt1	14	79587691	79635196	+	47506	6
Cnmd	14	79637690	79662170	-	24481	0
Pcdh8	14	79766775	79771312	-	4538	0
Olfm4	14	80000251	80023139	+	22889	3
Pcdh17	14	84443563	84539002	+	95440	4
Diaph3	14	86655367	87141235	-	485869	319
Tdrd3	14	87416639	87545504	+	128866	5
Pcdh20	14	88464743	88471396	-	6654	0
Tpm3	14	90072649	113316754	+	23244106	13561
Pcdh9	14	93013410	93890679	-	877270	64
Spertl	14	95881254	95882780	+	1527	0
Klhl1	14	96102736	96519102	-	416367	28
Dach1	14	97786853	98169543	-	382691	20
Rpl36a	14	98993870	134588062	-	35594193	22665
Mzt1	14	99034544	99046120	-	11577	324
Bora	14	99046377	99074540	+	28164	116
Dis3	14	99075206	99099770	-	24565	1083
Pibf1	14	99099907	99254493	+	154587	14
Klf5	14	99298691	99315036	+	16346	1
Klf12	14	99870632	100284679	-	414048	44
Prr30	14	101197690	101200330	-	2641	0
Tbc1d4	14	101442360	101609191	-	166832	34
Commd6	14	101633766	101640686	-	6921	70
Uchl3	14	101653994	101696125	+	42132	2
Lmo7	14	101729957	101934710	+	204754	25
Kctd12	14	102976581	102982637	-	6057	11
Acod1	14	103046977	103056573	+	9597	0
Cln5	14	103070216	103077628	+	7413	65
Fbxl3	14	103080239	103099566	-	19328	631
Mycbp2	14	103113411	103346800	-	233390	4904
Scel	14	103513342	103612797	+	99456	9
Slain1	14	103650228	103704907	+	54680	9
Ednrb	14	103814625	103844402	-	29778	2
Pou4f1	14	104461676	104467999	-	6324	9
Rnf219	14	104477536	104522645	-	45110	855
Rbm26	14	105106751	105177327	-	70577	2648
Ndfip2	14	105258573	105309298	+	50726	4
Spry2	14	105891947	105896819	-	4873	4
Trim52	14	106106198	106109272	+	3075	0
Slitrk1	14	108908800	108914158	-	5359	0
Slitrk6	14	110748580	110755149	-	6570	0
Slitrk5	14	111675097	111683141	+	8045	0
Gpc5	14	115092250	116525179	+	1432930	117
Gpc6	14	116925430	117976544	+	1051115	72
Dct	14	118012790	118052185	-	39396	3
Tgds	14	118111911	118132755	-	20845	119
Gpr180	14	118137158	118163261	+	26104	3
Sox21	14	118233232	118237030	-	3799	0
Gm9376	14	118266960	118267688	+	729	0
Abcc4	14	118482692	118706219	-	223528	2439
Cldn10	14	118787908	118875489	+	87582	9
Dzip1	14	118875520	118925387	-	49868	52
Dnajc3	14	118937976	118981697	+	43722	2
Uggt2	14	118985039	119099430	-	114392	14
Hs6st3	14	119138341	119869815	+	731475	63
Oxgr1	14	120019585	120042435	-	22851	0
Mbnl2	14	120275669	120431697	+	156029	13
Rap2a	14	120478444	120507194	+	28751	0
Ipo5	14	120911224	120947999	+	36776	5
Farp1	14	121035200	121283744	+	248545	144
Stk24	14	121286343	121379334	-	92992	2872
Slc15a1	14	121459621	121505252	-	45632	1
Dock9	14	121542046	121797837	-	255792	1203
Ubac2	14	121878620	122021034	+	142415	570
Gpr18	14	121911253	121915781	-	4529	136
Gpr183	14	121952551	121965195	-	12645	235
Timm8a2	14	122034674	122038420	+	3747	0
Tm9sf2	14	122107038	122159604	+	52567	0
Clybl	14	122181704	122402234	+	220531	10
Zic5	14	122456795	122465677	-	8883	0
Zic2	14	122475435	122479852	+	4418	0
Pcca	14	122534331	122889944	+	355614	231
Ggact	14	122816223	122913757	-	97535	478
Tmtc4	14	122918971	122983283	-	64313	522
Nalcn	14	123276634	123627144	-	350511	50
Itgbl1	14	123659971	123975618	+	315648	56
Fgf14	14	123977907	124677127	-	699221	70
Selenop	15	3268547	3280508	+	11962	1
Ccdc152	15	3280070	3303526	-	23457	1
Ghr	15	3317760	3583230	-	265471	25
Fbxo4	15	3965445	3979573	-	14129	31
AW549877	15	3982035	3995744	-	13710	353
Oxct1	15	4026383	4155344	+	128962	10
Plcxd3	15	4375504	4575553	+	200050	19
C6	15	4727175	4814967	+	87793	15
Mroh2b	15	4899142	4962205	+	63064	8
C7	15	4988762	5063740	-	74979	8
Card6	15	5095981	5108539	-	12559	30
Rpl37	15	5116645	5119140	+	2496	2
Prkaa1	15	5143861	5181899	+	38039	28
Ttc33	15	5185525	5218336	+	32812	45
Ptger4	15	5233399	5244187	-	10789	946
Dab2	15	6299788	6440712	+	140925	13
C9	15	6445327	6498751	+	53425	2
Fyb	15	6522853	6663304	+	140452	15
Rictor	15	6708383	6800401	+	92019	6
Osmr	15	6813577	6874969	-	61393	6
Lifr	15	7090614	7197489	+	106876	8
Egflam	15	7206120	7398395	-	192276	16
Gdnf	15	7810846	7837575	+	26730	2
Wdr70	15	7873062	8099209	-	226148	3220
Nup155	15	8109273	8161247	+	51975	4
Cplane1	15	8169106	8271158	+	102053	45
Nipbl	15	8290617	8444463	-	153847	2474
Slc1a3	15	8634124	8710764	-	76641	2
Ranbp3l	15	8968002	9067335	+	99334	8
Nadk2	15	9071260	9110487	+	39228	10
Skp2	15	9111985	9155424	-	43440	61
Lmbrd2	15	9140550	9202483	+	61934	2
Ugt3a1	15	9279829	9315032	+	35204	4
Ugt3a2	15	9335550	9370955	+	35406	3
Capsl	15	9436028	9466038	+	30011	6
Il7r	15	9505788	9529835	-	24048	120
Spef2	15	9578193	9748868	-	170676	97
Prlr	15	10177646	10349180	+	171535	22
Gm21973	15	10325380	10373749	+	48370	5
Agxt2	15	10358537	10410153	+	51617	2
Dnajc21	15	10446756	10470516	-	23761	646
Brix1	15	10474779	10485947	-	11169	725
Rad1	15	10486018	10499063	+	13046	1
Ttc23l	15	10500102	10558668	-	58567	2
Rai14	15	10568969	10714567	-	145599	14
C1qtnf3	15	10952332	10980150	+	27819	6
Amacr	15	10981756	10996626	+	14871	2
Slc45a2	15	11000721	11029233	+	28513	1
Rxfp3	15	11033717	11037991	-	4275	1
Adamts12	15	11064809	11349231	+	284423	30
Tars	15	11382301	11399665	-	17365	1424
Npr3	15	11839896	11907287	-	67392	6
Sub1	15	11981339	11996983	-	15645	407
Zfr	15	12117831	12185683	+	67853	8
Mtmr12	15	12205028	12274496	+	69469	7
1810049J17Rik	15	12321438	12321899	-	462	0
Golph3	15	12321450	12351591	+	30142	5
Pdzd2	15	12359711	12592556	-	232846	22
6030458C11Rik	15	12808177	12824649	-	16473	366
Drosha	15	12824815	12935291	+	110477	11
Cdh6	15	13028701	13173675	-	144975	6
Cdh9	15	16728756	16857094	+	128339	8
Cdh10	15	18818947	19014236	+	195290	14
Acot10	15	20665214	20666750	-	1537	25
Cdh12	15	21110125	21589533	+	479409	44
Cdh18	15	22549022	23474418	+	925397	213
Basp1	15	25363277	25413764	-	50488	40
Myo10	15	25622525	25813673	+	191149	10
Retreg1	15	25843180	25973687	+	130508	13
Zfp622	15	25984366	25998481	+	14116	0
Marchf11	15	26309048	26409576	+	100529	5
Fbxl7	15	26540459	26895580	-	355122	37
Ank	15	27466677	27594909	+	128233	1232
Otulin	15	27542635	27630693	-	88059	2951
Otulinl	15	27655069	27681579	-	26511	313
Trio	15	27730651	28025848	-	295198	2486
Dnah5	15	28203752	28472052	+	268301	25
Ctnnd2	15	30172593	31029341	+	856749	85
Dap	15	31224314	31274341	+	50028	6
Ankrd33b	15	31291478	31367726	-	76249	7
Ropn1l	15	31441211	31453737	-	12527	41
Marchf6	15	31455891	31531053	-	75163	1359
Cmbl	15	31565389	31590119	+	24731	173
Cct5	15	31590800	31601804	-	11005	1522
Atpsckmt	15	31602118	31618609	+	16492	1
Tas2r119	15	32177289	32178294	+	1006	0
Sema5a	15	32244813	32696341	+	451529	28
Sdc2	15	32920723	33034935	+	114213	16
Cpq	15	33083129	33594552	+	511424	55
Tspyl5	15	33683875	33687884	-	4010	0
Mtdh	15	34082719	34145624	+	62906	6
Laptm4b	15	34238028	34284302	+	46275	121
Matn2	15	34306680	34436273	+	129594	89
9430069I07Rik	15	34349051	34357872	-	8822	2
Rpl30	15	34440505	34443640	-	3136	480
Erich5	15	34453305	34473892	+	20588	5
Rida	15	34484021	34495255	-	11235	18
Pop1	15	34495304	34530648	+	35345	2
Nipal2	15	34572799	34679212	-	106414	6
Kcns2	15	34837355	34843407	+	6053	1
Stk3	15	34875496	35178921	-	303426	490
Osr2	15	35296098	35303305	+	7208	0
Vps13b	15	35371160	35931229	+	560070	323
Cox6c	15	35925886	35938246	-	12361	312
Rgs22	15	36009479	36140400	-	130922	25
Fbxo43	15	36150060	36164884	-	14825	1
Polr2k	15	36174010	36177010	+	3001	0
Spag1	15	36178099	36235621	+	57523	334
Rnf19a	15	36239933	36283147	-	43215	2343
Ankrd46	15	36477668	36496820	-	19153	253
Snx31	15	36504062	36555573	-	51512	1
Pabpc1	15	36595661	36609668	-	14008	3855
Ywhaz	15	36770770	36796929	-	26160	1983
Zfp706	15	36997027	37007773	-	10747	323
Grhl2	15	37233036	37363569	+	130534	9
Ncald	15	37366175	37792570	-	426396	36
4930447A16Rik	15	37425554	37440644	+	15091	0
Rrm2b	15	37923952	37961318	-	37367	131
Ubr5	15	37967859	38078854	-	110996	5041
Odf1	15	38219203	38226735	+	7533	1
Klf10	15	38291463	38300706	-	9244	55
Azin1	15	38487427	38519266	-	31840	1129
Atp6v1c1	15	38661933	38692446	+	30514	2
Baalc	15	38933144	38952912	+	19769	1
Fzd6	15	39006034	39038188	+	32155	1
Cthrc1	15	39076932	39087121	+	10190	5
Slc25a32	15	39091231	39112716	-	21486	238
Dcaf13	15	39112865	39146856	+	33992	1
Rims2	15	39198332	39684372	+	486041	30
Dcstamp	15	39745932	39760938	+	15007	0
Dpys	15	39768487	39857470	-	88984	6
Lrp12	15	39870589	39943994	-	73406	706
9330182O14Rik	15	40134365	40150010	+	15646	1
Zfpm2	15	40655035	41104592	+	449558	23
Oxr1	15	41447482	41861048	+	413567	21
Abra	15	41864076	41869720	-	5645	3
Angpt1	15	42424723	42676977	-	252255	14
Rspo2	15	43020794	43170826	-	150033	6
Eif3e	15	43250058	43282719	-	32662	1236
Emc2	15	43477229	43527763	+	50535	7
Tmem74	15	43864646	43870036	-	5391	0
Trhr	15	44196135	44235912	+	39778	2
Nudcd1	15	44373163	44428307	-	55145	486
Eny2	15	44428092	44438256	+	10165	1
Pkhd1l1	15	44457553	44601369	+	143817	16
Ebag9	15	44619175	44641515	+	22341	6
Sybu	15	44671856	44788063	-	116208	9
Kcnv1	15	45106284	45114827	-	8544	0
Csmd3	15	47580637	48792063	-	1211427	77
Trps1	15	50654752	50890463	-	235712	3363
Eif3h	15	51786558	51865523	-	78966	2911
Utp23	15	51877429	51884614	+	7186	1
Rad21	15	51962240	51991747	-	29508	499
Aard	15	52040107	52045722	+	5616	1
Slc30a8	15	52295553	52335798	+	40246	2
Med30	15	52712442	52730564	+	18123	3
Ext1	15	53064038	53346159	-	282122	3470
Samd12	15	53453810	53902530	-	448721	32
Gm7489	15	53884906	53886597	+	1692	0
Tnfrsf11b	15	54250619	54278484	-	27866	4
Colec10	15	54410774	54466358	+	55585	7
Mal2	15	54571192	54602847	+	31656	1
Ccn3	15	54745702	54754039	+	8338	0
Enpp2	15	54838901	54952892	-	113992	8
Taf2	15	55015131	55072152	-	57022	693
Dscc1	15	55076099	55090491	-	14393	6
Deptor	15	55112317	55259271	+	146955	16
Col14a1	15	55307750	55520803	+	213054	53
Mrpl13	15	55534094	55557748	-	23655	245
Mtbp	15	55557408	55626423	+	69016	7
Sntb1	15	55636388	55906949	-	270562	385
Has2	15	56665627	56694539	-	28913	4
Slc22a22	15	57243767	57477625	-	233859	16
Zhx2	15	57694665	57839832	+	145168	33
Derl1	15	57869502	57892448	-	22947	1083
Tbc1d31	15	57912199	57970067	+	57869	6
Fam83a	15	57985419	58011009	+	25591	3
9130401M01Rik	15	58022259	58034325	-	12067	122
Gm29394	15	58028243	58076425	-	48183	294
Zhx1	15	58047003	58076489	-	29487	178
Atad2	15	58094046	58135082	-	41037	130
Wdyhv1	15	58141377	58158665	+	17289	2
Fbxo32	15	58175879	58214932	-	39054	18
Klhl38	15	58314573	58324169	-	9597	0
Fam91a1	15	58415468	58457740	+	42273	2
Fer1l6	15	58510048	58662933	+	152886	8
Tmem65	15	58782269	58823530	-	41262	438
Trmt12	15	58872674	58877127	+	4454	0
Rnf139	15	58889229	58902390	+	13162	44
Gm49356	15	58889298	58937359	+	48062	435
Tatdn1	15	58890155	58933738	-	43584	431
Ndufb9	15	58933756	58939488	+	5733	4
Mtss1	15	58941234	59081989	-	140756	719
Sqle	15	59315081	59331192	+	16112	34
Washc5	15	59331997	59374167	-	42171	366
Nsmce2	15	59374247	59601684	+	227438	38
Trib1	15	59648350	59657099	+	8750	11
4933412E24Rik	15	60014866	60016613	-	1748	0
Lratd2	15	60818994	60825080	-	6087	258
A1bg	15	60917587	60923012	-	5426	0
Myc	15	61985391	61990374	+	4984	23
Gsdmc	15	63775968	63808759	-	32792	4
Gsdmc2	15	63824346	63845177	-	20832	0
Gsdmc3	15	63857724	63878558	-	20835	2
Gsdmc4	15	63891264	63912297	-	21034	7
Fam49b	15	63929097	64060478	-	131382	3488
Asap1	15	64086857	64382919	-	296063	3641
Adcy8	15	64697084	64922296	-	225213	12
Gm21798	15	64817694	64937996	+	120303	10
Gm21961	15	64979544	65014904	-	35361	2
Efr3a	15	65787040	65873816	+	86777	3
Oc90	15	65876053	65912397	-	36345	0
Hhla1	15	65916609	65976804	-	60196	11
Kcnq3	15	65986387	66286642	-	300256	37
Lrrc6	15	66379858	66500910	-	121053	16
Tmem71	15	66526212	66561103	-	34892	41
Phf20l1	15	66577560	66647976	+	70417	5
Tg	15	66670753	66850721	+	179969	2637
Sla	15	66780819	66831829	-	51011	1906
Ccn4	15	66891320	66923201	+	31882	10
Ndrg1	15	66929318	66969640	-	40323	1585
St3gal1	15	67102875	67176830	-	73956	2226
Zfat	15	68083764	68258856	-	175093	1221
Khdrbs3	15	68928420	69101211	+	172792	12
Fam135b	15	71431609	71727838	-	296230	25
Col22a1	15	71795795	72034227	-	238433	17
Kcnk9	15	72501089	72546340	-	45252	3
Trappc9	15	72589620	73061204	-	471585	2957
Chrac1	15	73090392	73097554	+	7163	194
Ago2	15	73095844	73184935	-	89092	8214
Ptk2	15	73205102	73423280	-	218179	194
Dennd3	15	73512560	73572242	+	59683	6
Slc45a4	15	73577424	73645762	-	68339	692
Gpr20	15	73694604	73707505	-	12902	2
Ptp4a3	15	73723145	73758766	+	35622	7
Mroh5	15	73760067	73839671	-	79605	5
Gm6569	15	73834561	73839908	+	5348	1
Adgrb1	15	74516195	74589464	+	73270	5
Mroh4	15	74606029	74636353	-	30325	1
Arc	15	74669083	74672570	-	3488	10
Jrk	15	74702301	74709535	-	7235	324
Psca	15	74714839	74717069	+	2231	0
Them6	15	74721204	74724639	+	3436	0
Slurp1	15	74724318	74728034	-	3717	0
Lypd2	15	74732247	74734329	-	2083	0
Slurp2	15	74742764	74746693	-	3930	1
Lynx1	15	74747852	74753046	-	5195	5
Ly6d	15	74762056	74763620	-	1565	1
Ly6g6g	15	74770908	74778859	-	7952	3
Ly6k	15	74796874	74799986	-	3113	7
Gml	15	74813452	74818815	-	5364	0
Gml2	15	74819071	74834871	+	15801	3
Cyp11b1	15	74834125	74841643	-	7519	0
Cyp11b2	15	74851010	74856318	-	5309	1
Ly6m	15	74878339	74881704	-	3366	1
Ly6e	15	74955051	74959905	+	4855	25
Ly6i	15	74979534	74983430	-	3897	1
Ly6a	15	74994877	74998031	-	3155	385
Ly6c1	15	75044018	75048830	-	4813	8
Ly6c2	15	75108161	75111970	-	3810	2
Ly6g	15	75155240	75159126	+	3887	0
Ly6g2	15	75216376	75222661	+	6286	0
Ly6f	15	75268421	75272235	+	3815	0
Ly6l	15	75449457	75451406	+	1950	0
Ly6h	15	75551268	75567255	-	15988	0
Gpihbp1	15	75596628	75599481	+	2854	0
Zfp41	15	75616679	75629827	+	13149	3
Top1mt	15	75657035	75678800	-	21766	952
Rhpn1	15	75704280	75715485	+	11206	0
Mafa	15	75745490	75748228	-	2739	1
Zc3h3	15	75754430	75841915	-	87486	1882
Gsdmd	15	75862327	75867408	+	5082	0
Mroh6	15	75884137	75888770	-	4634	41
Naprt	15	75890956	75894481	-	3526	123
Eef1d	15	75894205	75909556	-	15352	1998
Tigd5	15	75909735	75914535	+	4801	104
Pycrl	15	75916477	75921560	-	5084	224
Tsta3	15	75924676	75929832	-	5157	356
Zfp623	15	75940952	75949400	+	8449	3
Zfp707	15	75969123	75975749	+	6627	4
Ccdc166	15	75979872	75982455	-	2584	28
Mapk15	15	75993769	75999154	+	5386	2
Fam83h	15	76001093	76014336	-	13244	35
Iqank1	15	76009890	76046981	+	37092	134
Scrib	15	76047158	76069784	-	22627	2383
Puf60	15	76070182	76080913	-	10732	1395
Nrbp2	15	76085518	76091627	-	6110	3
Eppk1	15	76101481	76120195	-	18715	2
BC024139	15	76119517	76126596	-	7080	0
Plec	15	76170974	76232570	-	61597	472
Parp10	15	76231174	76243441	-	12268	580
Grina	15	76246764	76249904	+	3141	1
Spatc1	15	76268089	76292572	+	24484	13
Smpd5	15	76294348	76296896	+	2549	6
Oplah	15	76296601	76328015	-	31415	37
Exosc4	15	76327397	76330677	+	3281	10
Gpaa1	15	76331231	76334907	+	3677	2
Cyc1	15	76343523	76346260	+	2738	24
Sharpin	15	76347040	76351111	-	4072	251
Maf1	15	76351294	76354380	+	3087	0
Gm35339	15	76354432	76365201	+	10770	1
Hgh1	15	76368898	76371437	+	2540	1
Tssk5	15	76371954	76374938	-	2985	0
Mroh1	15	76380261	76453038	+	72778	1153
Bop1	15	76452989	76477277	-	24289	3946
Scx	15	76457520	76459449	+	1930	305
Hsf1	15	76477422	76501913	+	24492	26
Dgat1	15	76502015	76511951	-	9937	223
Scrt1	15	76516203	76522499	-	6297	1
Tmem249	15	76533213	76534931	-	1719	9
Fbxl6	15	76535721	76538735	-	3015	279
Slc52a2	15	76538832	76544608	+	5777	0
Adck5	15	76576358	76595816	+	19459	119
Cpsf1	15	76595806	76607591	-	11786	1974
Slc39a4	15	76612383	76617384	-	5002	53
Vps28	15	76622109	76626074	-	3966	215
Tonsl	15	76626002	76639958	-	13957	81
Cyhr1	15	76643395	76660117	-	16723	481
Kifc2	15	76659858	76668196	+	8339	0
Foxh1	15	76668225	76669948	-	1724	0
Ppp1r16a	15	76671615	76694919	+	23305	0
Gpt	15	76695716	76699686	+	3971	5
Mfsd3	15	76701465	76704239	+	2775	7
Recql4	15	76703553	76710548	-	6996	42
Lrrc14	15	76710623	76717699	+	7077	27
Lrrc24	15	76715276	76722173	-	6898	120
C030006K11Rik	15	76721465	76723840	-	2376	119
Arhgap39	15	76723985	76818170	-	94186	2137
Zfp251	15	76851609	76871435	-	19827	249
Zfp7	15	76879259	76892395	+	13137	0
Gm49527	15	76879434	76901283	+	21850	2
Commd5	15	76899910	76901305	+	1396	1
Rpl8	15	76904078	76906314	+	2237	0
Zfp647	15	76910371	76925448	-	15078	33
1110038F14Rik	15	76948506	76950979	+	2474	0
Mb	15	77015487	77050670	-	35184	2
Apol6	15	77044729	77057106	+	12378	1
Rbfox2	15	77078990	77307004	-	228015	22
Apol7a	15	77388219	77399110	-	10892	1
Apol9a	15	77403789	77411135	-	7347	2
Apol7b	15	77422209	77447460	-	25252	37
Apol10a	15	77477047	77491069	+	14023	1
Apol11a	15	77508271	77518051	+	9781	0
Apol7c	15	77524852	77533316	-	8465	1
1700025B11Rik	15	77558239	77561892	-	3654	0
Apol10b	15	77583819	77596125	-	12307	1
Gm36245	15	77599258	77602854	+	3597	0
Apol11b	15	77633946	77643286	-	9341	1
Apol7e	15	77698905	77719285	+	20381	0
Apol9b	15	77729039	77736382	+	7344	2
Apol8	15	77747798	77757003	-	9206	14
Myh9	15	77760587	77842175	-	81589	5025
Txn2	15	77915047	77929006	-	13960	893
Foxred2	15	77940522	77956722	-	16201	463
Eif3d	15	77958998	77970813	-	11816	1598
Cacng2	15	77991748	78120028	-	128281	8
Ift27	15	78159463	78174107	-	14645	108
Pvalb	15	78191114	78206400	-	15287	1
Ncf4	15	78244801	78262580	+	17780	3
Csf2rb2	15	78282507	78305721	-	23215	3
Csf2rb	15	78325752	78353847	+	28096	1
Tex33	15	78378400	78395912	-	17513	0
Tst	15	78399556	78405907	-	6352	2
Mpst	15	78406416	78414013	+	7598	0
Kctd17	15	78428564	78439303	+	10740	0
Tmprss6	15	78439667	78468634	-	28968	3
Il2rb	15	78479256	78495271	-	16016	1828
C1qtnf6	15	78523346	78531416	-	8071	0
Sstr3	15	78537008	78544685	-	7678	1
Rac2	15	78559167	78572783	-	13617	325
Cyth4	15	78597047	78622019	+	24973	2
Elfn2	15	78667331	78718771	-	51441	17
Mfng	15	78755882	78773475	-	17594	1396
Card10	15	78775138	78803042	-	27905	3
Cdc42ep1	15	78842624	78850897	+	8274	1
Lgals2	15	78850860	78855529	-	4670	0
Gga1	15	78877190	78894585	+	17396	17
Gm49510	15	78899667	78919032	+	19366	0
Sh3bp1	15	78899768	78912051	+	12284	0
Pdxp	15	78913919	78919517	+	5599	0
Lgals1	15	78926725	78930465	+	3741	3
Nol12	15	78934933	78943638	+	8706	0
Triobp	15	78947724	79005869	+	58146	4
H1f0	15	79028450	79030504	+	2055	0
Gcat	15	79030874	79042531	+	11658	0
Galr3	15	79041885	79043558	+	1674	0
Ankrd54	15	79053094	79062885	-	9792	133
Eif3l	15	79075179	79094405	+	19227	1
Micall1	15	79108964	79136900	+	27937	4
1700088E04Rik	15	79134655	79141253	-	6599	0
Polr2f	15	79141009	79151774	+	10766	1
Sox10	15	79154908	79165240	-	10333	0
Pick1	15	79229173	79249484	+	20312	3
Gm49486	15	79229391	79256674	+	27284	3
Slc16a8	15	79251014	79254761	-	3748	0
Baiap2l2	15	79258195	79285537	-	27343	10
Pla2g6	15	79286228	79328390	-	42163	1304
Maff	15	79346621	79359076	+	12456	60
Tmem184b	15	79360684	79403569	-	42886	984
Csnk1e	15	79417856	79455566	-	37711	569
Kcnj4	15	79483714	79505241	-	21528	2
