#Coverage	Number of genomic locations
0.0	2.607623155E9
1.0	6.6048228E7
2.0	2.5228275E7
3.0	1.1813045E7
4.0	5977365.0
5.0	3242505.0
6.0	1889228.0
7.0	1159847.0
8.0	748633.0
9.0	499737.0
10.0	342928.0
11.0	238866.0
12.0	170950.0
13.0	124588.0
14.0	91817.0
15.0	69408.0
16.0	52810.0
17.0	40484.0
18.0	31319.0
19.0	23652.0
20.0	18443.0
21.0	14454.0
22.0	11281.0
23.0	8623.0
24.0	7239.0
25.0	5843.0
26.0	4839.0
27.0	4076.0
28.0	3516.0
29.0	3005.0
30.0	2471.0
31.0	2187.0
32.0	2019.0
33.0	1883.0
34.0	1719.0
35.0	1767.0
36.0	1608.0
37.0	1612.0
38.0	1418.0
39.0	1475.0
40.0	1599.0
41.0	1346.0
42.0	1266.0
43.0	1176.0
44.0	1206.0
45.0	1149.0
46.0	1094.0
47.0	987.0
48.0	877.0
49.0	834.0
50.0	753.0
51.0	633.0
52.0	626.0
53.0	472.0
54.0	413.0
55.0	344.0
56.0	309.0
57.0	264.0
58.0	228.0
59.0	271.0
60.0	291.0
61.0	314.0
62.0	308.0
63.0	340.0
64.0	368.0
65.0	337.0
66.0	367.0
67.0	381.0
68.0	414.0
69.0	415.0
70.0	448.0
71.0	420.0
72.0	348.0
73.0	253.0
74.0	184.0
75.0	106.0
76.0	116.0
77.0	75.0
78.0	19.0
