#Coverage (X)	Coverage
1.0	4.045172343571082
2.0	1.5967715469501371
3.0	0.8534155027303001
4.0	0.5196027617257641
5.0	0.34452339832988343
6.0	0.2423954757676796
7.0	0.17802832282190195
8.0	0.13485243817409298
9.0	0.10464768226984233
10.0	0.08291971252883457
11.0	0.0667140293337809
12.0	0.0544824977797731
13.0	0.04506464959078471
14.0	0.037692783030834676
15.0	0.03185973211364512
16.0	0.027129546159272877
17.0	0.02324726629927909
18.0	0.02005538232755555
19.0	0.01737128807224053
20.0	0.015137857190239856
21.0	0.013257897849271671
22.0	0.011668890275004173
23.0	0.010304425552206453
24.0	0.00915819299943621
25.0	0.008156225559744712
26.0	0.007286011940252024
27.0	0.006528693476639091
28.0	0.0058826558085343095
29.0	0.00532060156969294
30.0	0.004822754845562827
31.0	0.0043722382322783915
32.0	0.003963218018512293
33.0	0.00359712511458099
34.0	0.003270107069610617
35.0	0.0029796689630359197
36.0	0.0027107678913864675
37.0	0.0024728698768541335
38.0	0.0022495744856598776
39.0	0.0020490268996837813
40.0	0.0018656869276583166
41.0	0.0016963625388370929
42.0	0.001554005306203976
43.0	0.0014237190863326532
44.0	0.0013041830389255438
45.0	0.0011948101238488107
46.0	0.0011018009525258776
47.0	0.00101400176239963
48.0	9.35998804521887E-4
49.0	8.626921677148403E-4
50.0	7.94008471970642E-4
51.0	7.305347574231291E-4
