#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	4.260032376246059E-6
15.0	1.7040129504984237E-5
16.0	4.260032376246059E-6
17.0	1.2780097128738178E-5
18.0	8.520064752492119E-6
19.0	8.520064752492119E-6
20.0	8.520064752492119E-6
21.0	2.5560194257476356E-5
22.0	3.834029138621453E-5
23.0	7.668058277242906E-5
24.0	1.0650080940615148E-4
25.0	1.5336116554485815E-4
26.0	2.0022152168356478E-4
27.0	3.9192297861463747E-4
28.0	5.79364403169464E-4
29.0	8.903467666354264E-4
30.0	0.0011672488710914202
31.0	0.0019042344721819885
32.0	0.002717900656044986
33.0	0.004089631081196217
34.0	0.005921445002982022
35.0	0.009069608929027861
36.0	0.012285933373093633
37.0	0.016524665587458465
38.0	0.02207974780608333
39.0	0.02822271449263014
40.0	0.03536252875521854
41.0	0.04090909090909091
42.0	0.047073357757518954
43.0	0.050711425406833086
44.0	0.05314390389366959
45.0	0.054864956973673
46.0	0.05619834710743801
47.0	0.05654340972991395
48.0	0.05446025389792962
49.0	0.051989435119706905
50.0	0.049701797733662775
51.0	0.04982107864019767
52.0	0.038114509670273494
53.0	0.038029309022748564
54.0	0.03478316435204907
55.0	0.031166396864616166
56.0	0.027170486495697362
57.0	0.02334923745420465
58.0	0.019557808639345656
59.0	0.016060322058447644
60.0	0.012976058618045499
61.0	0.010437079321802845
62.0	0.008839567180710575
63.0	0.0066371304421913606
64.0	0.005342080599812558
65.0	0.00426003237624606
66.0	0.003148163926045838
67.0	0.0025176791343614214
68.0	0.002019255346340632
69.0	0.0015847320439635344
70.0	0.0014611911050523986
71.0	0.0011842890005964047
72.0	8.434864104967198E-4
73.0	8.136661838629973E-4
74.0	6.39004856436909E-4
75.0	4.899037232682968E-4
76.0	3.450626224759308E-4
77.0	3.1950242821845445E-4
78.0	2.3856181306977935E-4
79.0	1.1076084178239753E-4
80.0	1.0650080940615146E-4
81.0	7.2420550396183E-5
82.0	3.834029138621453E-5
83.0	8.520064752492119E-6
84.0	1.2780097128738178E-5
85.0	4.260032376246059E-6
86.0	1.7040129504984237E-5
87.0	4.260032376246059E-6
88.0	0.0
89.0	8.520064752492119E-6
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
