name,WT-0h_vs_KO-0h,WT-6h_vs_KO-6h,WT-6h_vs_WT-0h,WT-24h_vs_KO-24h,WT-24h_vs_WT-0h,WT-48h_vs_KO-48h,WT-48h_vs_WT-0h,KO-6h_vs_KO-0h,KO-24h_vs_KO-0h,KO-48h_vs_KO-0h
ENSMUSE00000102616,0.207080907051631,-0.147356157713627,1.64844187404726,-0.266129101349134,-0.098969926794777,0.948672070411388,-0.477571609304494,2.00287893881252,0.374240081605988,-1.21916277266425
ENSMUSE00000102813,-0.345932435010804,-2.25716126380779,0.579645957311844,-2.04577030134823,-1.71826152901207,-0.730544448231884,-1.64775142844124,2.49087478610883,-0.0184236626746421,-1.26313941522016
ENSMUSE00000104604,0.592712338633049,-1.74386916906303,-1.03686960279511,-1.64843869982507,-1.52886163387023,0.00963698936268825,-2.42014494210121,1.29971190490097,0.712289404587884,-1.83706959283085
ENSMUSE00000104993,-2.31083576796596,-0.89395599129539,3.80711768854821,0.264447439798987,3.89916910453377,1.88817931809037,2.01555896307413,2.39023791187764,1.32388589676882,-2.1834561229822
ENSMUSE00000105193,-0.306757934839588,0.395009265801274,0.148657795192913,0.303947488638438,0.0401327941075168,-0.260874896224965,-0.574708091657628,-0.553109405447949,-0.570572629370509,-0.620591130272251
ENSMUSE00000105272,0.275788216588365,-0.288005389386725,1.01750632004197,-0.15195831123111,1.36320941247094,0.792804906194269,1.79522160790743,1.58129992601706,1.79095594029042,1.27820491830152
ENSMUSE00000105392,-2.46180507014789,-0.646792676401462,1.49727706008559,1.5134243033555,0.177985236870251,1.63041725622236,0.907481984180879,-0.317735333660838,-3.79724413663314,-3.18474034218937
ENSMUSE00000105758,0.845199269741029,0.429142075619867,0.865744096762573,0.207751222401296,1.74445730036967,1.78742653012874,1.15184368477707,1.28180129088373,2.3819053477094,0.209616424389359
ENSMUSE00000106455,-0.25273734641744,-1.25619379766496,1.63543820885889,-1.98005189316457,-2.33571737322322,-2.32804981739199,-2.26520727562544,2.63889466010641,-0.608402826476086,-0.189894804650892
ENSMUSE00000107004,-1.55689837752498,-1.924313975304,1.59143001419751,-1.32429365453469,-0.79063009777794,0,-1.68191334922885,1.95884561197653,-1.02323482076823,-3.24844871550258
ENSMUSE00000107752,-0.137251130495339,-1.21491162481465,0.418931095879432,-3.20973950653204,-1.20831697569644,0.167853269649958,0.249662367677479,1.49659159019875,1.86417140034026,-0.0554420324678187
ENSMUSE00000107902,2.12511671284706,-1.930041138781,-2.76980533124978,0,-2.94127961581834,0.00963696422428264,-2.87076976942354,1.28535252037828,-1.3677920738409,-0.755290020800762
ENSMUSE00000109894,0.829473817023279,-1.25343038433423,3.63926401470359,-0.224368655778046,2.42819296754143,0.982466116558719,3.88735995108994,5.7221682160611,3.48203544034276,3.7343676515545
ENSMUSE00000110147,1.63117473685915,-0.0903989992982167,-1.7076414793776,-0.410163331313795,-5.26236862573392,1.06855527649193,-2.41992985588891,0.0139322567797706,-3.22103055756098,-1.85731039552169
ENSMUSE00000110203,0.191482402112999,0.543514409827969,0.377976714433749,-0.0835719084682206,-0.428609393668431,0.50312750038757,0.556210184087017,0.0259447067187777,-0.153555083087212,0.244565085812445
ENSMUSE00000110548,0.865179828875838,-1.5174611013836,-1.84937473258992,-0.934673029220878,0.451917859065823,0.323360473133324,0.114441246976913,0.533266197669522,2.25177071716254,0.656260602719426
ENSMUSE00000111715,1.76278130085702,1.32871076663388,1.55929684472626,-2.92548044177142,-0.805426818111858,-1.19596739785182,0.181409497819062,1.9933673789494,3.88283492451658,3.1401581965279
ENSMUSE00000112192,-0.0429443742531949,-2.57557123521423,0.377171568177779,-0.359173426598666,-0.446493552851104,-1.20490957647135,-1.33777709084156,2.90979842913881,-0.130264500505632,-0.175811888623398
ENSMUSE00000112455,1.64172457750049,0.431716245000431,2.31634751273788,-0.410161948898189,-0.700005866451798,-0.952154538863738,-1.5912874800931,3.52635584523794,1.35188065994688,1.00259163627113
ENSMUSE00000112784,-1.4496174312899,-0.00906876306191237,-1.36430454465724,-1.47086401640675,-1.8928316566072,-1.09819677121321,-1.83334787633262,-2.80485321288523,-1.87158507149035,-2.18476853640931
ENSMUSE00000113370,0.523232148429654,0.799135092231119,1.13715560721322,2.39851872980513,-0.954876983465518,0.458497575513975,-1.29837073881602,0.861252663411757,-2.83016356484099,-1.23363616590034
ENSMUSE00000113557,-1.28327030090689,-0.335102611385209,2.77691089840697,-1.54838501592179,-0.476819136658429,-0.23039275277583,-0.367136658681211,1.82874320888529,-0.211704421643526,-1.42001420681227
ENSMUSE00000113576,1.32434930144641,0.309202404621773,-0.188804396908546,0.529238616855939,0.112733144141122,1.10077219098318,-1.22474646083754,0.826342499916091,0.907843828731593,-1.00116935037431
ENSMUSE00000113742,-0.62946709374495,1.24260026149752,2.36408623493373,-2.02638810955694,-2.34617190201095,-0.127360833376432,-0.0472947737774414,0.492018879691261,-0.949250886198964,-0.54940103414596
ENSMUSE00000114502,-0.530275083828819,-0.103765785836308,1.83039168980567,-0.0349465824974352,0.0420990570231373,-0.506564027442895,-0.397218842154148,1.40388239181316,-0.453229444308247,-0.420929898540072
ENSMUSE00000114939,-0.297611335787057,1.0210000527958,1.66770457787484,-0.0654047167108859,0.418477694770024,0.272837598667101,1.4057446157557,0.349093189291988,0.186271075693852,0.835295681301542
ENSMUSE00000115069,-0.199973261861962,-0.433267694274097,-2.24872111412096,-0.399754297692786,-0.972433864225986,-1.3040046540531,-2.33798979494256,-2.01542668170882,-0.772652828395162,-1.23395840275142
ENSMUSE00000115463,1.10769757353724,1.32761521499622,0.456052341151604,0.551631256598901,-2.70792353387317,-0.384429039095106,-1.67020493672028,0.236134699692626,-2.15185721693482,-0.178078324087931
ENSMUSE00000115681,0.0186700495218688,-1.87467995262562,1.0206661553595,-0.283801360922662,0.0917181587490761,-0.345400295711399,-1.73057511387633,2.91401615750699,0.394189569193607,-1.36650476864307
ENSMUSE00000116533,0.0818616878137661,0.207384797386103,-1.20963728293321,-1.37003421364765,-2.57819523192205,-0.663621053938285,-0.204983227973398,-1.33516039250554,-1.12629933046064,0.540499513778653
ENSMUSE00000117048,-0.289854001208081,-2.0839006665435,0.573706683779706,-3.42515743088517,-3.18888286034041,-1.21196931911071,-1.63421645351396,2.36775334911513,-0.0535794306633234,-0.712101135611329
ENSMUSE00000117198,-1.19177092982428,0.0828345740918958,2.6589054785659,-1.45217728611494,-0.413027628615968,-2.52935825661225,-1.30430985826236,1.38429997464972,-0.152621272325305,0.0332774685256065
ENSMUSE00000117220,-2.29396795571482,-0.0210600050225614,4.29665411909766,-2.62902073854358,0,1.80036567782103,1.92774518127855,2.0237461684054,1.36335170403149,-2.1665884522573
ENSMUSE00000118134,0.490445290304602,-1.16515252754335,0.758375714454666,0,-1.05581548191683,-0.992045025282384,-0.985305560287439,2.41397353230262,-1.11699995107475,0.497184755299546
ENSMUSE00000119116,-0.348753346758865,0.00572247742703211,0.0946987732650624,-0.0253103606731248,0.278861628630111,0.163986702536918,0.648856331738572,-0.259777050920835,-0.0445813574556289,0.136116282442788
ENSMUSE00000119284,0.133906688635245,0.470592482583178,2.06343627436616,-1.47169968871642,-0.446315271733294,-0.577313333257491,0.116374012548743,1.72675048041822,1.15929110561837,0.827594034441479
ENSMUSE00000119699,-1.05049477499046,-0.727880674501929,1.42138831775736,-1.53798754522253,-1.81138765863451,-1.51734143466442,-1.81414606290133,1.09877421726883,-1.32389488840244,-1.34729940322737
ENSMUSE00000120474,0.430245245734694,-0.413878351341535,1.54644705962509,-0.41016114271002,-0.976658659110308,-0.671469915790885,-0.906148901437669,2.39057065670132,-0.136252270665594,0.19556626008791
ENSMUSE00000121140,-1.36265442830159,1.03994751921516,2.1436977748743,-0.404913115325493,0.444029912935797,1.49101663312214,-0.423707151901203,-0.258904172642455,-0.513711400040304,-3.27737821332494
ENSMUSE00000123264,-1.45262227595774,-0.284605532324882,4.44645981801585,-2.47621585610657,0.123712683766972,-2.86532478330776,-0.767570692277833,3.278443074383,1.1473062639158,0.645131815072191
ENSMUSE00000123469,-2.11370710529899,0.103007567621529,2.17735063650485,-2.82148649463159,-0.790379609589682,-1.90015313347647,-0.719869582929961,-0.0393640364156688,-0.0826002202570859,-0.933423554752486
ENSMUSE00000123611,0.756331782200044,-0.154283959638011,0.0833539879668706,-0.0085522836285777,1.07331623526784,0.0250363577254181,1.55482823953699,0.993969729804926,1.83820030109646,2.28612366401162
ENSMUSE00000124868,-1.24779294893753,-0.903241642410793,2.17609326265272,-2.59079903197352,-1.52425133508779,-0.927486978612329,-0.538968288492843,1.83154195612598,-0.1812452520518,-0.859274258818041
ENSMUSE00000125819,0.313126799250676,0.30448057470064,1.53291179794183,-2.05607989328299,-1.74117193009771,-0.680192748728575,-0.137417408003069,1.54155802249187,0.628034762435958,0.855902139976182
ENSMUSE00000126201,0.919637954955321,-0.165761898501262,0.556344388948642,-0.448210022938094,-0.394968381763555,-0.526928535654623,-0.213256567084477,1.64174424240523,0.97287959612986,1.23330992352547
ENSMUSE00000126496,-0.0445991859115164,0.34572969776714,0.0630670555641343,0.146597866980313,-0.874937943620189,-0.143575723543983,-1.0095409556037,-0.327261828114522,-1.06613499651202,-0.910564417971232
ENSMUSE00000126670,0.235249651109305,0.917458368420327,0.188782355350666,0.14199651182443,-0.982728201411336,-1.72928619099323,-3.18525458010339,-0.493426361960356,-0.889475062126461,-1.22071873800085
ENSMUSE00000126699,-0.909688960832306,1.43752719478413,2.51499085171232,-0.410162095725195,-0.408345619508996,0.00963697448973719,-0.337835698005944,0.167774696095887,-0.907872484616108,-1.25716163332799
ENSMUSE00000127270,-1.17069004183881,0.0260869815639677,1.83596289995522,-1.42578946486768,-0.879856716098008,-0.0588875346417757,0.73359225183022,0.639185876552444,-0.624757293069136,-0.378210255366812
ENSMUSE00000127656,-0.67063206034696,-0.503816941077291,1.46661900111542,-2.27253854967112,-1.04753715699849,-0.326986933850552,-0.378730583698797,1.29980388184575,0.554369332325671,-0.722375710195205
ENSMUSE00000127659,0.313062193828015,-0.379575928641909,-2.14252464388849,-0.772025635732705,-2.0328532027213,-0.168699048695637,-0.304111288020898,-1.44988652141857,-0.947765373160585,0.177649954502754
ENSMUSE00000127956,1.67708055064581,-1.10775035263293,0.278628411420897,-0.941138999423348,-1.32900360546065,-0.471496315344943,-0.773546395567311,3.06345931469964,1.28921594460851,1.37503047042344
ENSMUSE00000128289,-0.829943823333709,0.621821381558503,1.45320165238905,-0.565390116796453,0.160074065590233,-0.321946333800548,-1.56952984999869,0.00143644749684007,-0.104479640947023,-2.07752733953185
ENSMUSE00000128592,-0.764199428608894,-2.31099504831798,-3.29821679540519,-0.410162940885427,-2.50789777994177,0.406914101403032,-0.34963735343632,-1.75142117569611,-2.86193426766524,-1.52075088344825
ENSMUSE00000131999,-0.241167237477744,-1.66119523614558,0.936005525510227,-2.04134562232955,-1.62263683857789,1.53772848990377,-0.239488058981459,2.35603352417806,0.177541546273911,-2.01838378636297
ENSMUSE00000132047,0.0780413491256962,-0.12055146454917,-0.763031951414768,-0.381758870982773,-0.792014961449748,0.0801844540715293,-0.332480539421302,-0.564439137739901,-0.332214741341279,-0.334623644367135
ENSMUSE00000132116,1.45290741975737,-2.24686316628716,-0.71608217659754,1.51340973996721,-0.571694356099238,0,-2.42475360573665,2.98368840944699,-0.632196676309079,-0.981483084867502
ENSMUSE00000132382,-2.74212067089698,-3.17432976138552,2.85174587474298,-1.23416279008095,1.99009179438253,-0.692011984687442,1.09880914433678,3.28395496523152,0.482133913566501,-0.951299541872756
ENSMUSE00000132847,-1.46085815939324,-1.24057599595821,3.42452818812685,0,0.140753738011247,0.971416867934399,0.211262791358187,3.20424602469182,-1.87172738789359,-2.22101223596945
ENSMUSE00000133942,0.300472559935002,-2.91548705311567,-1.05631256199198,-1.90799815465589,-1.91825952212324,-0.952156042048848,-2.80954254284837,2.15964705105868,0.290211192467653,-1.55691394086452
ENSMUSE00000134080,-0.513821166480235,-1.633244997774,1.29630956967502,-2.40997841630004,-0.053044145292061,0.343058754053166,1.5246625894116,2.41573340096879,1.84311310452774,0.667782668878197
ENSMUSE00000134156,0.336362121125223,-0.680854389685514,-0.429874472016336,-0.39272600340021,-0.7017219330683,-0.37129283362375,0.0573164017184788,0.587342038794401,0.0273661914571331,0.764971356467452
ENSMUSE00000135092,-0.111764042094981,-0.110896723889661,-0.571702200432004,0.0165387710962752,-0.203843244383473,-0.178400916251397,-0.458704200437701,-0.572569518637323,-0.332146057574729,-0.392067326281285
ENSMUSE00000136286,-0.496718129931756,0.0381703390014229,2.57794533110421,0.527152863898699,3.53942896636468,0.485873573262598,3.04730382464279,2.04305686217103,2.51555797253422,2.06471212144843
ENSMUSE00000136545,-0.434804040550467,-0.260601684452122,1.85438373831293,-0.177663872235858,-0.186959527961477,-2.75893155474961,-2.63874708543605,1.68018138221459,-0.444099696276086,-0.314619571236899
ENSMUSE00000136709,0.917691811028838,-0.623195298720155,-1.4326550556586,-2.34779426403166,-5.6645611937472,-1.10433678480165,-4.69144141957824,0.108232054090397,-2.3990751186867,-2.66941282374774
ENSMUSE00000136880,0.596734657071098,-0.419113422836384,1.83497545449516,0.474368290932521,1.81584582947979,-1.8006942299464,-0.955072022794971,2.85082353440264,1.93821219561837,1.44235686422253
ENSMUSE00000137347,0.706276534637543,-1.02598664206477,-1.31270651355234,-0.410162825821587,-3.40601017473962,0.925970665462059,-2.41916645390923,0.419556663149967,-2.28957081428049,-2.63886058473375
ENSMUSE00000137351,0.334972563766516,-2.04372009997583,-3.72028416439248,0,-5.2581361551486,0.20290418447743,-1.8251447689857,-1.34159150065013,-5.47479512507844,-1.69307638969661
ENSMUSE00000137925,2.07719768351171,-0.287886241380929,-0.636775799902781,-1.08307437638126,-1.37546488234547,0.126848676393174,-1.62493764099783,1.72830812498986,1.78480717754749,0.325411366120706
ENSMUSE00000138189,0.396678659341338,-0.536189664524396,-1.54116557144062,-0.043434086063054,2.08524413927516,-0.195070555826263,1.61100912100717,-0.608297247574886,2.52535688467955,2.20275833617477
ENSMUSE00000138681,0.453150103023631,1.46270854027473,1.19515390489849,1.8051831644783,0.797322478208497,1.46455641784484,2.989032762164,0.185595467647399,-0.554710583246171,1.97762644734279
ENSMUSE00000139353,0.181535821021795,0.113645779243688,-0.653542707767114,-0.135744928544516,-0.927557269042718,0.430870168809688,-1.27654965915614,-0.585652665989008,-0.610276519476407,-1.52588400694403
ENSMUSE00000139470,0.266870270910958,-0.340701573581587,-3.00938146860945,0.294896140694831,-2.46305280602793,-0.890763037860377,-1.54884984766014,-2.40180962411691,-2.4910786758118,-0.3912165388888
ENSMUSE00000139943,-3.06959683951556,-1.11239725272691,3.19207972557896,-2.24813036238809,1.99009511570012,-0.134159738354208,1.94528594556789,1.23488013879031,1.16862863857266,-0.990151155593454
ENSMUSE00000141513,0.654619349787607,2.09670995622955,1.08589759176027,-0.204652996548376,2.51180379663825,0.797136158920732,2.70926994926844,-0.356193014681677,3.37107614297423,2.56675314013532
ENSMUSE00000142090,-0.0291410256970403,-0.142208114451014,-0.74368533583551,0.0910541360777986,-0.803096471077798,-0.512068738216442,-1.00588505420984,-0.630618247081537,-0.923291632852637,-0.522957341690444
ENSMUSE00000142731,0.731771057047768,-3.21035119582128,-2.0592561771883,-0.312107126990973,-0.203439221291194,0.162403517115349,0.295731161071042,1.88286607568075,0.840438962747546,0.865098701003461
ENSMUSE00000142856,0.431815035882531,-1.57576985664145,0.134335055581326,-0.410161848492292,-2.58598410411864,0,-3.477265499578,2.14191994810531,-1.74400721974382,-3.05508743237634
ENSMUSE00000142959,-1.63960868635678,-1.53420675249038,1.69632890797315,-1.64617905583875,0.520050989898648,-1.66635264817877,-1.33302580709555,1.59092697410675,0.526621359380619,-1.30628184527356
ENSMUSE00000144259,-0.606920591003027,-1.07008588671658,1.60650628128364,-2.11875246474703,-1.44657745377804,1.15048281772298,1.86999501020182,2.0696715769972,0.0652544199659684,0.112591601475813
ENSMUSE00000144582,0.426147004497396,-0.804405030410635,-1.09477503815901,1.4366192403604,-0.99096526354226,0.0871295999996913,0.235142367134399,0.135776996749023,-2.00143749940526,0.574159771632104
ENSMUSE00000145409,0.0803930741451686,0.387176838816329,-0.839137883103027,0.241806663467896,-1.47667887970629,0.266057400101154,-1.25858467716513,-1.14592164777419,-1.63809246902902,-1.44424900312111
ENSMUSE00000146071,-0.870794095494028,0.0491628681475066,1.93734443808356,-1.79186715451427,-0.747185441618905,-0.179839452467889,-0.189339861434224,1.01738747444203,0.173887617401334,-0.880294504460363
ENSMUSE00000146604,-0.152835291002837,0.129678104646496,-2.30828435340041,0.0381598933943678,-3.0132170713008,-0.547811111633554,-3.3247989859417,-2.59079774904974,-3.204212255698,-2.92982316531098
ENSMUSE00000146649,0.227816738227655,0.0769065028066839,2.98374270147603,0.429685278872336,2.79667473433545,0.810890126850285,1.54516016170966,3.134652936897,2.59480619369076,0.962086773087027
ENSMUSE00000147002,-0.466017677204524,-0.0163667087764606,2.05953725815135,-2.06007630619304,0.487093591011139,-0.63979795910675,1.8344878965555,1.60988628972328,2.08115221999966,2.00826817845772
ENSMUSE00000147348,-0.527138921938635,-1.42660225444952,-1.98168439137879,-0.361555936688925,-2.78299812773416,0.123124353937341,1.3678188781097,-1.0822210588679,-2.94858111298387,0.717555602233723
ENSMUSE00000147428,-0.1794645338419,-0.733749119320166,-3.54704699244483,-0.243824905003318,-2.75672805167743,0,-4.60980548178619,-2.99276240696657,-2.69236768051601,-4.79890700906448
ENSMUSE00000148199,-0.579408812664163,-0.650417818129581,2.23879174104352,-1.65718017744707,-0.292395576344492,-0.537342400438871,0.0485628844170708,2.30980074650894,0.78537578843842,0.00649647219177933
ENSMUSE00000148587,-0.721658104304377,-0.0797146639643013,0.113475066966156,-0.754897062152543,-2.03559584882878,0.798738456620963,-1.23162333280925,-0.528468373373919,-2.00235689098061,-2.75201989373459
ENSMUSE00000149766,-0.517534697939986,-0.665236697083408,1.88674866305988,-1.70588263173129,-1.2362627364463,-1.83655550301156,-1.45950621088046,2.0344506622033,-0.0479148026549973,-0.140485405808887
ENSMUSE00000150015,-3.35167407655579,-1.22707744061582,1.14968811502529,2.43410131889735,2.96045487896048,-1.17698007604066,2.09117605710462,-0.974908520914683,-2.82532051649266,-0.0835179434105216
ENSMUSE00000150064,0.648397463496513,-3.75336786799956,-5.55723143077982,1.26758317296226,-0.488101928059566,-0.744826703990266,-1.06396245250532,-1.15546609928374,-1.10728763752531,0.329261714981454
ENSMUSE00000150396,-0.64768814324904,-1.83648583150084,-0.582287969784278,4.27054831968304,2.25024241932303,-0.0491942330581629,-0.508915630789857,0.606509718467518,-2.66799404360905,-1.10740954098073
ENSMUSE00000150541,0.66461612643877,-1.3259817477609,1.18260444218854,-1.32838500995663,0.669011238342182,-0.00195498127047352,1.44740996988125,3.17320231638821,2.66201237473758,2.1139810775905
ENSMUSE00000150567,1.39358421666657,0.0416076338590647,0.333884203970826,-0.478091974823814,-0.294223556958695,0.981126376894397,-0.53181338699584,1.68586078677834,1.57745263453169,-0.119355547223662
ENSMUSE00000151494,-0.915545935046998,0.0881000726077503,4.99332677965631,1.15800986987706,3.26792544570715,-0.538660973469075,1.04303766196187,3.98968077200156,1.19436964078309,0.666152700383946
ENSMUSE00000151587,-0.336889934730297,-0.37944806456188,1.61053369235154,-1.41961231643236,-1.63810828727597,-1.18878443544174,-1.59461914029284,1.65309182218312,-0.555385905573901,-0.742724639581395
ENSMUSE00000153160,-0.582781893917334,-0.262898876684518,2.10869962216452,-1.21932003584495,-0.386177940488073,0.250711074995309,0.47344255748905,1.7888166049317,0.250360201439543,-0.360050411423593
ENSMUSE00000153420,-0.0282063811448155,-0.251298788485317,0.389084738440646,-0.624888893440864,-0.711762707212681,1.45124886793295,1.00692408150405,0.612177145781148,-0.115080194916633,-0.472531167573715
ENSMUSE00000153980,-0.0291054844044658,-0.227330125628745,-1.12359124139833,-0.101469535949182,-1.95687290685006,1.21045345431968,-1.16952605549084,-0.925366600174051,-1.88450885530535,-2.40908499421499
ENSMUSE00000154319,-0.427882489355855,-0.27325282762381,1.49963648087414,-1.63812313001878,-1.60852424921328,-0.745798838451442,-0.211205070302793,1.34500681914209,-0.398283608550349,0.106711278792794
ENSMUSE00000154469,-0.357526970386264,0.778609327013613,2.39071636439535,-0.43888919040725,1.56094817861915,0.806627457177173,0.621073734744883,1.25458006699547,1.64231039864013,-0.543080692818554
ENSMUSE00000154608,0.336844100202596,-0.196934400895914,-1.74075672863727,1.03863677881899,-2.64409676037778,1.35504099008889,-2.17275616017587,-1.20697822753876,-3.34588943899418,-3.19095305006216
ENSMUSE00000155740,-0.221033057904001,-1.31404496562948,-0.577827370669651,0.313434464237515,-0.81513745978479,1.30356629024697,-0.230762590332523,0.515184537055827,-1.34960498192631,-1.75536193848349
ENSMUSE00000156801,-1.24749408717067,0.329852734841434,2.5866022888847,-2.12748947453785,-0.730774838820052,0.0612855121792612,0.804247502629937,1.00925546687259,0.149220548547125,-0.504532096719997
ENSMUSE00000158330,0.495172436127903,-0.673193500477806,0.340255748132224,-0.0377642586114927,-0.828254979037601,-0.390375022012233,-1.19554844207846,1.50862168473793,-0.295318284298206,-0.310000983938328
ENSMUSE00000158397,0.320764325517083,0.20914372966429,-1.04470380140698,-0.846575826493314,-3.0177383375756,-0.749457499292164,-1.76474949030055,-0.933083205554187,-1.85039818556521,-0.694527665491307
ENSMUSE00000158991,-0.00240140218956972,-0.595012523902275,0.253765798832227,0.0863694238049584,0.422968227539939,-1.23843699923813,-0.968660529714382,0.846376920544931,0.334197401545411,0.267375067334175
ENSMUSE00000159894,-0.679997979647082,0.502353185517419,1.48058445003391,0.351841893199309,1.71538254933147,-0.187760999237807,1.56575034915719,0.298233284869413,0.68354267648508,1.07351336874791
ENSMUSE00000160500,3.20935638190815,-0.518415672284004,-1.24274316968655,-1.78649336192134,-2.24675229199057,-1.21915418202735,-3.13803612622225,2.4850288845056,2.74909745183893,1.29047443771325
ENSMUSE00000160648,-2.95701137350159,-1.57059290510974,3.64513076370646,-0.57460888613078,2.83823189208714,0.0096369976128406,1.09881089645658,2.2587122953146,0.455829404716325,-1.86783747465785
ENSMUSE00000160653,-3.28435391375015,-1.57023373362958,1.97605729860431,-2.32903328171878,0.118086119940053,0.00963699635227657,0.188596201402636,0.261937118483733,-0.83723451209132,-3.1053947086998
ENSMUSE00000161254,-0.682032114762892,0.237334022118585,2.53147434138784,0.782716263819616,0.786937004637598,2.34941851513839,2.51989693844384,1.61210820450636,-0.677811373944911,-0.511553691457446
ENSMUSE00000161300,-1.67704040582695,-1.43353897357622,2.13121809886173,-1.31322825181588,0.0209259416267118,-1.53528630273614,-0.0819058413079765,1.88771666661101,-0.342886212384352,-0.223659944398784
ENSMUSE00000161565,-0.764864294131003,-0.690300584783289,1.79125802215205,-0.0593654477159429,-0.371673952730708,-1.13022228047473,-0.923420133237154,1.71669431280434,-1.07717279914577,-0.558062146893422
ENSMUSE00000161573,-1.0187246672334,-3.31821192718125,0,0,0,0.3010996380545,2.58769289600756,2.53746733024742,-0.54205785223441,1.26786859071966
ENSMUSE00000161652,0.725559761243975,-0.737342610414815,-0.287721599675737,1.40579202013711,-1.00541630321829,0.955563323234086,-1.80493511055752,1.17518077198305,-1.68564856211143,-2.03493867254763
ENSMUSE00000161870,-0.290424835219702,0.120155458797351,0.0506964174500052,-0.0927635139640454,-1.57507522865424,0.554354975718957,-0.735416644521811,-0.359883876567048,-1.77273654990989,-1.58019645546047
ENSMUSE00000162147,1.75583737798299,-1.97761019171188,1.50368864117168,-0.410162091188386,-0.81413173285451,0.236681111705308,0.177026570976636,5.23713621086655,1.35186773631686,1.69618283725431
ENSMUSE00000162942,0.58319664634774,0.203962489451865,-2.10798020242283,0.200827295878904,-0.0575059217000124,-0.384077394170293,-0.254072103928605,-1.72874604552696,0.324863428768824,0.713201936589428
ENSMUSE00000163891,-1.00281364477147,-0.976417728951017,1.79722582962848,-1.0793864503917,-1.07026614972801,-0.795156328401945,-1.18317410459573,1.77082991380803,-0.99369334410778,-1.39083142096525
ENSMUSE00000164339,-1.05808837871322,0.398355207522139,2.01772810739355,1.5134245903225,-0.339330191620523,-0.372064436685805,-0.391071644617709,0.561284521158193,-2.91084316065625,-1.07709558664513
ENSMUSE00000165573,-0.663750534522494,-2.57686598720664,0.14405455382155,-2.20398311771445,-1.29002496490498,-0.952155204218407,-2.18130720136365,2.0571700065057,0.250207618286978,-1.89290253166773
ENSMUSE00000165857,-2.2290698953346,-0.639748023613635,2.71980497162402,1.02285831449147,2.64370453477899,-0.451230045418556,0.182940214509614,1.13048309990306,-0.608223675047068,-1.59489963540643
ENSMUSE00000166431,-1.13297786717998,0.0938894770410987,1.86262347623838,-2.14172207939837,-1.88567837879799,-1.657470965626,-1.86236999970341,0.635756132017301,-0.8769341665796,-1.3378769012574
ENSMUSE00000166543,-0.727799178993251,-0.509882014525721,1.43273051358985,2.43113537614755,-0.418775982382956,0.803463492926504,0.246986983991928,1.21481334912232,-3.57771053752376,-1.28427568792783
ENSMUSE00000167122,-0.868568660505666,-2.18344517698668,-1.68958473509655,-1.60600356595981,-2.85209679107437,-0.489871752150067,-2.29365173351615,-0.374708218615535,-2.11466188562023,-2.67234864187175
