name,WT-0h_vs_KO-0h,WT-6h_vs_KO-6h,WT-6h_vs_WT-0h,WT-24h_vs_KO-24h,WT-24h_vs_WT-0h,WT-48h_vs_KO-48h,WT-48h_vs_WT-0h,KO-6h_vs_KO-0h,KO-24h_vs_KO-0h,KO-48h_vs_KO-0h
ENSMUSE00000126201,0.252743517460451,0.844073587263193,0.45445372592553,0.597533015644903,0.636213916598207,0.488042202972263,0.781103085705361,0.0670449996572202,0.234614834079322,0.121703182973497
ENSMUSE00000126496,0.932672933534418,0.574222212728932,0.905107178513089,0.801268689568783,0.119087039975421,0.795683965234557,0.0627897214088121,0.594265087500172,0.0526810619896521,0.0918415965625526
ENSMUSE00000126670,0.827800723069412,0.485287964427901,0.860009076647379,0.912231288624983,0.415131043607214,0.251297405354075,0.02683331052046,0.70934010619192,0.448104612936007,0.297317461839851
ENSMUSE00000126699,0.765045668265474,0.660451651546025,0.395166564871211,0.897126321448509,0.896435735972979,0.997576196427071,0.914242170522883,0.960061143976815,0.768184663086089,0.683163094187546
ENSMUSE00000127270,0.60312757990184,0.991306143931527,0.407918224369674,0.559551939589822,0.718790279297056,0.978845229718545,0.748841095891478,0.792094196210591,0.781424110991231,0.862262167594852
ENSMUSE00000127656,0.61601947730005,0.729535554376858,0.268540201577484,0.122383095266609,0.482159602711418,0.812038591687678,0.782355835967171,0.375882118899824,0.673474365788239,0.59023077401028
ENSMUSE00000127659,0.527512928606161,0.576812091008426,9.24951872440333e-05,0.208494024840988,0.000532595552745059,0.73469460946894,0.539408747441719,0.0231867675741174,0.0721872874431126,0.721175196331176
ENSMUSE00000127956,0.44095610103762,0.612569261896038,0.888284241948293,0.680972262014591,0.550187924057774,0.8219645017277,0.708226280932247,0.194977338537661,0.565363951367564,0.532587376621445
ENSMUSE00000128289,0.375304956926061,0.550788508312135,0.114531175514895,0.580194399300316,0.877294150744062,0.796678590068682,0.170137995222957,0.998914501530241,0.909582967938542,0.0505125033767248
ENSMUSE00000128592,0.6921404797341,0.367590153805475,0.136314930952018,0.866385156909231,0.257338640243075,0.84326992911167,0.860736104792525,0.451106890894464,0.189863620898807,0.44640354976673
ENSMUSE00000131999,0.879732836002226,0.318871496566916,0.549839915379521,0.284878309714357,0.3952970443586,0.404672339227196,0.883206500070115,0.164159578473869,0.911304665784699,0.265670012939829
ENSMUSE00000132047,0.81750635077505,0.774837292305117,0.0295404264011647,0.317178165311132,0.0328734004969752,0.81756590297835,0.330432725948478,0.169806545477381,0.342027573472476,0.331025990588132
ENSMUSE00000132116,0.771366424212648,0.684857370669718,0.885762257886328,0.765533980325391,0.909082882200717,1,0.628142963105512,0.590873287422583,0.900736318357894,0.846454003147768
ENSMUSE00000132382,0.322532172889661,0.259494626618384,0.303909173767446,0.655153275875311,0.493695861174524,0.808696938148898,0.70549896231459,0.243076146279365,0.854006765064784,0.726540089118772
ENSMUSE00000132847,0.802256070283999,0.845257311043663,0.553751185209313,1,0.980910145913321,0.868994714824141,0.971350716011733,0.616716008025474,0.748619715830612,0.703751502183012
ENSMUSE00000133942,0.902586630548521,0.291651147037335,0.678831273298657,0.468538118163799,0.46054513026876,0.730188357926575,0.279775499146569,0.419695189223132,0.907202807307626,0.553149496774348
ENSMUSE00000134080,0.867594775582237,0.613448219208689,0.668621836503425,0.420036784267817,0.986403411346922,0.906968100093161,0.611005400318085,0.46188361769768,0.533065344919507,0.825101021252989
ENSMUSE00000134156,0.182530504481385,0.0174802927708584,0.0895718552296878,0.133842105026147,0.00685851160334474,0.137743618448936,0.81943548448169,0.0398170017562328,0.914478231197945,0.00234401719388781
ENSMUSE00000135092,0.777944164316362,0.825334248955031,0.16896022743901,0.970267522131356,0.635429974764532,0.668633244011817,0.262505114675045,0.239391632215792,0.419255186430226,0.331803196353806
ENSMUSE00000136286,0.341784327075629,0.934727762395683,6.11645382353659e-08,0.182414671812851,8.06307498066634e-14,0.215668177361415,9.02589522780002e-11,6.91554802817395e-05,2.71295911046409e-08,5.39563060808536e-06
ENSMUSE00000136545,0.78357362061684,0.875831336389967,0.228548658620413,0.918779637420827,0.91309581307967,0.149091957112615,0.168086729794286,0.325131730601147,0.783272342360771,0.842211595484847
ENSMUSE00000136709,0.367845962068144,0.607116663799143,0.168217186783095,0.161779545359825,0.000220093827507866,0.47905579198965,0.00089839640123852,0.927793979892507,0.0504304588690588,0.0280347639024123
ENSMUSE00000136880,0.603090149983414,0.701266264083654,0.0756227849786774,0.638678995319975,0.0854206077714552,0.119371889250937,0.422496702128851,0.0176750412236406,0.0797010346711929,0.194523442623897
ENSMUSE00000137347,0.731299982767537,0.671381543519417,0.533169224692414,0.87222649720334,0.139217159487037,0.708733821877584,0.276694943624016,0.859786800637808,0.325765516503502,0.257385091495853
ENSMUSE00000137351,0.73399251489356,0.170891513364806,0.00377479929689053,1,0.000514854108731286,0.856516477678868,0.0809252755933814,0.28111492412371,0.000312779241612197,0.112403648564677
ENSMUSE00000137925,0.0599960852088681,0.804966324896109,0.515042240583802,0.354792591374755,0.228269865947989,0.913881477432194,0.123405522013513,0.17479858946655,0.115573047397507,0.789311622414318
ENSMUSE00000138189,0.750944443255407,0.76208371490121,0.29429254257417,0.966503446864342,0.0655054814644861,0.8477450079419,0.148775903593268,0.70265709879766,0.0297391968303707,0.0579224573132043
ENSMUSE00000138681,0.249769445364565,0.00120028368818977,0.00132038459629733,2.09730105803106e-05,0.0393755190153784,2.42710522685657e-05,1.8226028098385e-16,0.69265852216329,0.197528722346842,1.79833294390385e-07
ENSMUSE00000139353,0.464488578163125,0.713305900646793,0.0103115550759944,0.636178041727103,0.000724217948748808,0.132557946104076,1.17741134755779e-06,0.0539632156064575,0.0198379501161872,2.33729370999755e-08
ENSMUSE00000139470,0.701324143688499,0.715999369574733,7.46682018926506e-05,0.72271465824324,0.00142244931976386,0.213822106444852,0.029391349480264,0.00667315010932242,0.00105828753994193,0.577016299132386
ENSMUSE00000139943,0.134904468464352,0.577880072717485,0.120262253609741,0.261613060574275,0.378958421611165,0.948887785246514,0.374900279246453,0.536453485723125,0.507526254706134,0.611006053535065
ENSMUSE00000141513,0.770660935413875,0.39455491530335,0.602454734968833,0.910688380037598,0.215711143064443,0.656224586955479,0.170130552522395,0.891044307963147,0.102209944972206,0.218400205952707
ENSMUSE00000142090,0.956591448540365,0.825281394494381,0.174757877651425,0.876936722982048,0.157761311025732,0.358300865347775,0.0678020807072955,0.319493204380576,0.0968116861567124,0.334816536780048
ENSMUSE00000142731,0.51514798120674,0.0229185907722346,0.118083418665832,0.791167654998081,0.861040067165315,0.878260357067913,0.78077514019,0.126677296006262,0.461530864401941,0.440737316228479
ENSMUSE00000142856,0.887316677710986,0.638935684346802,0.964613590042986,0.902755394019186,0.418496620998088,1,0.27665160463653,0.525786458290981,0.587551900904464,0.342044374411332
ENSMUSE00000142959,0.490917232119362,0.532004760370909,0.477072779826743,0.496321439913818,0.83928586799655,0.514086599171552,0.603170151901525,0.516025625635496,0.812806816495798,0.581351878962721
ENSMUSE00000144259,0.737048931614784,0.550870408276459,0.357856059129329,0.293927124890815,0.478867607567244,0.488145082134942,0.279547603193589,0.263997617206247,0.9707613034324,0.948433453247728
ENSMUSE00000144582,0.764949483615704,0.653224989762999,0.471203574240298,0.462365412847167,0.546750970409493,0.949442569268781,0.864518585899928,0.936759386925381,0.259326608314919,0.686266598550667
ENSMUSE00000145409,0.854893188176645,0.462615593241578,0.0598091845631292,0.62031378214822,0.00158211871244009,0.564674726310692,0.00504820481860607,0.0280962425294307,0.000386194796123459,0.00143095340745071
ENSMUSE00000146071,0.634724020849813,0.979602220117309,0.27881762150811,0.382421252230997,0.721982154246592,0.926257791317573,0.921931850454094,0.604420712110372,0.92205608877096,0.633190372104503
ENSMUSE00000146604,0.831586364560923,0.90350168496775,0.00467897560346866,0.97340721578788,0.00246776285426054,0.587666457445061,0.000249900386645922,0.00937694865726687,0.000458067378971751,0.000521169238770579
ENSMUSE00000146649,0.682590822517112,0.89015245164823,1.09945645252348e-08,0.391119984518479,1.09718533876562e-07,0.116846950481443,0.00351307508683466,1.06625837714949e-07,1.12109508887977e-06,0.0777638676033318
ENSMUSE00000147002,0.579371465702874,0.983378685240078,0.00805689779032688,0.013310496977173,0.597624480845008,0.335655825295648,0.0187316053628538,0.0577639436978028,0.00492582062205713,0.00625194709580073
ENSMUSE00000147348,0.375576688737858,0.073489466255432,0.0038489073166326,0.708856246332271,0.00129375090456058,0.829367539112766,0.0196913534669205,0.133103875318347,6.32730379521231e-05,0.21598210207051
ENSMUSE00000147428,0.925119761498414,0.782334592653665,0.108954767404622,0.919702612587629,0.212850998712901,1,0.0372358237735011,0.214092691541887,0.209327841927087,0.0298462544696081
ENSMUSE00000148199,0.700523938507837,0.663196117575102,0.120537306067028,0.320884466873477,0.865569590599375,0.722433273044756,0.975024698263825,0.137636290213836,0.585455275896578,0.996466339754479
ENSMUSE00000148587,0.41415845646233,0.938751697794318,0.89960799031789,0.52557651753859,0.070546047570524,0.449972349563345,0.194832293419934,0.605729385001526,0.0376778720092495,0.00583130343821357
ENSMUSE00000149766,0.706929443664405,0.659358744731314,0.167220134120553,0.244891057740703,0.399839417835696,0.197085048117389,0.306969831176758,0.180355493503566,0.972201023318033,0.918410808510876
ENSMUSE00000150015,0.0911382814143046,0.586519812556053,0.598564845564128,0.242917427209221,0.150860956069151,0.509469153245586,0.309797620821087,0.63656657960939,0.159504230186238,0.96074933445874
ENSMUSE00000150064,0.486409217105627,0.0251211175210767,0.000145179208314117,0.245945919230251,0.615915687921884,0.44011232285897,0.264339052932776,0.351334291669106,0.294272720489486,0.727083105410085
ENSMUSE00000150396,0.748610401488961,0.438168018651106,0.789184069265637,0.046510221204095,0.255010024669447,0.982371304710995,0.813766422948502,0.785213927745589,0.222268874601921,0.596465281707743
ENSMUSE00000150541,0.684110470005336,0.36772874405659,0.412558125092705,0.362956658086157,0.670262408183544,0.998808234466117,0.308648883395214,0.0557943653389124,0.0812823995062617,0.168811902494191
ENSMUSE00000150567,0.120443274702506,0.965236366075817,0.686642053751919,0.592130057856853,0.739827508527547,0.289988894622699,0.532620446683064,0.0969654495682986,0.0808881709529475,0.901956675090245
ENSMUSE00000151494,0.168576018012587,0.848440754331823,1.21667926313949e-17,0.0209340746822217,9.41837009381719e-08,0.342506504758229,0.114706879183891,1.05850610889922e-12,0.034413621116349,0.244037947123639
ENSMUSE00000151587,0.762341348857777,0.759342338683737,0.147138551561724,0.217995329128269,0.1539396657772,0.293809754552076,0.158118119261854,0.182982429992839,0.61922454545347,0.505968089311263
ENSMUSE00000153160,0.581844086215307,0.815807273371636,0.0421291007874488,0.280941576215249,0.735334614945651,0.812399353853104,0.65546178866935,0.11906278649635,0.810800457897222,0.732538409100699
ENSMUSE00000153420,0.978385214599462,0.830278135365703,0.7060943214404,0.601123975496066,0.543600331248067,0.161773653862116,0.318302515282621,0.604091177772893,0.914143652024136,0.658313984973762
ENSMUSE00000153980,0.975553037760065,0.851325744756019,0.262809301950708,0.936957678212149,0.0948619017966291,0.29131829797762,0.241927226213597,0.428569238144873,0.0821591609503613,0.0291129557263766
ENSMUSE00000154319,0.691426646397015,0.809766573843394,0.152290492774465,0.261298865907169,0.263721651268574,0.495036626254394,0.849617871128687,0.247571076535143,0.718111185234731,0.919540530149968
ENSMUSE00000154469,0.58111516425824,0.235622453467366,8.3929947139148e-05,0.45966976067014,0.0144895601642691,0.217526458325616,0.331816483085047,0.070563070222222,0.00653056893737749,0.411980472051778
ENSMUSE00000154608,0.563664353658337,0.802938432371407,0.00598617676924496,0.298576190099666,0.00069133983958912,0.103202028173682,0.000855006642648935,0.107392272497746,9.14144938261515e-05,4.22092225394889e-05
ENSMUSE00000155740,0.907169106843213,0.55081131279262,0.768683850461242,0.889237855588599,0.698675839497965,0.53201361250148,0.904582278383074,0.809861650908035,0.511393338225168,0.393848475370881
ENSMUSE00000156801,0.249068343198237,0.775359433436167,0.0153266373628351,0.0799602591632329,0.556305970498558,0.95430138032547,0.461518380169687,0.388423500502167,0.887115890014346,0.63388045801957
ENSMUSE00000158330,0.566459235238547,0.47028033206662,0.68390835800488,0.970334777507423,0.387595874868071,0.680769129437675,0.188973289693218,0.115151291544153,0.74990388736762,0.731799221707486
ENSMUSE00000158397,0.511258737773031,0.732531013733997,0.0375318485005108,0.228383781804198,4.0257484165005e-06,0.159024291734652,0.000657225085145111,0.12025419374777,0.00078928835892092,0.167599320938167
ENSMUSE00000158991,0.997751844634164,0.532209742556268,0.76478331848869,0.921569854288696,0.62852438181862,0.168234462080869,0.284366997460005,0.376108387401045,0.696001507194798,0.75192991981014
ENSMUSE00000159894,0.416182776510599,0.577005620425003,0.0675094499474037,0.651778791561979,0.0390100370248075,0.795498420809239,0.0513924102669369,0.747024657254002,0.384043349226162,0.158074650085938
ENSMUSE00000160500,0.133995807810837,0.821921429811389,0.523951681433527,0.414696568378543,0.296153735391111,0.594488954160765,0.144522428316732,0.313902857189646,0.207601985582491,0.571698999910371
ENSMUSE00000160648,0.158801825849474,0.420501469709326,0.0766428117202225,0.775607031857829,0.202240025522402,0.996648981211356,0.632029816975565,0.256737731873961,0.807861263083247,0.373419853213977
ENSMUSE00000160653,0.111898429331837,0.46322868004663,0.359495744309391,0.280435134781729,0.959583597958916,0.996729252793744,0.93549347393666,0.898299050776442,0.654253374493938,0.137191217855892
ENSMUSE00000161254,0.460765522190049,0.800018341134419,0.0042813440380344,0.429976880865729,0.414573298833311,0.00762607370752806,0.00440068289924353,0.0976853452354843,0.476949302885507,0.57842229297421
ENSMUSE00000161300,0.193724294955286,0.266686165423352,0.096150653382389,0.36449445808386,0.988907558419077,0.244411157775724,0.953365572144757,0.146483552261547,0.779268006199275,0.852303346872075
ENSMUSE00000161565,0.575161602439932,0.627438869883631,0.180138710986229,0.970387404253265,0.809583676875027,0.447600259749042,0.536905670343573,0.236087781876053,0.450813814104792,0.680858440521829
ENSMUSE00000161573,0.807239324662125,0.46719076819608,1,1,1,0.940479103274111,0.527521638521807,0.577887673657586,0.896704701744523,0.757899935286933
ENSMUSE00000161652,0.647947584544996,0.678663826937345,0.853834348113862,0.494802178642279,0.569764894161932,0.640006266273937,0.302402736990714,0.514704785923752,0.376713342162969,0.285909101242477
ENSMUSE00000161870,0.721370041757981,0.900392929677523,0.950855354151941,0.928618812009167,0.101977674231164,0.534052993861454,0.383176358905336,0.705692953561367,0.0485662370374762,0.0674591699814442
ENSMUSE00000162147,0.573038637151594,0.529813912061792,0.611553023987615,0.897238574714671,0.793852801122366,0.938618042729916,0.953823518853323,0.111802092057348,0.670340081958216,0.588065165523755
ENSMUSE00000162942,0.25548461131393,0.734316711616284,4.88430200116204e-05,0.696430249377348,0.910867922876557,0.453313701786386,0.619914627938152,0.00370299469791999,0.52730169089527,0.164258582554785
ENSMUSE00000163891,0.42768923608719,0.473731244329062,0.152059073612066,0.454573744238238,0.454116443499008,0.561802412617855,0.381973072991268,0.196715766994012,0.437468933128021,0.278257524577598
ENSMUSE00000164339,0.619001086966398,0.860840012930004,0.33372472173464,0.540988228733227,0.885174870423433,0.871357080806903,0.864058978418148,0.807984843547827,0.198963922322174,0.6151120542483
ENSMUSE00000165573,0.813724090665826,0.402329671247424,0.959958119848843,0.451308989774784,0.663643309486074,0.755912918705473,0.462123665855787,0.49693551255672,0.928143441548375,0.516626469615752
ENSMUSE00000165857,0.172297480756921,0.673167923918957,0.09241877201299,0.498146505440923,0.11235843863081,0.802670024129855,0.921877784806767,0.461361748205331,0.680007725393793,0.308031694156121
ENSMUSE00000166431,0.540697873507771,0.963097691293522,0.31144371054872,0.324048574615305,0.383818792404962,0.428707064018918,0.370755127491365,0.755314679645235,0.637232522633675,0.47369404843357
ENSMUSE00000166543,0.658313009328799,0.770787448411529,0.376801409434738,0.250673383056315,0.822513936086765,0.644156036719466,0.882859480202755,0.493212578331079,0.0629626156138689,0.452648648212096
ENSMUSE00000167122,0.583304508347479,0.253995203037612,0.323870231693139,0.428315934211014,0.144234779528603,0.793573946856571,0.195360892524595,0.835038327541004,0.206563706329711,0.114953707829657
ENSMUSE00000169090,0.92143578145634,0.431033671961298,0.109866650267509,0.279829309216566,0.568960849730208,0.624822991054807,0.573708430565393,0.0355363096187948,0.617987857988949,0.345294843237919
ENSMUSE00000170274,0.550553805317865,0.840643555889983,0.182149535398906,0.784258657673595,0.492264555440828,0.761657816377109,0.00749450567753484,0.400973165301174,0.698612949259348,0.0753223963400731
ENSMUSE00000170674,0.263157550039101,0.576380645009781,0.225714125398891,0.828199450270813,0.489191151836359,0.950053502142432,0.565836965663709,0.515280151290418,0.540546700636478,0.0964279173431718
ENSMUSE00000171683,0.728207955031524,0.938694899617503,0.0108236965736748,0.142857251018105,0.158515824585438,0.8053037005092,0.000639557471343851,0.069561534255302,0.00947299634942604,0.0047457791213125
ENSMUSE00000171749,0.936383981362797,0.782043366879666,0.455332623184204,0.181729538893378,0.0620752178881298,0.742979852881589,0.68553612478133,0.392015639697836,0.660836910270381,0.996569601867553
ENSMUSE00000172317,0.726917307341115,0.671227534439252,0.370918639617508,0.867127288199943,0.796328906974305,0.867849696595078,0.928309962600984,0.362484302903037,0.674811560582555,0.672696289222483
