#Position (bp)	insert size
3406923.0	242.08165450121655
1.0220768E7	255.03853119784083
1.7034613E7	239.0565141527724
2.3848458E7	246.72425042721764
3.0662303E7	239.12301156905278
3.7476148E7	238.88106129917657
4.4289993E7	241.93732381959126
5.1103838E7	243.622905954553
5.7917683E7	247.50469604706367
6.4731528E7	253.4231901593063
7.1545373E7	238.43350125944585
7.8359218E7	271.40866844815224
8.5173063E7	252.16761295206635
9.1986908E7	251.06203730068336
9.8800753E7	251.3315086232268
1.05614598E8	244.7351630725361
1.12428443E8	262.02645785133774
1.19242288E8	259.56189959067746
1.26056133E8	272.0096632689822
1.300790245E8	253.53305785123968
1.33485947E8	256.9777754343413
1.39683823E8	248.19347617524784
1.46497668E8	241.64456677836284
1.53311513E8	246.56921531701192
1.60125358E8	251.10449394294648
1.66939203E8	243.09046684304857
1.73753048E8	240.7138253591729
1.80566893E8	258.2654129455252
1.87380738E8	246.8078763414394
1.94194583E8	247.03566671994034
2.01008428E8	279.2429053535818
2.07822273E8	253.17873335772168
2.14636118E8	250.45172359391023
2.21449963E8	236.52419878032958
2.28263808E8	258.07542409500843
2.35077653E8	255.2332431664998
2.41891498E8	235.1056677601676
2.48705343E8	262.3832325783865
2.52444901E8	248.34927536231885
2.558518235E8	245.78965987277684
2.62333033E8	243.1633115705477
2.69146878E8	249.46565035652816
2.75960723E8	251.5498900219956
2.82774568E8	241.4465577450736
2.89588413E8	252.29608807683297
2.96402258E8	234.43268386870284
3.03216103E8	252.97894558111895
3.10029948E8	247.83095559682593
3.16843793E8	261.52396878483836
3.23657638E8	247.3216564573762
3.30471483E8	239.0554048122581
3.37285328E8	245.2901515486237
3.44099173E8	240.3037607085814
3.50913018E8	245.07432054232228
3.57726863E8	249.2775024527685
3.64540708E8	259.20997423629
3.704270945E8	249.40622754491017
3.73834017E8	0.0
3.78168398E8	301.57289990344384
3.84982243E8	261.6245716107436
3.91796088E8	234.89396124221855
3.98609933E8	241.5731090138148
4.05423778E8	242.6393312345264
4.12237623E8	238.71464402164176
4.19051468E8	236.3706795584241
4.25865313E8	255.12447611064542
4.32679158E8	250.89542093966134
4.39493003E8	245.4086355356847
4.46306848E8	259.11054271770445
4.53120693E8	235.2547082717873
4.59934538E8	242.6848900223143
4.66748383E8	243.12935379523057
4.73562228E8	250.13085824062904
4.80376073E8	240.2122549604358
4.87189918E8	242.5229869172655
4.91962519E8	269.3737769080235
4.953694415E8	257.4724637681159
5.00817608E8	252.08787346221442
5.07631453E8	254.40878994338354
5.14445298E8	266.2960415547197
5.21259143E8	254.1260836841078
5.28072988E8	246.70547204498757
5.34886833E8	249.52279807419995
5.41700678E8	253.59504426579832
5.48514523E8	264.57126653337434
5.55328368E8	240.16412264401382
5.62142213E8	246.08680339109836
5.68956058E8	240.41209281570727
5.75769903E8	242.7766081871345
5.82583748E8	236.23320097739767
5.89397593E8	262.3960840301856
5.96211438E8	260.5423898740523
6.03025283E8	277.1771177117712
6.09839128E8	249.49063032367974
6.15738246E8	240.78301050765918
6.191451685E8	0.0
6.23466818E8	258.6341919401745
6.30280663E8	249.13472924187727
6.37094508E8	269.9967213114754
6.43908353E8	243.3747080413747
6.50722198E8	251.32304425934998
6.57536043E8	255.77696947373266
6.64349888E8	247.4038095238095
6.71163733E8	237.49450140565568
6.77977578E8	243.09240519700012
6.84791423E8	238.9484837976342
6.91605268E8	262.63300631131665
6.98419113E8	260.65493324085315
7.05232958E8	260.26497270845095
7.12046803E8	243.26883018193197
7.18860648E8	263.8501978170846
7.222708485E8	0.0
7.25677771E8	251.58270693217284
7.32488338E8	252.91641249690875
7.39302183E8	257.031975236053
7.46116028E8	261.47598392840837
7.52929873E8	247.07101503602814
7.59743718E8	240.563538710985
7.66557563E8	237.184423828125
7.73371408E8	240.98304786485218
7.80185253E8	239.92701118806607
7.86999098E8	242.02181473284855
7.93812943E8	250.6324599708879
8.00626788E8	233.99347550881294
8.07440633E8	254.86177474402731
8.14254478E8	249.7528316743726
8.190716475E8	250.20656574546734
8.2247857E8	259.46545036632665
8.27882168E8	251.69111664099222
8.34696013E8	254.49842334251386
8.41509858E8	253.18786486384693
8.48323703E8	255.5865905128911
8.55137548E8	274.91812425638994
8.61951393E8	238.09188464118043
8.68765238E8	254.77594471518734
8.75579083E8	273.28871807000945
8.82392928E8	237.48363437328953
8.89206773E8	250.3685638123743
8.96020618E8	259.5482818524639
9.02834463E8	255.80319985202996
9.09648308E8	243.68186021212946
9.14262198E8	255.16984826235927
9.176691205E8	247.43737322515213
9.23275998E8	241.4570007742243
9.30089843E8	242.5934065934066
9.36903688E8	245.18483179224867
9.43717533E8	243.71287703016242
9.50531378E8	250.70802325581394
9.57345223E8	250.85213452469594
9.64159068E8	239.3362368104242
9.70972913E8	241.21101922885325
9.77786758E8	249.68188001930926
9.84600603E8	247.98479562956624
9.91414448E8	251.58534933230115
9.98228293E8	239.9141580790903
1.00390351E9	234.31591858986008
1.0073104325E9	0.0
1.011855983E9	262.6301295160191
1.018669828E9	256.53180020413373
1.025483673E9	245.45990112606427
1.032297518E9	247.06772709850517
1.039111363E9	243.94199410313496
1.045925208E9	250.76949577200125
1.052739053E9	262.4644576931896
1.059552898E9	246.23345880005442
1.0652815955E9	255.11983077736647
1.068688518E9	0.0
1.073180588E9	244.62953783350343
1.079994433E9	241.60967115779857
1.086808278E9	236.16380569758948
1.093622123E9	234.1095890410959
1.100435968E9	248.6010324483776
1.107249813E9	247.24368865795412
1.114063658E9	257.5420018243635
1.120877503E9	246.64168374859256
1.127691348E9	247.15762516231425
1.134505193E9	237.58701232032854
1.141319038E9	254.65122097678142
1.148132883E9	240.4052536002365
1.154946728E9	251.60656070341562
1.161760573E9	248.51973586585547
1.168574418E9	247.13792390405294
1.175388263E9	240.0576364584109
1.182202108E9	280.5457170356112
1.189015953E9	248.39676770801114
1.195829798E9	244.32118413727608
1.202643643E9	256.19098791966206
1.209457488E9	238.856967572305
1.216271333E9	281.8423087544877
1.223085178E9	251.1961023142509
1.229899023E9	248.67618017043148
1.236712868E9	245.30799273887453
1.243526713E9	242.4867440284601
1.250340558E9	254.07535168896658
1.257154403E9	249.40147170768842
1.2618183335E9	245.8021893604763
1.265225256E9	243.962614027217
