#Coverage (X)	Coverage
1.0	4.230330892557561
2.0	1.6661373833318436
3.0	0.8840646480164338
4.0	0.5370570792870666
5.0	0.35517318693129596
6.0	0.24907298391846666
7.0	0.18164676483141307
8.0	0.13638424602525845
9.0	0.10508176175935091
10.0	0.08262013861016726
11.0	0.06600862723207968
12.0	0.053413974664834996
13.0	0.0437558436107679
14.0	0.03617675188330338
15.0	0.030178559238251523
16.0	0.025374919887042324
17.0	0.021496749307999607
18.0	0.01832750307147535
19.0	0.015716275172863448
20.0	0.013567524830278899
21.0	0.01175588228497304
22.0	0.01021871769258098
23.0	0.008906169331680758
24.0	0.007771163921489688
25.0	0.006789302606406977
26.0	0.005928738459132887
27.0	0.005198093631634038
28.0	0.0045575961548109944
29.0	0.003993083685401189
30.0	0.0035078950141809173
31.0	0.0030828412667460725
32.0	0.002715574282547095
33.0	0.0023930691086206934
34.0	0.0021172703153951034
35.0	0.0018792622308296814
36.0	0.0016760362742473944
37.0	0.0015013551441995787
38.0	0.0013516965998974229
39.0	0.0012206031998402977
40.0	0.001106203753622026
41.0	0.0010032882800317111
42.0	9.132509993889926E-4
43.0	8.312488305932675E-4
44.0	7.571717036114478E-4
45.0	6.919735586592424E-4
46.0	6.317652548517572E-4
47.0	5.779777025196609E-4
48.0	5.26868520807966E-4
49.0	4.7979524001107166E-4
50.0	4.418944613178155E-4
51.0	4.053512129473802E-4
