#Coverage (X)	Coverage
1.0	11.44979401860543
2.0	6.985040866078009
3.0	4.795281954329141
4.0	3.503833907202548
5.0	2.665501850380039
6.0	2.0885602003396855
7.0	1.675299245332127
8.0	1.3697009006555732
9.0	1.138649351758417
10.0	0.9599830997602652
11.0	0.8191362847019974
12.0	0.7066099000960122
13.0	0.615250678452469
14.0	0.5400150277651505
15.0	0.47737399295508
16.0	0.4247043118008804
17.0	0.379854445519328
18.0	0.3415923069379687
19.0	0.308610557677099
20.0	0.2800630527627561
21.0	0.25507480887435463
22.0	0.2332029409203642
23.0	0.21397264350193268
24.0	0.19698329841722284
25.0	0.18189970574940162
26.0	0.16830510369291574
27.0	0.15616632448016787
28.0	0.14522727185246254
29.0	0.13533946134573682
30.0	0.12642426627198233
31.0	0.1183406135488525
32.0	0.1109153997166743
33.0	0.10416942801019502
34.0	0.09804630588651264
35.0	0.09244634659275164
36.0	0.08731007562529669
37.0	0.08258821830284546
38.0	0.07829523048870612
39.0	0.0742991382226279
40.0	0.07059902425440612
41.0	0.06716781135781957
42.0	0.06399753780105755
43.0	0.061026564369981884
44.0	0.05826142188608685
45.0	0.055656284528879496
46.0	0.05323331306342993
47.0	0.050971410734902634
48.0	0.04886151511122705
49.0	0.046888876809006774
50.0	0.04503170196326778
51.0	0.04327909364148752
