#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	1.1747168051461994E-6
10.0	3.524150415438598E-6
11.0	1.1747168051461994E-6
12.0	7.048300830877196E-6
13.0	1.2921884856608193E-5
14.0	8.223017636023395E-6
15.0	2.4669052908070185E-5
16.0	1.997018568748539E-5
17.0	1.0572451246315794E-5
18.0	3.4066787349239783E-5
19.0	1.4096601661754393E-5
20.0	2.701848651836259E-5
21.0	3.4066787349239783E-5
22.0	5.0512822621286567E-5
23.0	7.518187552935676E-5
24.0	8.692904358081874E-5
25.0	1.914788392388305E-4
26.0	2.1027430812116973E-4
27.0	3.465414575181288E-4
28.0	8.504949669258484E-4
29.0	8.01156861109708E-4
30.0	0.0013509243259181294
31.0	0.0020322600729029247
32.0	0.0025080203789871356
33.0	0.004234854082552049
34.0	0.0051194158368271375
35.0	0.007714365259395091
36.0	0.010212987903941055
37.0	0.012358020790138017
38.0	0.016471879041760007
39.0	0.01878607114789802
40.0	0.023195958034416854
41.0	0.025765063687271595
42.0	0.027557681531924692
43.0	0.031033668558352295
44.0	0.030755260675532643
45.0	0.03218489102739557
46.0	0.031185207026216154
47.0	0.029587592171217324
48.0	0.029574670286360714
49.0	0.026632004689469486
50.0	0.026991468031844226
51.0	0.02667429449445475
52.0	0.019576655557761415
53.0	0.02478652458858481
54.0	0.017403429468240944
55.0	0.020075910199948546
56.0	0.018370221398876264
57.0	0.012885468635648661
58.0	0.02415805109783159
59.0	0.01103763910115369
60.0	0.016482451493006322
61.0	0.013914520556956732
62.0	0.007379570969928424
63.0	0.027744461503942938
64.0	0.008231240653659419
65.0	0.026415856797322588
66.0	0.017217824213027845
67.0	0.008990107709783864
68.0	0.03588642368041124
69.0	0.010553655777433455
70.0	0.04181286996237382
71.0	0.0221622072458882
72.0	0.010479648618709245
73.0	0.0407650225721834
74.0	0.008293500644332168
75.0	0.032530257768108556
76.0	0.0173564407960351
77.0	0.006254192270598365
78.0	0.027205266490380832
79.0	0.0047951939986067855
80.0	0.013234359526777081
81.0	0.0047846215473604705
82.0	0.002304794371696843
83.0	0.005087698483088189
84.0	0.0010525462574109946
85.0	0.00521104374762854
86.0	0.002290697770035088
87.0	5.603399160547371E-4
88.0	0.0047846215473604705
89.0	4.00578430554854E-4
90.0	0.001690417482605381
91.0	1.3744186620210535E-4
92.0	1.7620752077192994E-5
93.0	1.5271318466900593E-5
94.0	4.698867220584798E-6
95.0	4.698867220584798E-6
96.0	4.698867220584798E-6
97.0	8.223017636023395E-6
98.0	1.1747168051461996E-5
99.0	3.171735373894739E-5
100.0	8.59892701367018E-4
