#Coverage	Number of genomic locations
0.0	2.484351388E9
1.0	1.45060686E8
2.0	3.6328445E7
3.0	2.0189546E7
4.0	1.2444695E7
5.0	7910283.0
6.0	5198118.0
7.0	3500645.0
8.0	2428411.0
9.0	1738871.0
10.0	1279619.0
11.0	966366.0
12.0	743881.0
13.0	588727.0
14.0	470297.0
15.0	378730.0
16.0	311930.0
17.0	257622.0
18.0	214068.0
19.0	178638.0
20.0	150001.0
21.0	124538.0
22.0	104176.0
23.0	87543.0
24.0	73038.0
25.0	61276.0
26.0	51253.0
27.0	43421.0
28.0	36012.0
29.0	30069.0
30.0	25914.0
31.0	22185.0
32.0	18988.0
33.0	16338.0
34.0	14155.0
35.0	12554.0
36.0	10873.0
37.0	9665.0
38.0	8821.0
39.0	8044.0
40.0	7414.0
41.0	6930.0
42.0	6253.0
43.0	5658.0
44.0	5458.0
45.0	4869.0
46.0	4348.0
47.0	4189.0
48.0	3917.0
49.0	3742.0
50.0	3317.0
51.0	3138.0
52.0	2866.0
53.0	2611.0
54.0	2260.0
55.0	1987.0
56.0	1935.0
57.0	1895.0
58.0	1707.0
59.0	1628.0
60.0	1562.0
61.0	1447.0
62.0	1141.0
63.0	963.0
64.0	772.0
65.0	587.0
66.0	454.0
67.0	319.0
68.0	237.0
69.0	169.0
70.0	132.0
71.0	133.0
72.0	110.0
73.0	105.0
74.0	117.0
75.0	139.0
76.0	199.0
77.0	292.0
78.0	479.0
79.0	748.0
80.0	1194.0
81.0	305.0
82.0	95.0
83.0	17.0
84.0	1.0
