#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	1.79554811799624E-6
9.0	0.0
10.0	1.79554811799624E-6
11.0	5.38664435398872E-6
12.0	1.436438494396992E-5
13.0	1.256883682597368E-5
14.0	1.9751029297958642E-5
15.0	1.256883682597368E-5
16.0	1.615993306196616E-5
17.0	2.154657741595488E-5
18.0	2.154657741595488E-5
19.0	4.129760671391352E-5
20.0	5.925308789387591E-5
21.0	7.54130209558421E-5
22.0	1.2748391637773304E-4
23.0	1.9930584109758263E-4
24.0	3.1062982441334953E-4
25.0	6.284418412986841E-4
26.0	7.577213057944133E-4
27.0	0.0013430699922611876
28.0	0.0019715118335598717
29.0	0.0028477393151420368
30.0	0.0038927483198158484
31.0	0.0052914803037349195
32.0	0.007078050681141178
33.0	0.00950922283290809
34.0	0.01273043615659334
35.0	0.01696792971506447
36.0	0.02210140178441572
37.0	0.027969253034027433
38.0	0.035140672217304415
39.0	0.04263888115805671
40.0	0.04835051972140276
41.0	0.05303510476125495
42.0	0.056310184528480085
43.0	0.05738930894739583
44.0	0.057750214119113075
45.0	0.056926057532952795
46.0	0.05469419122228347
47.0	0.05208885090307093
48.0	0.04968102087683798
49.0	0.045294496824573156
50.0	0.040421379232331356
51.0	0.04071225802744675
52.0	0.029556517570336106
53.0	0.02882034284195765
54.0	0.024974278773209707
55.0	0.021054597231623912
56.0	0.01820865346459987
57.0	0.015095173027994391
58.0	0.012209727202374433
59.0	0.009907834515103252
60.0	0.007442546949094415
61.0	0.005869646797729709
62.0	0.0045786477008904125
63.0	0.0034618167714967505
64.0	0.00275077971677024
65.0	0.0020684714319316685
66.0	0.0017021796158604358
67.0	0.0015082604191168417
68.0	0.0011204220256296538
69.0	9.42662761948026E-4
70.0	7.702901426203869E-4
71.0	6.715349961305938E-4
72.0	5.691887534048081E-4
73.0	5.045490211569435E-4
74.0	4.578647700890412E-4
75.0	2.9446989135138333E-4
76.0	2.513767365194736E-4
77.0	2.2264796663153377E-4
78.0	1.5980378250166538E-4
79.0	1.2748391637773304E-4
80.0	7.720856907383833E-5
81.0	6.643528036586088E-5
82.0	3.0524318005936086E-5
83.0	1.4364384943969919E-5
84.0	1.2568836825973681E-5
85.0	1.256883682597368E-5
86.0	8.9777405899812E-6
87.0	5.38664435398872E-6
88.0	3.59109623599248E-6
89.0	1.79554811799624E-6
90.0	0.0
91.0	1.79554811799624E-6
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
