#Coverage (X)	Coverage
1.0	8.849126678498308
2.0	3.5268488890585843
3.0	2.1939579364514685
4.0	1.453203323897995
5.0	0.9966073596761618
6.0	0.7063790098730891
7.0	0.5156600167319283
8.0	0.38722132223814754
9.0	0.29812290222287174
10.0	0.23432371060729906
11.0	0.1873744787344691
12.0	0.15191850206640822
13.0	0.12462550191965249
14.0	0.10302510333789883
15.0	0.08576990245225602
16.0	0.07187429556677216
17.0	0.06042958124314168
18.0	0.05097742789629933
19.0	0.04312327117578718
20.0	0.03656904145327644
21.0	0.031065503501622516
22.0	0.0264962032341316
23.0	0.02267398491791539
24.0	0.01946203151159409
25.0	0.0167822666772679
26.0	0.014534049721873998
27.0	0.012653576720794035
28.0	0.011060459865575467
29.0	0.009739179282675536
30.0	0.008635947419762147
31.0	0.007685162541804402
32.0	0.006871194705212247
33.0	0.00617452482551073
34.0	0.0055750834680878825
35.0	0.0050557363990293425
36.0	0.00459513003343659
37.0	0.004196199571978809
38.0	0.003841590640689674
39.0	0.0035179480764924165
40.0	0.003222813648832812
41.0	0.0029507939264732386
42.0	0.0026965321681871046
43.0	0.0024671095455914838
44.0	0.002259517478009343
45.0	0.0020592634121072706
46.0	0.0018806197611525022
47.0	0.001721091604579783
48.0	0.0015673971593486158
49.0	0.001423682396406889
50.0	0.0012863883849263402
51.0	0.0011646876270248185
