#Position (bp)	mapping quality
3406923.0	38.25132028198767
1.0220768E7	34.643561083990654
1.7034613E7	32.78260273730372
2.3848458E7	36.622517103911704
3.0662303E7	37.39941514038829
3.7476148E7	38.607635034030025
4.4289993E7	39.653807435718065
5.1103838E7	38.806982903057275
5.7917683E7	40.24954976144076
6.4731528E7	40.08774904855777
7.1545373E7	39.13005951757967
7.8359218E7	41.030873617421754
8.5173063E7	38.52711463124489
9.1986908E7	40.807980135090496
9.8800753E7	34.85423189763566
1.05614598E8	34.2996913019793
1.12428443E8	38.564412364663426
1.19242288E8	39.954163902653576
1.26056133E8	40.05797035402215
1.300790245E8	17.92348345588235
1.33485947E8	39.59594849184928
1.39683823E8	39.51497994853001
1.46497668E8	31.050109622720417
1.53311513E8	40.231120256721724
1.60125358E8	38.954021465482974
1.66939203E8	40.00200965167523
1.73753048E8	41.26852289874184
1.80566893E8	38.698478403996276
1.87380738E8	40.858031260951485
1.94194583E8	40.862772030989696
2.01008428E8	39.76226135444555
2.07822273E8	41.14946452224179
2.14636118E8	38.523588102157525
2.21449963E8	41.112535691533175
2.28263808E8	40.892429630733346
2.35077653E8	38.422890133135546
2.41891498E8	40.273976846348674
2.48705343E8	40.67812935864975
2.52444901E8	39.28538803129626
2.558518235E8	38.654357877887705
2.62333033E8	29.149471661863593
2.69146878E8	35.09481905693101
2.75960723E8	30.247203156873116
2.82774568E8	40.02947904474424
2.89588413E8	37.61996266554304
2.96402258E8	27.83003528300949
3.03216103E8	39.860646887923366
3.10029948E8	36.12139165830711
3.16843793E8	34.61134953924887
3.23657638E8	18.20299029743916
3.30471483E8	40.757651234742006
3.37285328E8	40.12414813341168
3.44099173E8	37.801338200672916
3.50913018E8	40.76609373887894
3.57726863E8	41.14003329790067
3.64540708E8	38.905104515199355
3.704270945E8	33.537213367958316
3.73834017E8	0.0
3.78168398E8	35.31210101959459
3.84982243E8	26.06944913952388
3.91796088E8	36.12717602242507
3.98609933E8	35.278709864957946
4.05423778E8	40.88688418907886
4.12237623E8	40.690192985692825
4.19051468E8	39.80694794771841
4.25865313E8	40.16110242603208
4.32679158E8	36.40036284797667
4.39493003E8	37.46236505449832
4.46306848E8	37.98025053488853
4.53120693E8	36.62668408517294
4.59934538E8	37.70323447026987
4.66748383E8	39.930243616179844
4.73562228E8	40.19860873409052
4.80376073E8	39.95298623638801
4.87189918E8	37.806500872023015
4.91962519E8	36.83485738358982
