#Coverage	Number of genomic locations
0.0	2.62114273E9
1.0	6.0374642E7
2.0	2.2102669E7
3.0	9808198.0
4.0	4835962.0
5.0	2576155.0
6.0	1481535.0
7.0	913510.0
8.0	591662.0
9.0	399344.0
10.0	281528.0
11.0	204088.0
12.0	151255.0
13.0	114312.0
14.0	88759.0
15.0	69779.0
16.0	56617.0
17.0	45555.0
18.0	37831.0
19.0	30676.0
20.0	25712.0
21.0	21898.0
22.0	18299.0
23.0	15116.0
24.0	12732.0
25.0	10873.0
26.0	9344.0
27.0	7795.0
28.0	6647.0
29.0	5978.0
30.0	5029.0
31.0	4590.0
32.0	3891.0
33.0	3464.0
34.0	3163.0
35.0	2628.0
36.0	2536.0
37.0	2225.0
38.0	1867.0
39.0	1801.0
40.0	1692.0
41.0	1563.0
42.0	1389.0
43.0	1389.0
44.0	1289.0
45.0	1282.0
46.0	1236.0
47.0	1126.0
48.0	1147.0
49.0	1039.0
50.0	983.0
51.0	849.0
52.0	849.0
53.0	893.0
54.0	841.0
55.0	791.0
56.0	751.0
57.0	735.0
58.0	716.0
59.0	714.0
60.0	725.0
61.0	619.0
62.0	671.0
63.0	652.0
64.0	677.0
65.0	648.0
66.0	639.0
67.0	668.0
68.0	656.0
69.0	637.0
70.0	628.0
71.0	675.0
72.0	596.0
73.0	632.0
74.0	588.0
75.0	556.0
76.0	566.0
77.0	555.0
78.0	528.0
79.0	555.0
80.0	521.0
81.0	485.0
82.0	462.0
83.0	520.0
84.0	491.0
85.0	525.0
86.0	471.0
87.0	444.0
88.0	403.0
89.0	416.0
90.0	390.0
91.0	374.0
92.0	376.0
93.0	308.0
94.0	316.0
95.0	313.0
96.0	328.0
97.0	340.0
98.0	297.0
99.0	284.0
100.0	272.0
101.0	293.0
102.0	279.0
103.0	216.0
104.0	226.0
105.0	266.0
106.0	223.0
107.0	190.0
108.0	184.0
109.0	223.0
110.0	178.0
111.0	174.0
112.0	160.0
113.0	182.0
114.0	201.0
115.0	172.0
116.0	171.0
117.0	205.0
118.0	179.0
119.0	164.0
120.0	162.0
121.0	159.0
122.0	150.0
123.0	160.0
124.0	123.0
125.0	135.0
126.0	128.0
127.0	129.0
128.0	120.0
129.0	101.0
130.0	99.0
131.0	80.0
132.0	100.0
133.0	116.0
134.0	128.0
135.0	123.0
136.0	118.0
137.0	82.0
138.0	80.0
139.0	68.0
140.0	87.0
141.0	87.0
142.0	70.0
143.0	66.0
144.0	72.0
145.0	87.0
146.0	71.0
147.0	74.0
148.0	63.0
149.0	71.0
150.0	67.0
151.0	65.0
152.0	71.0
153.0	60.0
154.0	78.0
155.0	71.0
156.0	53.0
157.0	46.0
158.0	56.0
159.0	55.0
160.0	43.0
161.0	53.0
162.0	49.0
163.0	65.0
164.0	65.0
165.0	55.0
166.0	53.0
167.0	49.0
168.0	36.0
169.0	50.0
170.0	43.0
171.0	60.0
172.0	66.0
173.0	68.0
174.0	53.0
175.0	44.0
176.0	46.0
177.0	50.0
178.0	50.0
179.0	58.0
180.0	54.0
181.0	48.0
182.0	35.0
183.0	41.0
184.0	36.0
185.0	41.0
186.0	46.0
187.0	37.0
188.0	33.0
189.0	37.0
190.0	43.0
191.0	35.0
192.0	42.0
193.0	38.0
194.0	56.0
195.0	40.0
196.0	32.0
197.0	36.0
198.0	42.0
199.0	45.0
200.0	45.0
201.0	29.0
202.0	26.0
203.0	47.0
204.0	51.0
205.0	31.0
206.0	39.0
207.0	35.0
208.0	50.0
209.0	45.0
210.0	35.0
211.0	35.0
212.0	27.0
213.0	30.0
214.0	42.0
215.0	37.0
216.0	36.0
217.0	31.0
218.0	25.0
219.0	24.0
220.0	33.0
221.0	31.0
222.0	26.0
223.0	17.0
224.0	32.0
225.0	23.0
226.0	26.0
227.0	25.0
228.0	28.0
229.0	29.0
230.0	23.0
231.0	36.0
232.0	25.0
233.0	29.0
234.0	30.0
235.0	33.0
236.0	29.0
237.0	31.0
238.0	32.0
239.0	29.0
240.0	36.0
241.0	32.0
242.0	31.0
243.0	31.0
244.0	24.0
245.0	28.0
246.0	23.0
247.0	22.0
248.0	23.0
249.0	31.0
250.0	26.0
251.0	26.0
252.0	31.0
253.0	26.0
254.0	33.0
255.0	32.0
256.0	29.0
257.0	28.0
258.0	25.0
259.0	29.0
260.0	25.0
261.0	30.0
262.0	27.0
263.0	31.0
264.0	20.0
265.0	24.0
266.0	25.0
267.0	25.0
268.0	18.0
269.0	24.0
270.0	21.0
271.0	21.0
272.0	33.0
273.0	33.0
274.0	26.0
275.0	22.0
276.0	27.0
277.0	27.0
278.0	28.0
279.0	49.0
280.0	23.0
281.0	24.0
282.0	26.0
283.0	24.0
284.0	18.0
285.0	16.0
286.0	21.0
287.0	22.0
288.0	21.0
289.0	24.0
290.0	13.0
291.0	29.0
292.0	19.0
293.0	40.0
294.0	26.0
295.0	31.0
296.0	21.0
297.0	25.0
298.0	25.0
299.0	29.0
300.0	26.0
301.0	39.0
302.0	22.0
303.0	16.0
304.0	23.0
305.0	28.0
306.0	17.0
307.0	16.0
308.0	27.0
309.0	14.0
310.0	27.0
311.0	20.0
312.0	24.0
313.0	19.0
314.0	17.0
315.0	14.0
316.0	16.0
317.0	16.0
318.0	17.0
319.0	19.0
320.0	26.0
321.0	24.0
322.0	22.0
323.0	21.0
324.0	30.0
325.0	19.0
326.0	28.0
327.0	26.0
328.0	17.0
329.0	25.0
330.0	15.0
331.0	33.0
332.0	21.0
333.0	25.0
334.0	20.0
335.0	17.0
336.0	14.0
337.0	20.0
338.0	22.0
339.0	22.0
340.0	24.0
341.0	20.0
342.0	16.0
343.0	16.0
344.0	26.0
345.0	27.0
346.0	17.0
347.0	30.0
348.0	22.0
349.0	24.0
350.0	21.0
351.0	30.0
352.0	18.0
353.0	29.0
354.0	23.0
355.0	20.0
356.0	20.0
357.0	32.0
358.0	19.0
359.0	29.0
360.0	19.0
361.0	18.0
362.0	32.0
363.0	26.0
364.0	28.0
365.0	21.0
366.0	21.0
367.0	21.0
368.0	19.0
369.0	17.0
370.0	23.0
371.0	29.0
372.0	25.0
373.0	30.0
374.0	23.0
375.0	26.0
376.0	27.0
377.0	27.0
378.0	22.0
379.0	23.0
380.0	27.0
381.0	30.0
382.0	24.0
383.0	26.0
384.0	20.0
385.0	17.0
386.0	19.0
387.0	19.0
388.0	32.0
389.0	19.0
390.0	22.0
391.0	18.0
392.0	21.0
393.0	31.0
394.0	31.0
395.0	15.0
396.0	19.0
397.0	23.0
398.0	12.0
399.0	38.0
400.0	16.0
401.0	36.0
402.0	22.0
403.0	25.0
404.0	27.0
405.0	30.0
406.0	25.0
407.0	26.0
408.0	36.0
409.0	23.0
410.0	25.0
411.0	42.0
412.0	25.0
413.0	26.0
414.0	32.0
415.0	25.0
416.0	27.0
417.0	25.0
418.0	16.0
419.0	23.0
420.0	29.0
421.0	27.0
422.0	24.0
423.0	25.0
424.0	27.0
425.0	15.0
426.0	25.0
427.0	26.0
428.0	19.0
429.0	22.0
430.0	24.0
431.0	19.0
432.0	38.0
433.0	21.0
434.0	25.0
435.0	33.0
436.0	23.0
437.0	23.0
438.0	28.0
439.0	24.0
440.0	21.0
441.0	26.0
442.0	21.0
443.0	20.0
444.0	25.0
445.0	23.0
446.0	14.0
447.0	21.0
448.0	22.0
449.0	29.0
450.0	22.0
451.0	19.0
452.0	24.0
453.0	16.0
454.0	22.0
455.0	26.0
456.0	22.0
457.0	25.0
458.0	26.0
459.0	15.0
460.0	37.0
461.0	17.0
462.0	29.0
463.0	31.0
464.0	28.0
465.0	30.0
466.0	24.0
467.0	23.0
468.0	20.0
