#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	8.871671275007023E-6
15.0	0.0
16.0	2.9572237583356743E-6
17.0	5.914447516671349E-6
18.0	2.9572237583356743E-6
19.0	2.661501382502107E-5
20.0	1.4786118791678372E-5
21.0	4.1401132616699434E-5
22.0	7.98450414750632E-5
23.0	1.0941727905841995E-4
24.0	1.6560453046679773E-4
25.0	3.193801659002528E-4
26.0	4.642841300587009E-4
27.0	8.280226523339888E-4
28.0	0.0011740178320592625
29.0	0.0018039064925847617
30.0	0.0027738758853188624
31.0	0.00381481864825302
32.0	0.005249072171045823
33.0	0.00730138545933078
34.0	0.010577989383566707
35.0	0.013801363280152593
36.0	0.018065679939672633
37.0	0.023036773077434906
38.0	0.028439620883914184
39.0	0.035362481702178
40.0	0.041265100323816
41.0	0.046049888364803115
42.0	0.050376306723248214
43.0	0.05393384690452603
44.0	0.055637207789327375
45.0	0.05699753071816179
46.0	0.05544794546879389
47.0	0.05449571941860981
48.0	0.05168931407194926
49.0	0.04833877955375494
50.0	0.04531649687273588
51.0	0.04539042746669427
52.0	0.03336339844154308
53.0	0.033061761618192846
54.0	0.029504221436915026
55.0	0.025943724031878876
56.0	0.02273217903032633
57.0	0.019136194940190147
58.0	0.015835933225887534
59.0	0.013254276884860493
60.0	0.010302967574041491
61.0	0.008268397628306546
62.0	0.006621223994913576
63.0	0.005127825996954058
64.0	0.003977465954961482
65.0	0.0032322455678608923
66.0	0.0023835223492185537
67.0	0.0019458532329848738
68.0	0.0014874835504428445
69.0	0.0012124617409176267
70.0	0.0010024988540757937
71.0	7.570492821339326E-4
72.0	5.737014091171209E-4
73.0	5.411719477754285E-4
74.0	3.696529697919593E-4
75.0	2.5432124321686804E-4
76.0	2.2770622939184695E-4
77.0	1.3603229288344104E-4
78.0	1.0941727905841994E-4
79.0	6.801614644172052E-5
80.0	7.688781771672754E-5
81.0	3.2529461341692414E-5
82.0	1.4786118791678372E-5
83.0	1.1828895033342697E-5
84.0	2.9572237583356743E-6
85.0	5.914447516671349E-6
86.0	5.914447516671349E-6
87.0	0.0
88.0	0.0
89.0	2.9572237583356743E-6
90.0	2.9572237583356743E-6
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	2.9572237583356743E-6
