#Coverage	Number of genomic locations
0.0	2.486087094E9
1.0	1.3029663E8
2.0	5.2446204E7
3.0	2.4904018E7
4.0	1.2711716E7
5.0	6935946.0
6.0	4041922.0
7.0	2485922.0
8.0	1604867.0
9.0	1071372.0
10.0	737428.0
11.0	520227.0
12.0	377783.0
13.0	278304.0
14.0	208993.0
15.0	158012.0
16.0	122083.0
17.0	93875.0
18.0	73406.0
19.0	56866.0
20.0	44904.0
21.0	35662.0
22.0	28798.0
23.0	23129.0
24.0	19418.0
25.0	15938.0
26.0	13616.0
27.0	11652.0
28.0	10439.0
29.0	9262.0
30.0	8266.0
31.0	7373.0
32.0	6771.0
33.0	6212.0
34.0	5723.0
35.0	5463.0
36.0	5286.0
37.0	5079.0
38.0	4698.0
39.0	4418.0
40.0	4146.0
41.0	3599.0
42.0	3323.0
43.0	3099.0
44.0	3082.0
45.0	2904.0
46.0	2719.0
47.0	2398.0
48.0	2173.0
49.0	2006.0
50.0	1742.0
51.0	1529.0
52.0	1294.0
53.0	1094.0
54.0	952.0
55.0	753.0
56.0	693.0
57.0	591.0
58.0	570.0
59.0	534.0
60.0	609.0
61.0	604.0
62.0	594.0
63.0	593.0
64.0	612.0
65.0	581.0
66.0	540.0
67.0	524.0
68.0	611.0
69.0	615.0
70.0	590.0
71.0	521.0
72.0	481.0
73.0	431.0
74.0	407.0
75.0	415.0
76.0	368.0
77.0	337.0
78.0	374.0
79.0	613.0
80.0	2180.0
81.0	833.0
82.0	213.0
83.0	46.0
84.0	1.0
