#Coverage (X)	Coverage
1.0	11.830234366869064
2.0	6.466937331475933
3.0	3.8702682483453827
4.0	2.3902752745260187
5.0	1.522619902561317
6.0	1.0006324003588674
7.0	0.6778366782499177
8.0	0.47128822125993963
9.0	0.33550481081242367
10.0	0.243401846008382
11.0	0.17995216341293485
12.0	0.13527378623068387
13.0	0.10326975231394897
14.0	0.0800655967745314
15.0	0.06295620198230267
16.0	0.05019820549760823
17.0	0.04051178644705544
18.0	0.033113099490947207
19.0	0.027378157656244184
20.0	0.02287016639282058
21.0	0.019302686804991254
22.0	0.016405240150774603
23.0	0.01406489458426563
24.0	0.012155253026492119
25.0	0.01056672242232537
26.0	0.00924221311869644
27.0	0.00813494535486825
28.0	0.007195827899579399
29.0	0.00643150164435724
30.0	0.0057712649430072815
31.0	0.005187196699111496
32.0	0.004694082986063108
33.0	0.004252298594792592
34.0	0.0038644852058951074
35.0	0.003521873907359918
36.0	0.003213824596741688
37.0	0.002946611265485899
38.0	0.002699944338942828
39.0	0.0024821524490192814
40.0	0.002279660292600738
41.0	0.0020903765392148443
42.0	0.0019208687003526848
43.0	0.0017731180364819465
44.0	0.0016324852342393115
45.0	0.001506418365337936
46.0	0.0013982562205399063
47.0	0.0013017614984249803
48.0	0.0012121644978861923
49.0	0.0011290983188416703
50.0	0.0010534435214992754
51.0	9.84356235662176E-4
